'Time','II','ABP','PLETH'
'[16:07:19.088]',0.414,86.719,0.667
'[16:07:19.096]',0.375,85.938,0.671
'[16:07:19.104]',0.375,85.938,0.671
'[16:07:19.112]',0.375,85.938,0.671
'[16:07:19.120]',0.367,85.938,0.675
'[16:07:19.128]',0.375,86.719,0.675
'[16:07:19.136]',0.375,87.500,0.675
'[16:07:19.144]',0.367,88.281,0.675
'[16:07:19.152]',0.375,89.062,0.675
'[16:07:19.160]',0.383,89.062,0.678
'[16:07:19.168]',0.383,89.844,0.678
'[16:07:19.176]',0.391,90.625,0.678
'[16:07:19.184]',0.383,90.625,0.678
'[16:07:19.192]',0.398,90.625,0.678
'[16:07:19.200]',0.406,90.625,0.678
'[16:07:19.208]',0.391,90.625,0.678
'[16:07:19.216]',0.438,89.844,0.678
'[16:07:19.224]',0.555,89.844,0.678
'[16:07:19.232]',0.656,89.062,0.678
'[16:07:19.240]',0.688,88.281,0.678
'[16:07:19.248]',0.758,88.281,0.678
'[16:07:19.256]',0.445,87.500,0.678
'[16:07:19.264]',-0.031,86.719,0.678
'[16:07:19.272]',-0.109,85.938,0.678
'[16:07:19.280]',0.070,85.156,0.678
'[16:07:19.288]',0.266,84.375,0.678
'[16:07:19.296]',0.359,83.594,0.678
'[16:07:19.304]',0.406,83.594,0.678
'[16:07:19.312]',0.430,82.812,0.675
'[16:07:19.320]',0.445,82.031,0.675
'[16:07:19.328]',0.445,81.250,0.675
'[16:07:19.336]',0.453,81.250,0.675
'[16:07:19.344]',0.453,80.469,0.675
'[16:07:19.352]',0.469,79.688,0.675
'[16:07:19.360]',0.477,78.906,0.675
'[16:07:19.368]',0.477,78.125,0.675
'[16:07:19.376]',0.477,77.344,0.675
'[16:07:19.384]',0.477,76.562,0.675
'[16:07:19.392]',0.492,75.781,0.675
'[16:07:19.400]',0.500,75.781,0.675
'[16:07:19.408]',0.500,75.000,0.675
'[16:07:19.416]',0.516,74.219,0.675
'[16:07:19.424]',0.531,74.219,0.675
'[16:07:19.432]',0.547,74.219,0.675
'[16:07:19.440]',0.562,74.219,0.675
'[16:07:19.448]',0.570,74.219,0.675
'[16:07:19.456]',0.570,74.219,0.675
'[16:07:19.464]',0.570,74.219,0.675
'[16:07:19.472]',0.570,74.219,0.675
'[16:07:19.480]',0.562,74.219,0.675
'[16:07:19.488]',0.547,74.219,0.675
'[16:07:19.496]',0.547,75.000,0.675
'[16:07:19.504]',0.523,76.562,0.675
'[16:07:19.512]',0.516,79.688,0.675
'[16:07:19.520]',0.500,85.156,0.675
'[16:07:19.528]',0.492,92.188,0.675
'[16:07:19.536]',0.477,100.000,0.675
'[16:07:19.544]',0.469,108.594,0.675
'[16:07:19.552]',0.477,117.188,0.675
'[16:07:19.560]',0.461,125.781,0.675
'[16:07:19.568]',0.453,133.594,0.675
'[16:07:19.576]',0.445,139.844,0.675
'[16:07:19.584]',0.453,144.531,0.675
'[16:07:19.592]',0.453,146.875,0.675
'[16:07:19.600]',0.445,148.438,0.675
'[16:07:19.608]',0.445,147.656,0.675
'[16:07:19.616]',0.438,145.312,0.675
'[16:07:19.624]',0.453,142.188,0.675
'[16:07:19.632]',0.445,138.281,0.675
'[16:07:19.640]',0.453,135.156,0.675
'[16:07:19.648]',0.445,131.250,0.675
'[16:07:19.656]',0.445,127.344,0.675
'[16:07:19.664]',0.469,123.438,0.675
'[16:07:19.672]',0.477,120.312,0.675
'[16:07:19.680]',0.461,117.188,0.675
'[16:07:19.688]',0.484,114.844,0.675
'[16:07:19.696]',0.500,113.281,0.675
'[16:07:19.704]',0.508,111.719,0.675
'[16:07:19.712]',0.523,109.375,0.675
'[16:07:19.720]',0.523,107.812,0.675
'[16:07:19.728]',0.531,106.250,0.675
'[16:07:19.736]',0.555,104.688,0.675
'[16:07:19.744]',0.594,102.344,0.675
'[16:07:19.752]',0.602,99.219,0.675
'[16:07:19.760]',0.594,96.875,0.675
'[16:07:19.768]',0.570,93.750,0.675
'[16:07:19.776]',0.531,92.188,0.675
'[16:07:19.784]',0.477,89.844,0.678
'[16:07:19.792]',0.438,88.281,0.678
'[16:07:19.800]',0.391,87.500,0.678
'[16:07:19.808]',0.383,86.719,0.678
'[16:07:19.816]',0.398,86.719,0.678
'[16:07:19.824]',0.383,86.719,0.678
'[16:07:19.832]',0.383,86.719,0.682
'[16:07:19.840]',0.391,87.500,0.682
'[16:07:19.848]',0.383,87.500,0.682
'[16:07:19.856]',0.391,88.281,0.682
'[16:07:19.864]',0.406,89.062,0.682
'[16:07:19.872]',0.406,89.844,0.682
'[16:07:19.880]',0.406,89.844,0.682
'[16:07:19.888]',0.406,90.625,0.682
'[16:07:19.896]',0.406,90.625,0.682
'[16:07:19.904]',0.422,91.406,0.682
'[16:07:19.912]',0.406,91.406,0.682
'[16:07:19.920]',0.445,91.406,0.682
'[16:07:19.928]',0.578,90.625,0.682
'[16:07:19.936]',0.680,90.625,0.682
'[16:07:19.944]',0.711,89.844,0.682
'[16:07:19.952]',0.781,89.062,0.682
'[16:07:19.960]',0.508,89.062,0.682
'[16:07:19.968]',-0.008,88.281,0.682
'[16:07:19.976]',-0.102,87.500,0.682
'[16:07:19.984]',0.062,86.719,0.682
'[16:07:19.992]',0.281,85.938,0.682
'[16:07:20.000]',0.383,85.156,0.682
'[16:07:20.008]',0.422,84.375,0.682
'[16:07:20.016]',0.445,84.375,0.678
'[16:07:20.024]',0.461,83.594,0.678
'[16:07:20.032]',0.461,82.812,0.678
'[16:07:20.040]',0.477,81.250,0.678
'[16:07:20.048]',0.477,80.469,0.678
'[16:07:20.056]',0.484,79.688,0.678
'[16:07:20.064]',0.492,79.688,0.678
'[16:07:20.072]',0.500,78.906,0.678
'[16:07:20.080]',0.500,78.125,0.678
'[16:07:20.088]',0.500,77.344,0.678
'[16:07:20.096]',0.516,76.562,0.678
'[16:07:20.104]',0.516,76.562,0.678
'[16:07:20.112]',0.523,75.781,0.678
'[16:07:20.120]',0.531,75.781,0.678
'[16:07:20.128]',0.547,75.000,0.678
'[16:07:20.136]',0.562,74.219,0.678
'[16:07:20.144]',0.562,74.219,0.678
'[16:07:20.152]',0.586,73.438,0.678
'[16:07:20.160]',0.594,73.438,0.678
'[16:07:20.168]',0.602,73.438,0.678
'[16:07:20.176]',0.594,73.438,0.678
'[16:07:20.184]',0.586,73.438,0.678
'[16:07:20.192]',0.570,73.438,0.678
'[16:07:20.200]',0.562,74.219,0.678
'[16:07:20.208]',0.547,76.562,0.678
'[16:07:20.216]',0.539,81.250,0.678
'[16:07:20.224]',0.516,86.719,0.678
'[16:07:20.232]',0.500,93.750,0.678
'[16:07:20.240]',0.484,102.344,0.678
'[16:07:20.248]',0.477,110.938,0.678
'[16:07:20.256]',0.469,119.531,0.678
'[16:07:20.264]',0.461,128.125,0.678
'[16:07:20.272]',0.453,135.938,0.678
'[16:07:20.280]',0.461,141.406,0.678
'[16:07:20.288]',0.453,146.094,0.678
'[16:07:20.296]',0.453,147.656,0.678
'[16:07:20.304]',0.453,148.438,0.678
'[16:07:20.312]',0.453,147.656,0.678
'[16:07:20.320]',0.461,145.312,0.678
'[16:07:20.328]',0.461,142.188,0.678
'[16:07:20.336]',0.461,138.281,0.678
'[16:07:20.344]',0.477,135.156,0.678
'[16:07:20.352]',0.477,131.250,0.678
'[16:07:20.360]',0.484,128.125,0.678
'[16:07:20.368]',0.484,124.219,0.675
'[16:07:20.376]',0.492,121.875,0.675
'[16:07:20.384]',0.500,118.750,0.675
'[16:07:20.392]',0.523,117.188,0.675
'[16:07:20.400]',0.547,114.844,0.675
'[16:07:20.408]',0.547,113.281,0.675
'[16:07:20.416]',0.562,111.719,0.675
'[16:07:20.424]',0.570,109.375,0.675
'[16:07:20.432]',0.578,107.812,0.675
'[16:07:20.440]',0.617,105.469,0.675
'[16:07:20.448]',0.625,103.125,0.675
'[16:07:20.456]',0.641,100.781,0.675
'[16:07:20.464]',0.602,98.438,0.675
'[16:07:20.472]',0.578,95.312,0.675
'[16:07:20.480]',0.539,92.969,0.675
'[16:07:20.488]',0.492,91.406,0.675
'[16:07:20.496]',0.461,89.844,0.675
'[16:07:20.504]',0.414,88.281,0.678
'[16:07:20.512]',0.414,87.500,0.678
'[16:07:20.520]',0.422,87.500,0.682
'[16:07:20.528]',0.430,87.500,0.682
'[16:07:20.536]',0.422,87.500,0.682
'[16:07:20.544]',0.430,87.500,0.686
'[16:07:20.552]',0.430,88.281,0.686
'[16:07:20.560]',0.445,88.281,0.686
'[16:07:20.568]',0.445,89.062,0.686
'[16:07:20.576]',0.438,89.844,0.686
'[16:07:20.584]',0.445,90.625,0.686
'[16:07:20.592]',0.445,91.406,0.686
'[16:07:20.600]',0.445,91.406,0.686
'[16:07:20.608]',0.445,91.406,0.686
'[16:07:20.616]',0.445,91.406,0.686
'[16:07:20.624]',0.531,91.406,0.686
'[16:07:20.632]',0.641,90.625,0.686
'[16:07:20.640]',0.711,89.844,0.686
'[16:07:20.648]',0.750,89.844,0.686
'[16:07:20.656]',0.820,89.062,0.686
'[16:07:20.664]',0.242,88.281,0.682
'[16:07:20.672]',-0.070,87.500,0.682
'[16:07:20.680]',-0.102,87.500,0.682
'[16:07:20.688]',0.188,86.719,0.682
'[16:07:20.696]',0.344,85.938,0.682
'[16:07:20.704]',0.414,85.156,0.682
'[16:07:20.712]',0.445,84.375,0.682
'[16:07:20.720]',0.461,82.812,0.682
'[16:07:20.728]',0.484,82.031,0.682
'[16:07:20.736]',0.500,82.031,0.682
'[16:07:20.744]',0.492,81.250,0.678
'[16:07:20.752]',0.492,79.688,0.678
'[16:07:20.760]',0.500,78.906,0.678
'[16:07:20.768]',0.508,78.125,0.678
'[16:07:20.776]',0.523,77.344,0.678
'[16:07:20.784]',0.523,77.344,0.678
'[16:07:20.792]',0.523,76.562,0.678
'[16:07:20.800]',0.539,75.781,0.678
'[16:07:20.808]',0.547,75.781,0.678
'[16:07:20.816]',0.555,75.000,0.678
'[16:07:20.824]',0.562,74.219,0.678
'[16:07:20.832]',0.578,74.219,0.678
'[16:07:20.840]',0.594,73.438,0.678
'[16:07:20.848]',0.602,73.438,0.678
'[16:07:20.856]',0.617,73.438,0.678
'[16:07:20.864]',0.609,72.656,0.678
'[16:07:20.872]',0.617,72.656,0.678
'[16:07:20.880]',0.617,71.875,0.678
'[16:07:20.888]',0.602,71.875,0.678
'[16:07:20.896]',0.594,72.656,0.678
'[16:07:20.904]',0.586,74.219,0.678
'[16:07:20.912]',0.570,76.562,0.678
'[16:07:20.920]',0.570,81.250,0.678
'[16:07:20.928]',0.539,87.500,0.678
'[16:07:20.936]',0.508,95.312,0.678
'[16:07:20.944]',0.500,103.125,0.678
'[16:07:20.952]',0.492,112.500,0.675
'[16:07:20.960]',0.477,121.094,0.675
'[16:07:20.968]',0.469,128.906,0.675
'[16:07:20.976]',0.461,135.938,0.675
'[16:07:20.984]',0.477,141.406,0.675
'[16:07:20.992]',0.461,145.312,0.675
'[16:07:21.000]',0.469,146.875,0.675
'[16:07:21.008]',0.477,147.656,0.675
'[16:07:21.016]',0.484,146.094,0.675
'[16:07:21.024]',0.461,143.750,0.675
'[16:07:21.032]',0.125,140.625,0.675
'[16:07:21.040]',0.492,136.719,0.675
'[16:07:21.048]',0.500,133.594,0.675
'[16:07:21.056]',0.492,128.906,0.675
'[16:07:21.064]',0.492,125.781,0.675
'[16:07:21.072]',0.500,121.875,0.675
'[16:07:21.080]',0.508,119.531,0.675
'[16:07:21.088]',0.539,117.188,0.675
'[16:07:21.096]',0.547,114.844,0.675
'[16:07:21.104]',0.539,112.500,0.675
'[16:07:21.112]',0.547,110.938,0.675
'[16:07:21.120]',0.547,109.375,0.675
'[16:07:21.128]',0.570,107.812,0.675
'[16:07:21.136]',0.594,105.469,0.675
'[16:07:21.144]',0.617,103.906,0.675
'[16:07:21.152]',0.625,101.562,0.675
'[16:07:21.160]',0.617,99.219,0.675
'[16:07:21.168]',0.570,96.094,0.675
'[16:07:21.176]',0.516,93.750,0.675
'[16:07:21.184]',0.477,91.406,0.675
'[16:07:21.192]',0.430,89.844,0.675
'[16:07:21.200]',0.406,88.281,0.678
'[16:07:21.208]',0.406,86.719,0.678
'[16:07:21.216]',0.414,85.938,0.678
'[16:07:21.224]',0.398,85.938,0.682
'[16:07:21.232]',0.414,85.938,0.682
'[16:07:21.240]',0.422,85.938,0.686
'[16:07:21.248]',0.414,86.719,0.686
'[16:07:21.256]',0.422,88.281,0.686
'[16:07:21.264]',0.430,89.062,0.686
'[16:07:21.272]',0.430,89.844,0.686
'[16:07:21.280]',0.430,90.625,0.686
'[16:07:21.288]',0.422,91.406,0.686
'[16:07:21.296]',0.438,91.406,0.686
'[16:07:21.304]',0.445,91.406,0.686
'[16:07:21.312]',0.438,91.406,0.686
'[16:07:21.320]',0.570,91.406,0.686
'[16:07:21.328]',0.703,91.406,0.686
'[16:07:21.336]',0.781,90.625,0.686
'[16:07:21.344]',0.891,89.844,0.686
'[16:07:21.352]',0.922,89.062,0.686
'[16:07:21.360]',0.117,88.281,0.682
'[16:07:21.368]',-0.148,88.281,0.682
'[16:07:21.376]',-0.055,87.500,0.682
'[16:07:21.384]',0.203,86.719,0.682
'[16:07:21.392]',0.344,85.938,0.682
'[16:07:21.400]',0.406,85.156,0.682
'[16:07:21.408]',0.430,84.375,0.682
'[16:07:21.416]',0.453,83.594,0.682
'[16:07:21.424]',0.469,82.812,0.682
'[16:07:21.432]',0.477,82.812,0.682
'[16:07:21.440]',0.484,81.250,0.678
'[16:07:21.448]',0.500,80.469,0.678
'[16:07:21.456]',0.500,79.688,0.678
'[16:07:21.464]',0.500,79.688,0.678
'[16:07:21.472]',0.500,78.906,0.678
'[16:07:21.480]',0.516,78.906,0.678
'[16:07:21.488]',0.523,78.125,0.678
'[16:07:21.496]',0.523,77.344,0.678
'[16:07:21.504]',0.531,76.562,0.678
'[16:07:21.512]',0.555,75.781,0.678
'[16:07:21.520]',0.555,75.781,0.678
'[16:07:21.528]',0.562,75.000,0.678
'[16:07:21.536]',0.586,74.219,0.678
'[16:07:21.544]',0.602,74.219,0.678
'[16:07:21.552]',0.609,74.219,0.678
'[16:07:21.560]',0.602,73.438,0.678
'[16:07:21.568]',0.602,73.438,0.678
'[16:07:21.576]',0.586,73.438,0.678
'[16:07:21.584]',0.570,74.219,0.678
'[16:07:21.592]',0.562,75.000,0.678
'[16:07:21.600]',0.555,76.562,0.678
'[16:07:21.608]',0.531,80.469,0.678
'[16:07:21.616]',0.516,85.156,0.678
'[16:07:21.624]',0.492,92.188,0.678
'[16:07:21.632]',0.477,100.781,0.678
'[16:07:21.640]',0.461,109.375,0.678
'[16:07:21.648]',0.445,118.750,0.678
'[16:07:21.656]',0.438,127.344,0.678
'[16:07:21.664]',0.445,135.938,0.678
'[16:07:21.672]',0.438,142.188,0.678
'[16:07:21.680]',0.438,147.656,0.675
'[16:07:21.688]',0.445,150.000,0.675
'[16:07:21.696]',0.453,151.562,0.675
'[16:07:21.704]',0.453,150.781,0.675
'[16:07:21.712]',0.453,149.219,0.675
'[16:07:21.720]',0.453,146.094,0.675
'[16:07:21.728]',0.438,142.188,0.675
'[16:07:21.736]',0.445,138.281,0.675
'[16:07:21.744]',0.461,134.375,0.675
'[16:07:21.752]',0.469,131.250,0.675
'[16:07:21.760]',0.477,128.125,0.675
'[16:07:21.768]',0.484,125.000,0.675
'[16:07:21.776]',0.500,121.875,0.675
'[16:07:21.784]',0.523,119.531,0.675
'[16:07:21.792]',0.539,117.969,0.675
'[16:07:21.800]',0.547,116.406,0.675
'[16:07:21.808]',0.523,114.844,0.675
'[16:07:21.816]',0.547,113.281,0.675
'[16:07:21.824]',0.609,111.719,0.675
'[16:07:21.832]',0.641,110.156,0.675
'[16:07:21.840]',0.641,107.812,0.675
'[16:07:21.848]',0.617,105.469,0.675
'[16:07:21.856]',0.578,103.125,0.675
'[16:07:21.864]',0.516,100.000,0.675
'[16:07:21.872]',0.461,97.656,0.675
'[16:07:21.880]',0.422,94.531,0.675
'[16:07:21.888]',0.398,92.188,0.678
'[16:07:21.896]',0.383,90.625,0.678
'[16:07:21.904]',0.391,89.062,0.678
'[16:07:21.912]',0.383,89.062,0.682
'[16:07:21.920]',0.406,88.281,0.682
'[16:07:21.928]',0.383,88.281,0.682
'[16:07:21.936]',0.406,89.062,0.686
'[16:07:21.944]',0.406,89.062,0.686
'[16:07:21.952]',0.406,90.625,0.686
'[16:07:21.960]',0.422,91.406,0.686
'[16:07:21.968]',0.430,92.188,0.686
'[16:07:21.976]',0.414,92.969,0.686
'[16:07:21.984]',0.438,92.969,0.686
'[16:07:21.992]',0.422,92.969,0.686
'[16:07:22.000]',0.492,93.750,0.686
'[16:07:22.008]',0.625,93.750,0.686
'[16:07:22.016]',0.766,92.969,0.686
'[16:07:22.024]',0.867,92.969,0.686
'[16:07:22.032]',0.977,92.969,0.686
'[16:07:22.040]',0.570,92.188,0.686
'[16:07:22.048]',-0.016,91.406,0.686
'[16:07:22.056]',-0.148,90.625,0.682
'[16:07:22.064]',0.062,89.844,0.682
'[16:07:22.072]',0.289,89.062,0.682
'[16:07:22.080]',0.398,88.281,0.682
'[16:07:22.088]',0.422,87.500,0.682
'[16:07:22.096]',0.445,86.719,0.682
'[16:07:22.104]',0.461,85.938,0.682
'[16:07:22.112]',0.484,85.156,0.682
'[16:07:22.120]',0.492,84.375,0.678
'[16:07:22.128]',0.492,83.594,0.678
'[16:07:22.136]',0.477,82.812,0.678
'[16:07:22.144]',0.492,82.031,0.678
'[16:07:22.152]',0.500,82.031,0.678
'[16:07:22.160]',0.523,81.250,0.678
'[16:07:22.168]',0.539,80.469,0.678
'[16:07:22.176]',0.547,79.688,0.675
'[16:07:22.184]',0.547,78.906,0.675
'[16:07:22.192]',0.578,78.125,0.675
'[16:07:22.200]',0.586,78.125,0.675
'[16:07:22.208]',0.594,77.344,0.675
'[16:07:22.216]',0.617,76.562,0.675
'[16:07:22.224]',0.625,76.562,0.675
'[16:07:22.232]',0.633,75.781,0.675
'[16:07:22.240]',0.641,75.781,0.675
'[16:07:22.248]',0.625,75.000,0.675
'[16:07:22.256]',0.617,75.000,0.675
'[16:07:22.264]',0.609,75.000,0.675
'[16:07:22.272]',0.586,75.781,0.675
'[16:07:22.280]',0.578,77.344,0.675
'[16:07:22.288]',0.562,79.688,0.675
'[16:07:22.296]',0.531,83.594,0.678
'[16:07:22.304]',0.516,89.844,0.678
'[16:07:22.312]',0.500,96.875,0.678
'[16:07:22.320]',0.469,105.469,0.678
'[16:07:22.328]',0.453,114.844,0.678
'[16:07:22.336]',0.445,124.219,0.678
'[16:07:22.344]',0.461,132.812,0.678
'[16:07:22.352]',0.461,140.625,0.678
'[16:07:22.360]',0.461,146.094,0.678
'[16:07:22.368]',0.453,150.000,0.675
'[16:07:22.376]',0.461,152.344,0.675
'[16:07:22.384]',0.461,152.344,0.675
'[16:07:22.392]',0.469,151.562,0.675
'[16:07:22.400]',0.453,149.219,0.675
'[16:07:22.408]',0.461,146.094,0.675
'[16:07:22.416]',0.461,142.188,0.600
'[16:07:22.424]',0.477,138.281,0.486
'[16:07:22.432]',0.469,134.375,0.427
'[16:07:22.440]',0.461,131.250,0.396
'[16:07:22.448]',0.477,128.125,0.380
'[16:07:22.456]',0.500,125.000,0.369
'[16:07:22.464]',0.516,122.656,0.365
'[16:07:22.472]',0.523,120.312,0.357
'[16:07:22.480]',0.539,118.750,0.353
'[16:07:22.488]',0.531,117.188,0.349
'[16:07:22.496]',0.531,114.844,0.349
'[16:07:22.504]',0.578,113.281,0.345
'[16:07:22.512]',0.609,111.719,0.345
'[16:07:22.520]',0.617,110.156,0.345
'[16:07:22.528]',0.625,107.812,0.345
'[16:07:22.536]',0.609,105.469,0.345
'[16:07:22.544]',0.562,103.125,0.349
'[16:07:22.552]',0.500,100.000,0.357
'[16:07:22.560]',0.461,97.656,0.373
'[16:07:22.568]',0.422,94.531,0.392
'[16:07:22.576]',0.398,92.969,0.420
'[16:07:22.584]',0.398,91.406,0.451
'[16:07:22.592]',0.406,89.844,0.482
'[16:07:22.600]',0.398,89.844,0.518
'[16:07:22.608]',0.398,89.062,0.557
'[16:07:22.616]',0.406,89.844,0.596
'[16:07:22.624]',0.406,89.844,0.627
'[16:07:22.632]',0.406,90.625,0.651
'[16:07:22.640]',0.422,91.406,0.667
'[16:07:22.648]',0.422,92.188,0.678
'[16:07:22.656]',0.414,92.969,0.682
'[16:07:22.664]',0.422,93.750,0.678
'[16:07:22.672]',0.438,93.750,0.675
'[16:07:22.680]',0.438,93.750,0.667
'[16:07:22.688]',0.531,93.750,0.659
'[16:07:22.696]',0.680,93.750,0.651
'[16:07:22.704]',0.820,93.750,0.639
'[16:07:22.712]',0.914,92.969,0.631
'[16:07:22.720]',0.977,92.969,0.620
'[16:07:22.728]',0.297,92.188,0.608
'[16:07:22.736]',-0.133,91.406,0.600
'[16:07:22.744]',-0.164,90.625,0.592
'[16:07:22.752]',0.164,89.844,0.584
'[16:07:22.760]',0.336,89.062,0.576
'[16:07:22.768]',0.398,88.281,0.569
'[16:07:22.776]',0.430,87.500,0.561
'[16:07:22.784]',0.445,86.719,0.553
'[16:07:22.792]',0.461,85.938,0.549
'[16:07:22.800]',0.477,85.938,0.537
'[16:07:22.808]',0.477,85.156,0.522
'[16:07:22.816]',0.484,84.375,0.514
'[16:07:22.824]',0.500,84.375,0.502
'[16:07:22.832]',0.500,83.594,0.486
'[16:07:22.840]',0.500,82.812,0.475
'[16:07:22.848]',0.516,82.031,0.467
'[16:07:22.856]',0.531,81.250,0.455
'[16:07:22.864]',0.531,80.469,0.447
'[16:07:22.872]',0.547,80.469,0.439
'[16:07:22.880]',0.562,79.688,0.435
'[16:07:22.888]',0.570,79.688,0.435
'[16:07:22.896]',0.594,78.906,0.435
'[16:07:22.904]',0.617,78.125,0.435
'[16:07:22.912]',0.625,78.125,0.435
'[16:07:22.920]',0.633,77.344,0.439
'[16:07:22.928]',0.641,77.344,0.439
'[16:07:22.936]',0.633,77.344,0.439
'[16:07:22.944]',0.625,77.344,0.439
'[16:07:22.952]',0.609,77.344,0.439
'[16:07:22.960]',0.586,78.125,0.439
'[16:07:22.968]',0.578,79.688,0.435
'[16:07:22.976]',0.555,82.812,0.435
'[16:07:22.984]',0.531,88.281,0.435
'[16:07:22.992]',0.500,94.531,0.431
'[16:07:23.000]',0.484,103.125,0.427
'[16:07:23.008]',0.469,111.719,0.424
'[16:07:23.016]',0.461,120.312,0.420
'[16:07:23.024]',0.453,129.688,0.420
'[16:07:23.032]',0.438,137.500,0.416
'[16:07:23.040]',0.438,144.531,0.412
'[16:07:23.048]',0.438,150.000,0.408
'[16:07:23.056]',0.430,153.125,0.404
'[16:07:23.064]',0.438,154.688,0.400
'[16:07:23.072]',0.430,153.906,0.396
'[16:07:23.080]',0.438,152.344,0.392
'[16:07:23.088]',0.445,149.219,0.392
'[16:07:23.096]',0.445,145.312,0.388
'[16:07:23.104]',0.445,141.406,0.388
'[16:07:23.112]',0.445,137.500,0.384
'[16:07:23.120]',0.453,133.594,0.384
'[16:07:23.128]',0.461,129.688,0.384
'[16:07:23.136]',0.477,125.781,0.384
'[16:07:23.144]',0.500,123.438,0.380
'[16:07:23.152]',0.516,121.094,0.380
'[16:07:23.160]',0.531,118.750,0.376
'[16:07:23.168]',0.531,117.188,0.376
'[16:07:23.176]',0.523,115.625,0.373
'[16:07:23.184]',0.531,113.281,0.373
'[16:07:23.192]',0.570,111.719,0.373
'[16:07:23.200]',0.586,109.375,0.373
'[16:07:23.208]',0.602,107.031,0.373
'[16:07:23.216]',0.594,104.688,0.373
'[16:07:23.224]',0.555,102.344,0.376
'[16:07:23.232]',0.516,99.219,0.388
'[16:07:23.240]',0.461,96.875,0.400
'[16:07:23.248]',0.422,94.531,0.424
'[16:07:23.256]',0.391,92.969,0.451
'[16:07:23.264]',0.383,91.406,0.482
'[16:07:23.272]',0.391,90.625,0.522
'[16:07:23.280]',0.406,90.625,0.553
'[16:07:23.288]',0.406,89.844,0.584
'[16:07:23.296]',0.406,89.844,0.616
'[16:07:23.304]',0.406,90.625,0.643
'[16:07:23.312]',0.406,91.406,0.663
'[16:07:23.320]',0.406,92.188,0.682
'[16:07:23.328]',0.422,92.969,0.690
'[16:07:23.336]',0.414,92.969,0.694
'[16:07:23.344]',0.422,93.750,0.690
'[16:07:23.352]',0.422,93.750,0.686
'[16:07:23.360]',0.414,94.531,0.678
'[16:07:23.368]',0.438,94.531,0.667
'[16:07:23.376]',0.547,94.531,0.655
'[16:07:23.384]',0.695,94.531,0.643
'[16:07:23.392]',0.805,93.750,0.631
'[16:07:23.400]',0.891,93.750,0.616
'[16:07:23.408]',0.906,92.969,0.604
'[16:07:23.416]',0.070,92.188,0.592
'[16:07:23.424]',-0.156,92.188,0.580
'[16:07:23.432]',0.000,91.406,0.569
'[16:07:23.440]',0.250,90.625,0.561
'[16:07:23.448]',0.367,89.844,0.553
'[16:07:23.456]',0.406,89.062,0.541
'[16:07:23.464]',0.422,88.281,0.533
'[16:07:23.472]',0.445,87.500,0.522
'[16:07:23.480]',0.453,87.500,0.514
'[16:07:23.488]',0.461,86.719,0.506
'[16:07:23.496]',0.469,85.938,0.494
'[16:07:23.504]',0.477,85.156,0.482
'[16:07:23.512]',0.492,83.594,0.471
'[16:07:23.520]',0.492,82.812,0.459
'[16:07:23.528]',0.500,81.250,0.451
'[16:07:23.536]',0.500,80.469,0.443
'[16:07:23.544]',0.516,79.688,0.435
'[16:07:23.552]',0.523,79.688,0.431
'[16:07:23.560]',0.531,79.688,0.431
'[16:07:23.568]',0.547,79.688,0.427
'[16:07:23.576]',0.562,80.469,0.431
'[16:07:23.584]',0.570,82.812,0.431
'[16:07:23.592]',0.586,88.281,0.431
'[16:07:23.600]',0.594,92.969,0.435
'[16:07:23.608]',0.602,92.188,0.435
'[16:07:23.616]',0.594,83.594,0.435
'[16:07:23.624]',0.578,70.312,0.435
'[16:07:23.632]',0.562,59.375,0.431
'[16:07:23.640]',0.562,57.812,0.431
'[16:07:23.648]',0.547,63.281,0.427
'[16:07:23.656]',0.531,71.875,0.424
'[16:07:23.664]',0.523,79.688,0.420
'[16:07:23.672]',0.508,86.719,0.416
'[16:07:23.680]',0.492,95.312,0.412
'[16:07:23.688]',0.477,107.031,0.412
'[16:07:23.696]',0.477,117.969,0.408
'[16:07:23.704]',0.461,127.344,0.408
'[16:07:23.712]',0.453,132.812,0.404
'[16:07:23.720]',0.453,138.281,0.404
'[16:07:23.728]',0.461,144.531,0.400
'[16:07:23.736]',0.461,149.219,0.400
'[16:07:23.744]',0.453,152.344,0.396
'[16:07:23.752]',0.461,153.125,0.392
'[16:07:23.760]',0.461,150.781,0.388
'[16:07:23.768]',0.461,147.656,0.380
'[16:07:23.776]',0.469,144.531,0.376
'[16:07:23.784]',0.477,140.625,0.376
'[16:07:23.792]',0.477,137.500,0.373
'[16:07:23.800]',0.492,133.594,0.369
'[16:07:23.808]',0.492,129.688,0.365
'[16:07:23.816]',0.492,125.781,0.361
'[16:07:23.824]',0.523,122.656,0.357
'[16:07:23.832]',0.562,119.531,0.357
'[16:07:23.840]',0.570,117.188,0.353
'[16:07:23.848]',0.578,114.844,0.349
'[16:07:23.856]',0.586,113.281,0.349
'[16:07:23.864]',0.586,110.938,0.345
'[16:07:23.872]',0.625,109.375,0.341
