'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'
'[13:39:43.688]',0.240,-,0.685,0.450,0.253,2.418,50.651,37.004
'[13:39:43.696]',0.270,-,0.650,0.435,0.260,2.346,50.163,37.004
'[13:39:43.704]',0.280,-,0.640,0.430,0.266,2.280,49.723,37.004
'[13:39:43.712]',0.305,-,0.620,0.435,0.273,2.216,49.284,37.004
'[13:39:43.720]',0.320,-,0.610,0.430,0.281,2.149,48.844,37.004
'[13:39:43.728]',0.310,-,0.625,0.435,0.289,2.081,48.502,37.004
'[13:39:43.736]',0.330,-,0.605,0.430,0.296,2.016,48.111,37.004
'[13:39:43.744]',0.310,-,0.620,0.450,0.304,1.953,47.721,37.004
'[13:39:43.752]',0.325,-,0.595,0.440,0.313,1.894,47.379,37.004
'[13:39:43.760]',0.310,-,0.615,0.450,0.320,1.840,47.037,37.004
'[13:39:43.768]',0.340,-,0.590,0.440,0.328,1.790,46.695,37.004
'[13:39:43.776]',0.335,-,0.615,0.455,0.334,1.744,46.304,37.004
'[13:39:43.784]',0.345,-,0.595,0.445,0.341,1.701,45.913,37.004
'[13:39:43.792]',0.330,-,0.615,0.450,0.348,1.662,45.572,37.004
'[13:39:43.800]',0.340,-,0.600,0.435,0.355,1.630,45.181,37.004
'[13:39:43.808]',0.320,-,0.620,0.450,0.362,1.602,44.790,37.004
'[13:39:43.816]',0.335,-,0.590,0.430,0.368,1.573,44.497,37.004
'[13:39:43.824]',0.370,-,0.600,0.410,0.374,1.544,44.155,37.004
'[13:39:43.832]',0.420,-,0.540,0.345,0.380,1.516,43.862,37.004
'[13:39:43.840]',0.385,-,0.600,0.415,0.385,1.489,43.618,37.004
'[13:39:43.848]',0.415,-,0.595,0.725,0.390,1.462,43.422,37.004
'[13:39:43.856]',-0.330,-,1.191,1.370,0.395,1.438,43.276,37.004
'[13:39:43.864]',-0.500,-,1.350,1.501,0.400,1.414,43.129,37.004
'[13:39:43.872]',-0.500,-,1.310,1.090,0.405,1.392,42.934,37.004
'[13:39:43.880]',-0.500,-,1.186,0.505,0.409,1.370,42.739,37.004
'[13:39:43.888]',-0.175,-,0.930,0.405,0.414,1.347,42.494,37.004
'[13:39:43.896]',0.200,-,0.675,0.385,0.419,1.325,42.299,37.004
'[13:39:43.904]',0.375,-,0.570,0.380,0.423,1.307,42.055,37.004
'[13:39:43.912]',0.445,-,0.520,0.365,0.428,1.291,41.859,37.004
'[13:39:43.920]',0.470,-,0.510,0.375,0.431,1.274,41.664,37.004
'[13:39:43.928]',0.480,-,0.515,0.380,0.436,1.255,41.420,37.004
'[13:39:43.936]',0.490,-,0.490,0.370,0.439,1.237,41.224,37.004
'[13:39:43.944]',0.475,-,0.515,0.390,0.443,1.218,41.029,37.004
'[13:39:43.952]',0.490,-,0.495,0.380,0.447,1.200,40.883,37.004
'[13:39:43.960]',0.475,-,0.520,0.395,0.451,1.184,40.687,37.004
'[13:39:43.968]',0.485,-,0.500,0.385,0.454,1.174,40.492,37.004
'[13:39:43.976]',0.470,-,0.525,0.405,0.458,1.167,40.296,37.004
'[13:39:43.984]',0.475,-,0.510,0.400,0.462,1.157,40.003,37.004
'[13:39:43.992]',0.465,-,0.530,0.420,0.465,1.146,39.613,37.004
'[13:39:44.000]',0.475,-,0.515,0.410,0.469,1.138,39.173,37.004
'[13:39:44.008]',0.455,-,0.530,0.430,0.472,1.132,38.733,37.004
'[13:39:44.016]',0.460,-,0.520,0.425,0.475,1.124,38.294,37.004
'[13:39:44.024]',0.455,-,0.540,0.445,0.479,1.116,37.854,37.004
'[13:39:44.032]',0.460,-,0.525,0.445,0.482,1.108,37.463,37.004
'[13:39:44.040]',0.445,-,0.540,0.465,0.486,1.100,37.122,37.004
'[13:39:44.048]',0.455,-,0.525,0.470,0.490,1.091,36.731,37.004
'[13:39:44.056]',0.450,-,0.555,0.510,0.494,1.083,36.487,37.004
'[13:39:44.064]',0.455,-,0.530,0.510,0.497,1.075,36.291,37.004
'[13:39:44.072]',0.455,-,0.550,0.540,0.501,1.068,36.340,37.004
'[13:39:44.080]',0.455,-,0.540,0.550,0.505,1.062,36.877,37.004
'[13:39:44.088]',0.430,-,0.565,0.585,0.509,1.055,38.098,37.004
'[13:39:44.096]',0.440,-,0.550,0.595,0.514,1.050,40.541,37.004
'[13:39:44.104]',0.405,-,0.585,0.610,0.518,1.048,44.497,37.004
'[13:39:44.112]',0.405,-,0.570,0.625,0.522,1.048,49.821,37.004
'[13:39:44.120]',0.395,-,0.595,0.645,0.527,1.045,56.317,37.004
'[13:39:44.128]',0.385,-,0.610,0.655,0.532,1.042,63.595,37.004
'[13:39:44.136]',0.365,-,0.595,0.645,0.537,1.039,71.361,37.004
'[13:39:44.144]',0.350,-,0.630,0.650,0.542,1.036,79.469,37.004
'[13:39:44.152]',0.335,-,0.615,0.620,0.546,1.033,87.675,37.004
'[13:39:44.160]',0.325,-,0.640,0.605,0.550,1.029,95.686,37.004
'[13:39:44.168]',0.315,-,0.630,0.585,0.554,1.026,103.159,37.004
'[13:39:44.176]',0.305,-,0.650,0.590,0.558,1.023,109.948,37.004
'[13:39:44.184]',0.310,-,0.640,0.570,0.562,1.022,115.761,37.004
'[13:39:44.192]',0.290,-,0.665,0.565,0.566,1.021,120.547,37.004
'[13:39:44.200]',0.295,-,0.645,0.540,0.570,1.022,124.308,37.004
'[13:39:44.208]',0.285,-,0.660,0.545,0.573,1.024,127.141,37.004
'[13:39:44.216]',0.290,-,0.640,0.500,0.576,1.026,129.046,37.004
'[13:39:44.224]',0.280,-,0.655,0.490,0.579,1.027,130.316,37.004
'[13:39:44.232]',0.310,-,0.615,0.450,0.582,1.028,130.951,37.004
'[13:39:44.240]',0.310,-,0.625,0.445,0.584,1.028,131.098,37.004
'[13:39:44.248]',0.335,-,0.600,0.410,0.587,1.028,130.853,37.004
'[13:39:44.256]',0.335,-,0.615,0.405,0.588,1.028,130.365,37.004
'[13:39:44.264]',0.360,-,0.585,0.385,0.590,1.027,129.632,37.004
'[13:39:44.272]',0.360,-,0.600,0.390,0.591,1.026,128.558,37.004
'[13:39:44.280]',0.385,-,0.570,0.380,0.593,1.025,127.239,37.004
'[13:39:44.288]',0.385,-,0.585,0.395,0.594,1.024,125.725,37.004
'[13:39:44.296]',0.395,-,0.560,0.385,0.596,1.023,124.015,37.004
'[13:39:44.304]',0.385,-,0.570,0.395,0.597,1.024,122.061,37.004
'[13:39:44.312]',0.400,-,0.560,0.400,0.599,1.026,119.863,37.004
'[13:39:44.320]',0.380,-,0.575,0.390,0.601,1.026,117.372,37.004
'[13:39:44.328]',0.385,-,0.570,0.405,0.602,1.024,114.539,37.004
'[13:39:44.336]',0.380,-,0.585,0.390,0.604,1.023,111.316,37.004
'[13:39:44.344]',0.375,-,0.590,0.410,0.606,1.023,107.799,37.004
'[13:39:44.352]',0.380,-,0.570,0.400,0.607,1.025,103.940,37.004
'[13:39:44.360]',0.360,-,0.590,0.410,0.609,1.031,99.789,37.004
'[13:39:44.368]',0.365,-,0.565,0.390,0.610,1.046,95.441,37.004
'[13:39:44.376]',0.360,-,0.590,0.400,0.611,1.072,90.997,37.004
'[13:39:44.384]',0.370,-,0.565,0.390,0.612,1.112,86.601,37.004
'[13:39:44.392]',0.350,-,0.590,0.400,0.613,1.169,82.547,37.004
'[13:39:44.400]',0.370,-,0.575,0.395,0.612,1.231,78.883,37.004
'[13:39:44.408]',0.365,-,0.590,0.415,0.612,1.302,75.611,37.004
'[13:39:44.416]',0.380,-,0.565,0.395,0.611,1.395,72.924,37.004
'[13:39:44.424]',0.360,-,0.580,0.405,0.610,1.503,70.629,37.004
'[13:39:44.432]',0.375,-,0.565,0.395,0.607,1.624,68.724,37.004
'[13:39:44.440]',0.360,-,0.585,0.415,0.605,1.752,67.161,37.004
'[13:39:44.448]',0.370,-,0.565,0.400,0.601,1.884,65.988,37.004
'[13:39:44.456]',0.365,-,0.585,0.415,0.597,2.015,65.012,37.004
'[13:39:44.464]',0.375,-,0.565,0.410,0.593,2.142,64.230,37.004
'[13:39:44.472]',0.360,-,0.585,0.420,0.590,2.263,63.693,37.004
'[13:39:44.480]',0.370,-,0.560,0.405,0.586,2.376,63.253,37.004
'[13:39:44.488]',0.360,-,0.575,0.420,0.582,2.482,62.814,37.004
'[13:39:44.496]',0.380,-,0.555,0.405,0.577,2.578,62.423,37.004
'[13:39:44.504]',0.360,-,0.570,0.425,0.571,2.650,62.130,37.004
'[13:39:44.512]',0.370,-,0.565,0.410,0.565,2.707,61.739,37.004
'[13:39:44.520]',0.375,-,0.580,0.425,0.559,2.763,61.446,37.004
'[13:39:44.528]',0.360,-,0.585,0.410,0.552,2.815,61.055,37.004
'[13:39:44.536]',0.345,-,0.565,0.405,0.545,2.860,60.567,37.004
'[13:39:44.544]',0.335,-,0.590,0.425,0.538,2.896,59.981,37.004
'[13:39:44.552]',0.350,-,0.565,0.400,0.531,2.923,59.443,37.004
'[13:39:44.560]',0.340,-,0.590,0.425,0.525,2.940,58.759,37.004
'[13:39:44.568]',0.355,-,0.570,0.415,0.519,2.950,58.124,37.004
'[13:39:44.576]',0.350,-,0.590,0.430,0.514,2.951,57.441,37.004
'[13:39:44.584]',0.380,-,0.555,0.410,0.508,2.944,56.806,37.004
'[13:39:44.592]',0.385,-,0.575,0.425,0.503,2.930,56.122,37.004
'[13:39:44.600]',0.405,-,0.550,0.410,0.497,2.907,55.487,37.004
'[13:39:44.608]',0.400,-,0.565,0.415,0.492,2.877,54.852,37.004
'[13:39:44.616]',0.405,-,0.555,0.405,0.487,2.840,54.168,37.004
'[13:39:44.624]',0.355,-,0.605,0.445,0.483,2.796,53.631,37.004
'[13:39:44.632]',0.335,-,0.600,0.440,0.479,2.745,52.996,37.004
'[13:39:44.640]',0.295,-,0.645,0.465,0.475,2.687,52.410,37.004
'[13:39:44.648]',0.290,-,0.630,0.455,0.472,2.624,51.872,37.004
'[13:39:44.656]',0.280,-,0.650,0.465,0.469,2.555,51.384,37.004
'[13:39:44.664]',0.300,-,0.615,0.440,0.467,2.484,50.847,37.004
'[13:39:44.672]',0.305,-,0.620,0.435,0.465,2.410,50.358,37.004
'[13:39:44.680]',0.335,-,0.590,0.435,0.463,2.335,49.870,37.004
'[13:39:44.688]',0.350,-,0.595,0.450,0.462,2.262,49.430,37.004
'[13:39:44.696]',0.365,-,0.575,0.455,0.460,2.190,48.942,37.004
'[13:39:44.704]',0.370,-,0.580,0.450,0.460,2.126,48.502,37.004
'[13:39:44.712]',0.360,-,0.565,0.465,0.460,2.068,48.063,37.004
'[13:39:44.720]',0.375,-,0.580,0.450,0.460,2.010,47.623,37.004
'[13:39:44.728]',0.355,-,0.585,0.460,0.460,1.953,47.183,37.004
'[13:39:44.736]',0.370,-,0.560,0.450,0.460,1.899,46.744,37.004
'[13:39:44.744]',0.365,-,0.575,0.465,0.461,1.849,46.353,37.004
'[13:39:44.752]',0.385,-,0.560,0.455,0.462,1.803,45.962,37.004
'[13:39:44.760]',0.365,-,0.585,0.465,0.464,1.760,45.669,37.004
'[13:39:44.768]',0.370,-,0.570,0.450,0.466,1.720,45.376,37.004
'[13:39:44.776]',0.355,-,0.590,0.460,0.468,1.684,45.034,37.004
'[13:39:44.784]',0.365,-,0.560,0.440,0.469,1.651,44.741,37.004
'[13:39:44.792]',0.415,-,0.535,0.395,0.471,1.620,44.399,37.004
'[13:39:44.800]',0.455,-,0.515,0.370,0.472,1.593,44.106,37.004
'[13:39:44.808]',0.420,-,0.570,0.500,0.474,1.571,43.862,37.004
'[13:39:44.816]',0.475,-,0.700,0.860,0.476,1.546,43.667,37.004
'[13:39:44.824]',-0.495,-,1.291,1.501,0.479,1.521,43.569,37.004
'[13:39:44.832]',-0.500,-,1.276,1.501,0.482,1.496,43.374,37.004
'[13:39:44.840]',-0.500,-,1.321,0.810,0.485,1.471,43.178,37.004
'[13:39:44.848]',-0.465,-,1.070,0.465,0.489,1.448,42.934,37.004
'[13:39:44.856]',-0.040,-,0.830,0.425,0.493,1.424,42.690,37.004
'[13:39:44.864]',0.320,-,0.590,0.405,0.496,1.402,42.348,37.004
'[13:39:44.872]',0.455,-,0.515,0.410,0.500,1.379,42.055,37.004
'[13:39:44.880]',0.520,-,0.465,0.390,0.504,1.357,41.664,37.004
'[13:39:44.888]',0.525,-,0.470,0.400,0.507,1.335,41.420,37.004
'[13:39:44.896]',0.545,-,0.445,0.390,0.510,1.315,41.176,37.004
'[13:39:44.904]',0.535,-,0.465,0.405,0.514,1.299,40.931,37.004
'[13:39:44.912]',0.545,-,0.450,0.395,0.517,1.285,40.736,37.004
'[13:39:44.920]',0.525,-,0.470,0.410,0.520,1.269,40.541,37.004
'[13:39:44.928]',0.535,-,0.455,0.415,0.524,1.252,40.443,37.004
'[13:39:44.936]',0.520,-,0.475,0.405,0.527,1.235,40.150,37.004
'[13:39:44.944]',0.515,-,0.485,0.425,0.530,1.218,39.906,37.004
'[13:39:44.952]',0.525,-,0.460,0.415,0.533,1.203,39.564,37.004
'[13:39:44.960]',0.515,-,0.485,0.435,0.536,1.189,39.173,37.004
'[13:39:44.968]',0.525,-,0.470,0.430,0.539,1.174,38.733,37.004
'[13:39:44.976]',0.510,-,0.495,0.450,0.541,1.161,38.343,37.004
'[13:39:44.984]',0.525,-,0.470,0.460,0.543,1.150,38.050,37.004
'[13:39:44.992]',0.505,-,0.495,0.475,0.545,1.139,37.756,37.004
'[13:39:45.000]',0.520,-,0.470,0.470,0.546,1.132,37.463,37.004
'[13:39:45.008]',0.500,-,0.500,0.495,0.548,1.127,37.219,37.004
'[13:39:45.016]',0.510,-,0.490,0.490,0.549,1.121,36.975,37.004
'[13:39:45.024]',0.500,-,0.510,0.520,0.550,1.115,36.780,37.004
'[13:39:45.032]',0.510,-,0.495,0.535,0.552,1.109,36.731,37.004
'[13:39:45.040]',0.495,-,0.525,0.570,0.554,1.104,36.877,37.004
'[13:39:45.048]',0.490,-,0.510,0.580,0.556,1.098,37.561,37.004
'[13:39:45.056]',0.470,-,0.530,0.610,0.557,1.092,39.124,37.004
'[13:39:45.064]',0.465,-,0.520,0.605,0.559,1.087,42.006,37.004
'[13:39:45.072]',0.445,-,0.550,0.640,0.560,1.081,46.353,37.004
'[13:39:45.080]',0.440,-,0.545,0.635,0.561,1.075,52.117,37.004
'[13:39:45.088]',0.410,-,0.580,0.655,0.562,1.070,58.906,37.004
'[13:39:45.096]',0.405,-,0.575,0.645,0.562,1.066,66.379,37.004
'[13:39:45.104]',0.375,-,0.595,0.650,0.563,1.065,74.243,37.004
'[13:39:45.112]',0.375,-,0.590,0.635,0.564,1.065,82.351,37.004
'[13:39:45.120]',0.355,-,0.610,0.625,0.565,1.063,90.508,37.004
'[13:39:45.128]',0.355,-,0.605,0.630,0.567,1.060,98.323,37.004
'[13:39:45.136]',0.330,-,0.625,0.615,0.568,1.058,105.601,37.004
'[13:39:45.144]',0.335,-,0.630,0.590,0.569,1.056,112.048,37.004
'[13:39:45.152]',0.310,-,0.620,0.580,0.570,1.055,117.568,37.004
'[13:39:45.160]',0.310,-,0.635,0.565,0.572,1.054,122.013,37.004
'[13:39:45.168]',0.315,-,0.620,0.545,0.572,1.054,125.432,37.004
'[13:39:45.176]',0.310,-,0.635,0.550,0.573,1.055,127.972,37.004
'[13:39:45.184]',0.315,-,0.615,0.505,0.574,1.056,129.681,37.004
'[13:39:45.192]',0.305,-,0.625,0.490,0.575,1.058,130.609,37.004
'[13:39:45.200]',0.340,-,0.600,0.460,0.575,1.063,131.098,37.004
'[13:39:45.208]',0.335,-,0.615,0.455,0.575,1.067,131.244,37.004
'[13:39:45.216]',0.370,-,0.580,0.425,0.575,1.070,130.951,37.004
'[13:39:45.224]',0.365,-,0.590,0.430,0.575,1.071,130.365,37.004
'[13:39:45.232]',0.395,-,0.565,0.405,0.575,1.072,129.535,37.004
'[13:39:45.240]',0.385,-,0.575,0.410,0.575,1.072,128.411,37.004
'[13:39:45.248]',0.405,-,0.545,0.400,0.575,1.072,127.044,37.004
'[13:39:45.256]',0.400,-,0.565,0.410,0.575,1.071,125.432,37.004
'[13:39:45.264]',0.410,-,0.545,0.400,0.574,1.070,123.576,37.004
'[13:39:45.272]',0.405,-,0.565,0.415,0.574,1.068,121.280,37.004
'[13:39:45.280]',0.415,-,0.545,0.405,0.573,1.065,118.789,37.004
'[13:39:45.288]',0.400,-,0.565,0.425,0.573,1.062,116.054,37.004
'[13:39:45.296]',0.405,-,0.540,0.415,0.572,1.057,112.976,37.004
'[13:39:45.304]',0.400,-,0.565,0.420,0.571,1.055,109.655,37.004
'[13:39:45.312]',0.405,-,0.550,0.425,0.569,1.055,105.992,37.004
'[13:39:45.320]',0.390,-,0.570,0.410,0.568,1.055,101.986,37.004
'[13:39:45.328]',0.395,-,0.555,0.420,0.567,1.059,97.688,37.004
'[13:39:45.336]',0.385,-,0.565,0.405,0.565,1.070,93.292,37.004
'[13:39:45.344]',0.385,-,0.570,0.415,0.564,1.093,88.847,37.004
'[13:39:45.352]',0.375,-,0.555,0.405,0.563,1.130,84.549,37.004
'[13:39:45.360]',0.385,-,0.575,0.415,0.562,1.183,80.544,37.004
'[13:39:45.368]',0.390,-,0.550,0.410,0.561,1.253,76.978,37.004
'[13:39:45.376]',0.380,-,0.575,0.420,0.560,1.341,73.803,37.004
'[13:39:45.384]',0.385,-,0.560,0.405,0.559,1.444,71.117,37.004
'[13:39:45.392]',0.375,-,0.585,0.430,0.557,1.559,68.919,37.004
'[13:39:45.400]',0.390,-,0.560,0.410,0.555,1.667,67.161,37.004
'[13:39:45.408]',0.375,-,0.580,0.430,0.552,1.770,65.744,37.004
'[13:39:45.416]',0.385,-,0.565,0.415,0.549,1.890,64.621,37.004
'[13:39:45.424]',0.385,-,0.575,0.435,0.547,2.015,63.742,37.004
'[13:39:45.432]',0.385,-,0.555,0.430,0.544,2.139,63.058,37.004
'[13:39:45.440]',0.375,-,0.565,0.430,0.541,2.259,62.569,37.004
'[13:39:45.448]',0.395,-,0.555,0.430,0.538,2.372,62.032,37.004
'[13:39:45.456]',0.385,-,0.575,0.445,0.535,2.477,61.690,37.004
'[13:39:45.464]',0.400,-,0.555,0.435,0.532,2.572,61.348,37.004
'[13:39:45.472]',0.390,-,0.570,0.450,0.529,2.657,61.104,37.004
'[13:39:45.480]',0.405,-,0.545,0.445,0.526,2.732,60.811,37.004
'[13:39:45.488]',0.390,-,0.565,0.455,0.523,2.797,60.469,37.004
'[13:39:45.496]',0.400,-,0.555,0.445,0.520,2.851,60.176,37.004
'[13:39:45.504]',0.385,-,0.575,0.460,0.517,2.887,59.785,37.004
'[13:39:45.512]',0.390,-,0.560,0.450,0.514,2.910,59.346,37.004
'[13:39:45.520]',0.385,-,0.575,0.460,0.511,2.933,58.906,37.004
'[13:39:45.528]',0.400,-,0.560,0.450,0.508,2.949,58.466,37.004
'[13:39:45.536]',0.405,-,0.550,0.455,0.505,2.960,57.929,37.004
'[13:39:45.544]',0.400,-,0.560,0.460,0.502,2.962,57.343,37.004
'[13:39:45.552]',0.425,-,0.540,0.450,0.499,2.957,56.757,37.004
'[13:39:45.560]',0.435,-,0.550,0.460,0.495,2.943,56.122,37.004
'[13:39:45.568]',0.440,-,0.530,0.450,0.491,2.921,55.487,37.004
'[13:39:45.576]',0.400,-,0.565,0.455,0.488,2.891,54.901,37.004
'[13:39:45.584]',0.375,-,0.580,0.470,0.484,2.851,54.363,37.004
'[13:39:45.592]',0.340,-,0.610,0.485,0.482,2.804,53.777,37.004
'[13:39:45.600]',0.320,-,0.605,0.480,0.479,2.755,53.240,37.004
'[13:39:45.608]',0.305,-,0.635,0.500,0.476,2.701,52.654,37.004
'[13:39:45.616]',0.330,-,0.615,0.495,0.473,2.639,52.068,37.004
'[13:39:45.624]',0.345,-,0.620,0.500,0.470,2.573,51.482,37.004
'[13:39:45.632]',0.380,-,0.565,0.480,0.466,2.502,50.944,37.004
'[13:39:45.640]',0.375,-,0.570,0.500,0.463,2.430,50.407,37.004
'[13:39:45.648]',0.405,-,0.540,0.490,0.459,2.357,49.968,37.004
'[13:39:45.656]',0.390,-,0.560,0.500,0.455,2.283,49.528,37.004
'[13:39:45.664]',0.405,-,0.540,0.490,0.450,2.211,49.088,37.004
'[13:39:45.672]',0.405,-,0.555,0.500,0.446,2.142,48.698,37.004
'[13:39:45.680]',0.420,-,0.540,0.495,0.441,2.075,48.258,37.004
'[13:39:45.688]',0.405,-,0.555,0.505,0.437,2.013,47.818,37.004
'[13:39:45.696]',0.420,-,0.535,0.500,0.432,1.960,47.428,37.004
'[13:39:45.704]',0.405,-,0.555,0.510,0.427,1.913,47.135,37.004
'[13:39:45.712]',0.415,-,0.535,0.500,0.422,1.864,46.793,37.004
'[13:39:45.720]',0.410,-,0.545,0.505,0.416,1.817,46.500,37.004
'[13:39:45.728]',0.420,-,0.535,0.510,0.410,1.773,46.255,37.004
'[13:39:45.736]',0.410,-,0.555,0.515,0.405,1.732,45.913,37.004
'[13:39:45.744]',0.430,-,0.535,0.495,0.399,1.694,45.669,37.004
'[13:39:45.752]',0.470,-,0.510,0.435,0.394,1.660,45.425,37.004
'[13:39:45.760]',0.465,-,0.520,0.420,0.389,1.628,45.181,37.004
'[13:39:45.768]',0.480,-,0.545,0.560,0.384,1.598,44.985,37.004
'[13:39:45.776]',0.175,-,0.805,1.000,0.379,1.571,44.741,37.004
'[13:39:45.784]',-0.500,-,1.330,1.501,0.374,1.544,44.595,37.004
'[13:39:45.792]',-0.500,-,1.305,1.501,0.367,1.519,44.399,37.004
'[13:39:45.800]',-0.500,-,1.336,0.835,0.362,1.498,44.302,37.004
'[13:39:45.808]',-0.355,-,1.030,0.545,0.355,1.479,44.106,37.004
'[13:39:45.816]',0.085,-,0.750,0.475,0.348,1.458,43.862,37.004
'[13:39:45.824]',0.400,-,0.555,0.460,0.340,1.438,43.618,37.004
'[13:39:45.832]',0.525,-,0.460,0.435,0.333,1.416,43.276,37.004
'[13:39:45.840]',0.555,-,0.450,0.440,0.326,1.396,43.032,37.004
'[13:39:45.848]',0.585,-,0.425,0.425,0.320,1.375,42.787,37.004
'[13:39:45.856]',0.585,-,0.435,0.445,0.314,1.356,42.543,37.004
'[13:39:45.864]',0.600,-,0.415,0.430,0.309,1.336,42.348,37.004
'[13:39:45.872]',0.585,-,0.435,0.445,0.302,1.318,42.152,37.004
'[13:39:45.880]',0.595,-,0.420,0.445,0.297,1.300,42.055,37.004
'[13:39:45.888]',0.580,-,0.445,0.465,0.290,1.283,41.859,37.004
'[13:39:45.896]',0.595,-,0.425,0.450,0.284,1.268,41.664,37.004
'[13:39:45.904]',0.570,-,0.450,0.470,0.278,1.255,41.420,37.004
'[13:39:45.912]',0.580,-,0.430,0.460,0.272,1.240,41.127,37.004
'[13:39:45.920]',0.565,-,0.460,0.475,0.267,1.226,40.687,37.004
'[13:39:45.928]',0.570,-,0.450,0.480,0.261,1.211,40.248,37.004
'[13:39:45.936]',0.560,-,0.465,0.475,0.256,1.196,39.808,37.004
'[13:39:45.944]',0.565,-,0.455,0.500,0.251,1.183,39.368,37.004
'[13:39:45.952]',0.555,-,0.450,0.495,0.246,1.169,38.978,37.004
'[13:39:45.960]',0.550,-,0.470,0.510,0.241,1.156,38.587,37.004
'[13:39:45.968]',0.560,-,0.450,0.505,0.236,1.144,38.294,37.004
'[13:39:45.976]',0.545,-,0.485,0.540,0.231,1.132,38.001,37.004
'[13:39:45.984]',0.545,-,0.470,0.535,0.226,1.120,37.756,37.004
'[13:39:45.992]',0.535,-,0.495,0.570,0.222,1.109,37.561,37.004
'[13:39:46.000]',0.545,-,0.475,0.590,0.217,1.103,37.659,37.004
'[13:39:46.008]',0.520,-,0.505,0.615,0.213,1.099,38.343,37.004
'[13:39:46.016]',0.525,-,0.495,0.625,0.209,1.088,40.003,37.004
'[13:39:46.024]',0.505,-,0.520,0.655,0.205,1.073,42.983,37.004
'[13:39:46.032]',0.495,-,0.505,0.660,0.201,1.063,47.476,37.004
'[13:39:46.040]',0.475,-,0.540,0.685,0.197,1.054,53.338,37.004
'[13:39:46.048]',0.465,-,0.535,0.685,0.193,1.047,60.225,37.004
'[13:39:46.056]',0.440,-,0.565,0.685,0.189,1.042,67.747,37.004
'[13:39:46.064]',0.435,-,0.550,0.665,0.186,1.037,75.660,37.004
'[13:39:46.072]',0.410,-,0.580,0.670,0.183,1.032,83.865,37.004
'[13:39:46.080]',0.415,-,0.565,0.650,0.180,1.029,92.071,37.004
'[13:39:46.088]',0.390,-,0.590,0.650,0.177,1.027,99.935,37.004
'[13:39:46.096]',0.385,-,0.585,0.625,0.174,1.027,107.164,37.004
'[13:39:46.104]',0.365,-,0.610,0.635,0.171,1.029,113.611,37.004
'[13:39:46.112]',0.370,-,0.600,0.610,0.168,1.028,119.131,37.004
'[13:39:46.120]',0.350,-,0.615,0.605,0.165,1.026,123.624,37.004
'[13:39:46.128]',0.360,-,0.600,0.590,0.162,1.024,127.141,37.004
'[13:39:46.136]',0.350,-,0.615,0.585,0.158,1.023,129.681,37.004
'[13:39:46.144]',0.360,-,0.600,0.550,0.154,1.022,131.293,37.004
'[13:39:46.152]',0.365,-,0.590,0.535,0.151,1.021,132.221,37.004
'[13:39:46.160]',0.375,-,0.595,0.505,0.148,1.019,132.514,37.004
'[13:39:46.168]',0.385,-,0.575,0.485,0.145,1.018,132.221,37.004
'[13:39:46.176]',0.395,-,0.585,0.470,0.142,1.017,131.684,37.004
'[13:39:46.184]',0.405,-,0.555,0.455,0.140,1.017,130.853,37.004
'[13:39:46.192]',0.415,-,0.565,0.445,0.137,1.017,129.925,37.004
'[13:39:46.200]',0.430,-,0.540,0.430,0.135,1.019,128.704,37.004
'[13:39:46.208]',0.430,-,0.555,0.440,0.132,1.022,127.239,37.004
'[13:39:46.216]',0.440,-,0.535,0.430,0.130,1.022,125.627,37.004
'[13:39:46.224]',0.435,-,0.545,0.440,0.128,1.022,123.673,37.004
'[13:39:46.232]',0.450,-,0.530,0.430,0.126,1.020,121.475,37.004
'[13:39:46.240]',0.440,-,0.540,0.450,0.124,1.017,118.984,37.004
'[13:39:46.248]',0.445,-,0.530,0.430,0.123,1.013,116.200,37.004
'[13:39:46.256]',0.430,-,0.545,0.445,0.121,1.010,112.976,37.004
'[13:39:46.264]',0.440,-,0.535,0.430,0.119,1.008,109.362,37.004
'[13:39:46.272]',0.425,-,0.555,0.440,0.117,1.008,105.406,37.004
'[13:39:46.280]',0.430,-,0.540,0.425,0.115,1.012,101.254,37.004
'[13:39:46.288]',0.410,-,0.555,0.435,0.113,1.022,96.809,37.004
'[13:39:46.296]',0.420,-,0.540,0.425,0.111,1.040,92.315,37.004
'[13:39:46.304]',0.405,-,0.565,0.430,0.109,1.067,87.822,37.004
'[13:39:46.312]',0.405,-,0.545,0.425,0.107,1.109,83.572,37.004
'[13:39:46.320]',0.395,-,0.565,0.435,0.105,1.167,79.616,37.004
'[13:39:46.328]',0.405,-,0.545,0.425,0.103,1.242,76.099,37.004
'[13:39:46.336]',0.395,-,0.565,0.430,0.100,1.335,73.120,37.004
'[13:39:46.344]',0.405,-,0.555,0.425,0.098,1.443,70.629,37.004
'[13:39:46.352]',0.395,-,0.570,0.430,0.096,1.562,68.528,37.004
'[13:39:46.360]',0.395,-,0.560,0.435,0.094,1.689,66.868,37.004
'[13:39:46.368]',0.385,-,0.570,0.425,0.092,1.822,65.500,37.004
'[13:39:46.376]',0.385,-,0.575,0.435,0.090,1.957,64.377,37.004
'[13:39:46.384]',0.395,-,0.555,0.425,0.088,2.090,63.497,37.004
'[13:39:46.392]',0.385,-,0.575,0.445,0.087,2.220,62.814,37.004
'[13:39:46.400]',0.400,-,0.560,0.430,0.086,2.326,62.276,37.004
