'Time','I','II','AVR','MCL','RESP','PLETH','ABP'
'[13:11:35.038]',-,0.520,0.555,0.815,0.291,1.115,0.000
'[13:11:35.046]',-,0.515,0.560,0.815,0.283,1.103,0.000
'[13:11:35.054]',-,0.520,0.555,0.815,0.275,1.090,0.000
'[13:11:35.062]',-,0.510,0.550,0.815,0.265,1.077,0.000
'[13:11:35.070]',-,0.520,0.555,0.815,0.255,1.064,0.000
'[13:11:35.078]',-,0.515,0.545,0.815,0.243,1.054,0.000
'[13:11:35.086]',-,0.520,0.550,0.815,0.232,1.046,0.000
'[13:11:35.094]',-,0.515,0.550,0.810,0.222,1.035,0.000
'[13:11:35.102]',-,0.520,0.545,0.810,0.212,1.023,0.000
'[13:11:35.110]',-,0.515,0.545,0.815,0.203,1.014,0.000
'[13:11:35.118]',-,0.525,0.540,0.810,0.194,1.009,0.000
'[13:11:35.126]',-,0.540,0.520,0.815,0.184,1.014,0.000
'[13:11:35.134]',-,0.570,0.495,0.820,0.175,1.032,0.000
'[13:11:35.142]',-,0.575,0.480,0.830,0.166,1.068,0.000
'[13:11:35.150]',-,0.590,0.470,0.830,0.157,1.126,0.000
'[13:11:35.158]',-,0.605,0.450,0.835,0.149,1.206,0.000
'[13:11:35.166]',-,0.660,0.405,0.845,0.141,1.307,0.000
'[13:11:35.174]',-,0.665,0.400,0.850,0.135,1.409,0.000
'[13:11:35.182]',-,0.650,0.410,0.835,0.129,1.515,0.000
'[13:11:35.190]',-,0.620,0.445,0.835,0.123,1.643,0.000
'[13:11:35.198]',-,0.590,0.470,0.815,0.118,1.783,0.000
'[13:11:35.206]',-,0.550,0.515,0.805,0.113,1.927,0.000
'[13:11:35.214]',-,0.530,0.535,0.810,0.109,2.067,0.000
'[13:11:35.222]',-,0.515,0.545,0.805,0.106,2.201,0.000
'[13:11:35.230]',-,0.515,0.550,0.800,0.103,2.325,0.000
'[13:11:35.238]',-,0.510,0.545,0.800,0.101,2.437,0.000
'[13:11:35.246]',-,0.505,0.555,0.795,0.100,2.536,0.000
'[13:11:35.254]',-,0.500,0.560,0.795,0.099,2.622,0.000
'[13:11:35.262]',-,0.505,0.555,0.795,0.098,2.694,0.000
'[13:11:35.270]',-,0.510,0.555,0.800,0.098,2.754,0.000
'[13:11:35.278]',-,0.505,0.545,0.805,0.099,2.794,0.000
'[13:11:35.286]',-,0.515,0.545,0.800,0.101,2.819,0.000
'[13:11:35.294]',-,0.510,0.545,0.805,0.103,2.841,0.000
'[13:11:35.302]',-,0.515,0.545,0.805,0.107,2.855,0.000
'[13:11:35.310]',-,0.520,0.540,0.810,0.111,2.862,0.000
'[13:11:35.318]',-,0.525,0.530,0.805,0.116,2.861,0.000
'[13:11:35.326]',-,0.495,0.545,0.785,0.121,2.852,0.000
'[13:11:35.334]',-,0.550,0.500,0.850,0.127,2.836,0.000
'[13:11:35.342]',-,0.695,0.315,0.890,0.133,2.811,0.000
'[13:11:35.350]',-,0.980,0.025,0.930,0.140,2.780,0.000
'[13:11:35.358]',-,1.320,-0.240,0.975,0.147,2.744,0.000
'[13:11:35.366]',-,1.335,-0.050,0.870,0.155,2.703,0.000
'[13:11:35.374]',-,0.775,0.460,0.900,0.163,2.661,0.000
'[13:11:35.382]',-,0.475,0.650,0.775,0.171,2.617,0.000
'[13:11:35.390]',-,0.450,0.595,0.750,0.180,2.568,0.000
'[13:11:35.398]',-,0.500,0.545,0.780,0.188,2.514,0.000
'[13:11:35.406]',-,0.505,0.545,0.795,0.196,2.457,0.000
'[13:11:35.414]',-,0.505,0.535,0.790,0.204,2.394,0.000
'[13:11:35.422]',-,0.500,0.545,0.790,0.211,2.326,0.000
'[13:11:35.430]',-,0.500,0.540,0.785,0.217,2.254,0.000
'[13:11:35.438]',-,0.505,0.535,0.790,0.223,2.179,0.000
'[13:11:35.446]',-,0.500,0.530,0.790,0.230,2.102,0.000
'[13:11:35.454]',-,0.510,0.535,0.785,0.236,2.024,0.000
'[13:11:35.462]',-,0.505,0.525,0.790,0.242,1.949,0.000
'[13:11:35.470]',-,0.515,0.525,0.790,0.249,1.877,0.000
'[13:11:35.478]',-,0.505,0.520,0.790,0.255,1.815,0.000
'[13:11:35.486]',-,0.520,0.520,0.790,0.260,1.762,0.000
'[13:11:35.494]',-,0.515,0.520,0.790,0.265,1.708,0.000
'[13:11:35.502]',-,0.520,0.515,0.790,0.270,1.655,0.000
'[13:11:35.510]',-,0.520,0.505,0.795,0.276,1.605,0.000
'[13:11:35.518]',-,0.540,0.500,0.790,0.282,1.559,0.000
'[13:11:35.526]',-,0.535,0.500,0.790,0.289,1.517,0.000
'[13:11:35.534]',-,0.540,0.495,0.785,0.296,1.478,0.000
'[13:11:35.542]',-,0.530,0.495,0.790,0.302,1.443,0.000
'[13:11:35.550]',-,0.545,0.485,0.780,0.310,1.411,0.000
'[13:11:35.558]',-,0.545,0.480,0.780,0.316,1.380,0.000
'[13:11:35.566]',-,0.560,0.470,0.775,0.323,1.353,0.000
'[13:11:35.574]',-,0.560,0.475,0.780,0.330,1.332,0.000
'[13:11:35.582]',-,0.570,0.455,0.770,0.336,1.318,0.000
'[13:11:35.590]',-,0.570,0.450,0.775,0.342,1.303,0.000
'[13:11:35.598]',-,0.580,0.435,0.765,0.348,1.288,0.000
'[13:11:35.606]',-,0.580,0.435,0.765,0.354,1.275,0.000
'[13:11:35.614]',-,0.590,0.425,0.760,0.359,1.262,0.000
'[13:11:35.622]',-,0.595,0.425,0.765,0.363,1.251,0.000
'[13:11:35.630]',-,0.600,0.405,0.760,0.367,1.240,0.000
'[13:11:35.638]',-,0.605,0.405,0.750,0.371,1.231,0.000
'[13:11:35.646]',-,0.615,0.390,0.755,0.375,1.222,0.000
'[13:11:35.654]',-,0.620,0.385,0.750,0.378,1.213,0.000
'[13:11:35.662]',-,0.615,0.395,0.755,0.382,1.205,0.000
'[13:11:35.670]',-,0.630,0.390,0.760,0.383,1.199,0.000
'[13:11:35.678]',-,0.620,0.400,0.765,0.385,1.196,0.000
'[13:11:35.686]',-,0.615,0.415,0.765,0.384,1.194,0.000
'[13:11:35.694]',-,0.595,0.440,0.775,0.384,1.188,0.000
'[13:11:35.702]',-,0.580,0.470,0.785,0.381,1.181,0.000
'[13:11:35.710]',-,0.550,0.500,0.795,0.378,1.172,0.000
'[13:11:35.718]',-,0.535,0.520,0.800,0.373,1.161,0.000
'[13:11:35.726]',-,0.520,0.545,0.805,0.367,1.151,0.000
'[13:11:35.734]',-,0.510,0.555,0.805,0.362,1.140,0.000
'[13:11:35.742]',-,0.500,0.570,0.810,0.356,1.129,0.000
'[13:11:35.750]',-,0.505,0.565,0.810,0.349,1.118,0.000
'[13:11:35.758]',-,0.500,0.570,0.810,0.343,1.107,0.000
'[13:11:35.766]',-,0.505,0.565,0.815,0.334,1.094,0.000
'[13:11:35.774]',-,0.500,0.570,0.815,0.325,1.086,0.000
'[13:11:35.782]',-,0.505,0.560,0.805,0.315,1.079,0.000
'[13:11:35.790]',-,0.500,0.565,0.810,0.304,1.068,0.000
'[13:11:35.798]',-,0.510,0.555,0.805,0.294,1.055,0.000
'[13:11:35.806]',-,0.500,0.560,0.810,0.284,1.041,0.000
'[13:11:35.814]',-,0.510,0.550,0.810,0.275,1.027,0.000
'[13:11:35.822]',-,0.515,0.550,0.810,0.266,1.017,0.000
'[13:11:35.830]',-,0.505,0.545,0.815,0.256,1.013,0.000
'[13:11:35.838]',-,0.530,0.530,0.810,0.247,1.020,0.000
'[13:11:35.846]',-,0.555,0.500,0.815,0.237,1.042,0.000
'[13:11:35.854]',-,0.570,0.490,0.825,0.227,1.083,0.000
'[13:11:35.862]',-,0.580,0.475,0.820,0.218,1.146,0.000
'[13:11:35.870]',-,0.605,0.455,0.835,0.209,1.217,0.000
'[13:11:35.878]',-,0.645,0.415,0.850,0.201,1.300,0.000
'[13:11:35.886]',-,0.655,0.405,0.840,0.193,1.409,0.000
'[13:11:35.894]',-,0.625,0.430,0.830,0.187,1.536,0.000
'[13:11:35.902]',-,0.605,0.455,0.825,0.180,1.675,0.000
'[13:11:35.910]',-,0.560,0.495,0.810,0.175,1.821,0.000
'[13:11:35.918]',-,0.525,0.525,0.800,0.170,1.968,0.000
'[13:11:35.926]',-,0.505,0.555,0.810,0.167,2.109,0.000
'[13:11:35.934]',-,0.500,0.555,0.795,0.163,2.241,0.000
'[13:11:35.942]',-,0.495,0.565,0.790,0.161,2.364,0.000
'[13:11:35.950]',-,0.500,0.560,0.790,0.159,2.473,0.000
'[13:11:35.958]',-,0.495,0.570,0.800,0.158,2.570,0.000
'[13:11:35.966]',-,0.500,0.565,0.795,0.156,2.653,0.000
'[13:11:35.974]',-,0.490,0.575,0.800,0.156,2.713,0.000
'[13:11:35.982]',-,0.500,0.565,0.800,0.156,2.757,0.000
'[13:11:35.990]',-,0.490,0.570,0.805,0.157,2.799,0.000
'[13:11:35.998]',-,0.500,0.555,0.800,0.159,2.834,0.000
'[13:11:36.006]',-,0.500,0.560,0.810,0.162,2.859,0.000
'[13:11:36.014]',-,0.505,0.550,0.805,0.165,2.875,0.000
'[13:11:36.022]',-,0.510,0.550,0.810,0.169,2.880,0.000
'[13:11:36.030]',-,0.505,0.545,0.800,0.174,2.877,0.000
'[13:11:36.038]',-,0.470,0.565,0.780,0.179,2.864,0.000
'[13:11:36.046]',-,0.565,0.485,0.870,0.184,2.844,0.000
'[13:11:36.054]',-,0.730,0.270,0.880,0.189,2.817,0.000
'[13:11:36.062]',-,1.060,-0.035,0.940,0.194,2.785,0.000
'[13:11:36.070]',-,1.345,-0.235,0.970,0.199,2.750,0.000
'[13:11:36.078]',-,1.105,0.070,0.860,0.204,2.713,0.000
'[13:11:36.086]',-,0.660,0.560,0.880,0.210,2.671,0.000
'[13:11:36.094]',-,0.435,0.665,0.745,0.216,2.625,0.000
'[13:11:36.102]',-,0.465,0.585,0.740,0.222,2.574,0.000
'[13:11:36.110]',-,0.485,0.555,0.785,0.227,2.519,0.000
'[13:11:36.118]',-,0.495,0.550,0.790,0.233,2.459,0.000
'[13:11:36.126]',-,0.485,0.555,0.790,0.239,2.395,0.000
'[13:11:36.134]',-,0.495,0.545,0.790,0.245,2.326,0.000
'[13:11:36.142]',-,0.490,0.550,0.790,0.250,2.254,0.000
'[13:11:36.150]',-,0.495,0.545,0.790,0.256,2.178,0.000
'[13:11:36.158]',-,0.485,0.555,0.790,0.262,2.100,0.000
'[13:11:36.166]',-,0.500,0.545,0.790,0.268,2.021,0.000
'[13:11:36.174]',-,0.495,0.545,0.790,0.275,1.952,0.000
'[13:11:36.182]',-,0.500,0.540,0.785,0.281,1.891,0.000
'[13:11:36.190]',-,0.500,0.545,0.790,0.288,1.826,0.000
'[13:11:36.198]',-,0.505,0.525,0.785,0.294,1.763,0.000
'[13:11:36.206]',-,0.500,0.525,0.790,0.301,1.705,0.000
'[13:11:36.214]',-,0.515,0.520,0.790,0.307,1.650,0.000
'[13:11:36.222]',-,0.520,0.520,0.790,0.313,1.599,0.000
'[13:11:36.230]',-,0.515,0.515,0.790,0.319,1.552,0.000
'[13:11:36.238]',-,0.520,0.515,0.790,0.325,1.509,0.000
'[13:11:36.246]',-,0.520,0.505,0.790,0.331,1.469,0.000
'[13:11:36.254]',-,0.525,0.500,0.790,0.337,1.433,0.000
'[13:11:36.262]',-,0.520,0.500,0.785,0.344,1.401,0.000
'[13:11:36.270]',-,0.530,0.495,0.785,0.350,1.377,0.000
'[13:11:36.278]',-,0.540,0.480,0.780,0.356,1.358,0.000
'[13:11:36.286]',-,0.545,0.475,0.780,0.362,1.337,0.000
'[13:11:36.294]',-,0.545,0.480,0.775,0.367,1.317,0.000
'[13:11:36.302]',-,0.555,0.470,0.770,0.373,1.298,0.000
'[13:11:36.310]',-,0.550,0.460,0.775,0.378,1.281,0.000
'[13:11:36.318]',-,0.565,0.450,0.765,0.384,1.265,0.000
'[13:11:36.326]',-,0.560,0.445,0.770,0.389,1.251,0.000
'[13:11:36.334]',-,0.580,0.425,0.760,0.394,1.239,0.000
'[13:11:36.342]',-,0.575,0.430,0.760,0.398,1.229,0.000
'[13:11:36.350]',-,0.590,0.415,0.760,0.403,1.219,0.000
'[13:11:36.358]',-,0.590,0.415,0.760,0.407,1.210,0.000
'[13:11:36.366]',-,0.595,0.415,0.760,0.410,1.201,0.000
'[13:11:36.374]',-,0.595,0.420,0.765,0.412,1.196,0.000
'[13:11:36.382]',-,0.595,0.420,0.770,0.415,1.194,0.000
'[13:11:36.390]',-,0.595,0.430,0.780,0.416,1.188,0.000
'[13:11:36.398]',-,0.585,0.440,0.775,0.417,1.181,0.000
'[13:11:36.406]',-,0.565,0.475,0.790,0.416,1.173,0.000
'[13:11:36.414]',-,0.545,0.500,0.790,0.415,1.164,0.000
'[13:11:36.422]',-,0.515,0.540,0.805,0.412,1.156,0.000
'[13:11:36.430]',-,0.500,0.550,0.810,0.410,1.148,0.000
'[13:11:36.438]',-,0.485,0.570,0.815,0.408,1.139,0.000
'[13:11:36.446]',-,0.485,0.580,0.815,0.405,1.129,0.000
'[13:11:36.454]',-,0.475,0.590,0.815,0.402,1.118,0.000
'[13:11:36.462]',-,0.470,0.590,0.815,0.399,1.107,0.000
'[13:11:36.470]',-,0.475,0.590,0.815,0.395,1.098,0.000
'[13:11:36.478]',-,0.470,0.590,0.815,0.392,1.091,0.000
'[13:11:36.486]',-,0.475,0.590,0.810,0.387,1.079,0.000
'[13:11:36.494]',-,0.475,0.580,0.815,0.383,1.065,0.000
'[13:11:36.502]',-,0.485,0.585,0.810,0.379,1.051,0.000
'[13:11:36.510]',-,0.475,0.590,0.815,0.376,1.036,0.000
'[13:11:36.518]',-,0.485,0.580,0.810,0.373,1.022,0.000
'[13:11:36.526]',-,0.475,0.585,0.815,0.370,1.008,0.000
'[13:11:36.534]',-,0.485,0.575,0.810,0.367,1.002,0.000
'[13:11:36.542]',-,0.480,0.570,0.815,0.365,1.005,0.000
'[13:11:36.550]',-,0.510,0.555,0.815,0.363,1.019,0.000
'[13:11:36.558]',-,0.530,0.535,0.830,0.362,1.049,0.000
'[13:11:36.566]',-,0.550,0.510,0.835,0.361,1.101,0.000
'[13:11:36.574]',-,0.555,0.505,0.835,0.361,1.163,0.000
'[13:11:36.582]',-,0.590,0.470,0.845,0.362,1.239,0.000
'[13:11:36.590]',-,0.630,0.440,0.860,0.363,1.343,0.000
'[13:11:36.598]',-,0.635,0.430,0.855,0.365,1.469,0.000
'[13:11:36.606]',-,0.610,0.460,0.845,0.368,1.612,0.000
'[13:11:36.614]',-,0.590,0.475,0.830,0.371,1.765,0.000
'[13:11:36.622]',-,0.545,0.515,0.815,0.375,1.923,0.000
'[13:11:36.630]',-,0.520,0.540,0.805,0.381,2.079,0.000
'[13:11:36.638]',-,0.500,0.565,0.805,0.387,2.229,0.000
'[13:11:36.646]',-,0.490,0.570,0.795,0.395,2.370,0.000
'[13:11:36.654]',-,0.495,0.575,0.790,0.403,2.498,0.000
'[13:11:36.662]',-,0.475,0.585,0.795,0.414,2.612,0.000
'[13:11:36.670]',-,0.480,0.580,0.795,0.425,2.700,0.000
'[13:11:36.678]',-,0.475,0.590,0.800,0.437,2.768,0.000
'[13:11:36.686]',-,0.480,0.580,0.795,0.450,2.836,0.000
'[13:11:36.694]',-,0.475,0.585,0.800,0.462,2.895,0.000
'[13:11:36.702]',-,0.485,0.575,0.805,0.473,2.944,0.000
'[13:11:36.710]',-,0.480,0.580,0.800,0.485,2.981,0.000
'[13:11:36.718]',-,0.485,0.570,0.800,0.497,3.007,0.000
'[13:11:36.726]',-,0.480,0.580,0.810,0.512,3.022,0.000
'[13:11:36.734]',-,0.490,0.570,0.810,0.527,3.025,0.000
'[13:11:36.742]',-,0.480,0.570,0.815,0.544,3.020,0.000
'[13:11:36.750]',-,0.455,0.570,0.780,0.561,3.006,0.000
'[13:11:36.758]',-,0.560,0.495,0.895,0.578,2.984,0.000
'[13:11:36.766]',-,0.755,0.275,0.970,0.594,2.956,0.000
'[13:11:36.774]',-,1.110,-0.020,1.105,0.609,2.923,0.000
'[13:11:36.782]',-,1.390,-0.195,1.145,0.625,2.886,0.000
'[13:11:36.790]',-,1.085,0.125,0.880,0.641,2.844,0.000
'[13:11:36.798]',-,0.600,0.590,0.755,0.658,2.798,0.000
'[13:11:36.806]',-,0.430,0.665,0.715,0.675,2.747,0.000
'[13:11:36.814]',-,0.465,0.585,0.760,0.693,2.693,0.000
'[13:11:36.822]',-,0.480,0.570,0.790,0.711,2.634,0.000
'[13:11:36.830]',-,0.485,0.565,0.800,0.729,2.571,0.000
'[13:11:36.838]',-,0.475,0.570,0.795,0.747,2.502,0.000
'[13:11:36.846]',-,0.480,0.560,0.790,0.764,2.429,0.000
'[13:11:36.854]',-,0.480,0.565,0.790,0.780,2.352,0.000
'[13:11:36.862]',-,0.485,0.555,0.795,0.796,2.272,0.000
'[13:11:36.870]',-,0.475,0.560,0.795,0.811,2.199,0.000
'[13:11:36.878]',-,0.485,0.550,0.795,0.826,2.132,0.000
'[13:11:36.886]',-,0.490,0.555,0.790,0.841,2.059,0.000
'[13:11:36.894]',-,0.480,0.550,0.790,0.857,1.984,0.000
'[13:11:36.902]',-,0.495,0.545,0.790,0.873,1.913,0.000
'[13:11:36.910]',-,0.500,0.535,0.795,0.890,1.846,0.000
'[13:11:36.918]',-,0.505,0.530,0.790,0.905,1.783,0.000
'[13:11:36.926]',-,0.500,0.540,0.800,0.920,1.725,0.000
'[13:11:36.934]',-,0.510,0.525,0.800,0.934,1.673,0.000
'[13:11:36.942]',-,0.505,0.530,0.810,0.947,1.624,0.000
'[13:11:36.950]',-,0.515,0.520,0.805,0.962,1.580,0.000
'[13:11:36.958]',-,0.510,0.525,0.810,0.978,1.540,0.000
'[13:11:36.966]',-,0.520,0.520,0.805,0.989,1.503,0.000
'[13:11:36.974]',-,0.520,0.515,0.810,1.000,1.476,0.000
'[13:11:36.982]',-,0.535,0.500,0.805,1.000,1.454,0.000
'[13:11:36.990]',-,0.530,0.500,0.810,1.000,1.430,0.000
'[13:11:36.998]',-,0.540,0.485,0.805,1.000,1.408,0.000
'[13:11:37.006]',-,0.545,0.490,0.805,1.000,1.388,0.000
'[13:11:37.014]',-,0.550,0.475,0.795,1.000,1.370,0.000
'[13:11:37.022]',-,0.555,0.475,0.805,1.000,1.354,0.000
'[13:11:37.030]',-,0.565,0.455,0.795,1.000,1.339,0.000
'[13:11:37.038]',-,0.570,0.455,0.795,1.000,1.326,0.000
'[13:11:37.046]',-,0.575,0.440,0.790,1.000,1.314,0.000
'[13:11:37.054]',-,0.580,0.445,0.790,1.000,1.302,0.000
'[13:11:37.062]',-,0.575,0.430,0.790,1.000,1.291,0.000
'[13:11:37.070]',-,0.585,0.430,0.790,1.000,1.284,0.000
'[13:11:37.078]',-,0.575,0.435,0.790,1.000,1.280,0.000
'[13:11:37.086]',-,0.585,0.425,0.790,1.000,1.273,0.000
'[13:11:37.094]',-,0.580,0.435,0.790,1.000,1.265,0.000
'[13:11:37.102]',-,0.585,0.445,0.790,1.000,1.256,0.000
'[13:11:37.110]',-,0.575,0.455,0.790,1.000,1.247,0.000
'[13:11:37.118]',-,0.560,0.480,0.790,1.000,1.238,0.000
'[13:11:37.126]',-,0.535,0.505,0.795,1.000,1.228,0.000
'[13:11:37.134]',-,0.520,0.535,0.790,1.000,1.218,0.000
'[13:11:37.142]',-,0.495,0.560,0.790,1.000,1.207,0.000
'[13:11:37.150]',-,0.495,0.565,0.790,1.000,1.195,0.000
'[13:11:37.158]',-,0.480,0.585,0.790,1.000,1.182,0.000
'[13:11:37.166]',-,0.480,0.580,0.790,1.000,1.170,0.000
'[13:11:37.174]',-,0.475,0.590,0.790,1.000,1.163,0.000
'[13:11:37.182]',-,0.485,0.580,0.790,1.000,1.157,0.000
'[13:11:37.190]',-,0.480,0.585,0.790,1.000,1.148,0.000
'[13:11:37.198]',-,0.490,0.570,0.790,1.000,1.135,0.000
'[13:11:37.206]',-,0.485,0.580,0.790,1.000,1.121,0.000
'[13:11:37.214]',-,0.500,0.565,0.790,1.000,1.107,0.000
'[13:11:37.222]',-,0.495,0.570,0.790,1.000,1.091,0.000
'[13:11:37.230]',-,0.500,0.565,0.790,1.000,1.074,0.000
'[13:11:37.238]',-,0.500,0.570,0.790,1.000,1.061,0.000
'[13:11:37.246]',-,0.500,0.555,0.790,1.000,1.053,0.000
'[13:11:37.254]',-,0.510,0.555,0.790,1.000,1.055,0.000
'[13:11:37.262]',-,0.520,0.540,0.790,1.000,1.071,0.000
'[13:11:37.270]',-,0.540,0.525,0.800,1.000,1.100,0.000
'[13:11:37.278]',-,0.565,0.505,0.815,1.000,1.144,0.000
'[13:11:37.286]',-,0.575,0.495,0.815,1.000,1.212,0.000
'[13:11:37.294]',-,0.570,0.475,0.815,1.000,1.304,0.000
'[13:11:37.302]',-,0.635,0.435,0.835,1.000,1.419,0.000
'[13:11:37.310]',-,0.645,0.425,0.845,1.000,1.554,0.000
'[13:11:37.318]',-,0.630,0.440,0.830,1.000,1.704,0.000
'[13:11:37.326]',-,0.600,0.460,0.815,1.000,1.862,0.000
'[13:11:37.334]',-,0.575,0.485,0.790,1.000,2.023,0.000
'[13:11:37.342]',-,0.530,0.525,0.785,1.000,2.182,0.000
'[13:11:37.350]',-,0.510,0.545,0.780,1.000,2.333,0.000
'[13:11:37.358]',-,0.500,0.555,0.775,1.000,2.474,0.000
'[13:11:37.366]',-,0.500,0.560,0.765,1.000,2.602,0.000
'[13:11:37.374]',-,0.480,0.570,0.765,1.000,2.700,0.000
'[13:11:37.382]',-,0.490,0.565,0.765,1.000,2.777,0.000
'[13:11:37.390]',-,0.480,0.570,0.765,1.000,2.854,0.000
'[13:11:37.398]',-,0.490,0.565,0.765,1.000,2.924,0.000
'[13:11:37.406]',-,0.475,0.570,0.775,1.000,2.983,0.000
'[13:11:37.414]',-,0.490,0.570,0.770,1.000,3.031,0.000
'[13:11:37.422]',-,0.485,0.565,0.775,1.000,3.066,0.000
'[13:11:37.430]',-,0.500,0.555,0.775,1.000,3.090,0.000
'[13:11:37.438]',-,0.500,0.550,0.780,1.000,3.103,0.000
'[13:11:37.446]',-,0.510,0.545,0.780,1.000,3.105,0.000
'[13:11:37.454]',-,0.500,0.545,0.770,1.000,3.098,0.000
'[13:11:37.462]',-,0.470,0.550,0.740,1.000,3.082,0.000
'[13:11:37.470]',-,0.565,0.480,0.850,1.000,3.059,0.000
'[13:11:37.478]',-,0.745,0.275,0.930,1.000,3.029,0.000
'[13:11:37.486]',-,1.105,-0.030,1.070,1.000,2.995,0.000
'[13:11:37.494]',-,1.415,-0.230,1.125,1.000,2.957,0.000
'[13:11:37.502]',-,1.145,0.050,0.860,1.000,2.915,0.000
'[13:11:37.510]',-,0.635,0.545,0.725,1.000,2.870,0.000
'[13:11:37.518]',-,0.450,0.625,0.690,1.000,2.822,0.000
'[13:11:37.526]',-,0.485,0.555,0.735,1.000,2.770,0.000
'[13:11:37.534]',-,0.505,0.540,0.760,1.000,2.714,0.000
'[13:11:37.542]',-,0.500,0.540,0.765,1.000,2.652,0.000
'[13:11:37.550]',-,0.500,0.540,0.760,1.000,2.585,0.000
'[13:11:37.558]',-,0.490,0.545,0.765,1.000,2.511,0.000
'[13:11:37.566]',-,0.500,0.535,0.760,1.000,2.442,0.000
'[13:11:37.574]',-,0.495,0.540,0.765,1.000,2.373,0.000
'[13:11:37.582]',-,0.500,0.530,0.760,1.000,2.295,0.000
'[13:11:37.590]',-,0.500,0.535,0.765,1.000,2.213,0.000
'[13:11:37.598]',-,0.510,0.520,0.760,1.000,2.130,0.000
'[13:11:37.606]',-,0.505,0.525,0.765,1.000,2.049,0.000
'[13:11:37.614]',-,0.515,0.520,0.765,1.000,1.972,0.000
'[13:11:37.622]',-,0.515,0.520,0.765,1.000,1.898,0.000
'[13:11:37.630]',-,0.520,0.510,0.765,1.000,1.829,0.000
'[13:11:37.638]',-,0.520,0.505,0.765,0.996,1.764,0.000
'[13:11:37.646]',-,0.525,0.495,0.765,0.993,1.705,0.000
'[13:11:37.654]',-,0.530,0.500,0.765,0.987,1.650,0.000
'[13:11:37.662]',-,0.540,0.490,0.765,0.981,1.601,0.000
'[13:11:37.670]',-,0.545,0.490,0.765,0.975,1.562,0.000
'[13:11:37.678]',-,0.540,0.485,0.765,0.969,1.531,0.000
'[13:11:37.686]',-,0.550,0.480,0.770,0.964,1.499,0.000
'[13:11:37.694]',-,0.550,0.475,0.770,0.958,1.467,0.000
'[13:11:37.702]',-,0.565,0.465,0.770,0.952,1.439,0.000
'[13:11:37.710]',-,0.570,0.455,0.770,0.946,1.413,0.000
'[13:11:37.718]',-,0.575,0.450,0.765,0.941,1.390,0.000
'[13:11:37.726]',-,0.580,0.440,0.765,0.935,1.370,0.000
'[13:11:37.734]',-,0.590,0.435,0.760,0.929,1.351,0.000
'[13:11:37.742]',-,0.595,0.425,0.765,0.923,1.334,0.000
'[13:11:37.750]',-,0.610,0.410,0.755,0.916,1.318,0.000
'[13:11:37.758]',-,0.610,0.405,0.750,0.909,1.302,0.000
'[13:11:37.766]',-,0.620,0.395,0.745,0.902,1.290,0.000
'[13:11:37.774]',-,0.615,0.390,0.745,0.895,1.282,0.000
'[13:11:37.782]',-,0.630,0.380,0.745,0.886,1.272,0.000
'[13:11:37.790]',-,0.625,0.385,0.745,0.878,1.262,0.000
'[13:11:37.798]',-,0.640,0.380,0.745,0.868,1.251,0.000
'[13:11:37.806]',-,0.630,0.385,0.755,0.858,1.240,0.000
'[13:11:37.814]',-,0.630,0.395,0.760,0.848,1.230,0.000
'[13:11:37.822]',-,0.615,0.415,0.765,0.838,1.218,0.000
'[13:11:37.830]',-,0.605,0.430,0.765,0.828,1.206,0.000
'[13:11:37.838]',-,0.585,0.470,0.770,0.817,1.194,0.000
'[13:11:37.846]',-,0.570,0.490,0.775,0.803,1.181,0.000
'[13:11:37.854]',-,0.545,0.520,0.775,0.789,1.168,0.000
'[13:11:37.862]',-,0.540,0.535,0.785,0.773,1.154,0.000
'[13:11:37.870]',-,0.530,0.545,0.785,0.756,1.146,0.000
'[13:11:37.878]',-,0.525,0.540,0.780,0.740,1.138,0.000
'[13:11:37.886]',-,0.530,0.545,0.780,0.723,1.127,0.000
'[13:11:37.894]',-,0.530,0.540,0.785,0.707,1.114,0.000
'[13:11:37.902]',-,0.535,0.545,0.780,0.690,1.100,0.000
'[13:11:37.910]',-,0.525,0.540,0.780,0.672,1.084,0.000
'[13:11:37.918]',-,0.530,0.535,0.775,0.654,1.068,0.000
'[13:11:37.926]',-,0.525,0.545,0.780,0.634,1.053,0.000
'[13:11:37.934]',-,0.540,0.530,0.770,0.613,1.036,0.000
'[13:11:37.942]',-,0.535,0.535,0.785,0.593,1.020,0.000
'[13:11:37.950]',-,0.535,0.530,0.785,0.572,1.006,0.000
'[13:11:37.958]',-,0.530,0.535,0.790,0.551,0.997,0.000
'[13:11:37.966]',-,0.550,0.520,0.790,0.531,0.998,0.000
'[13:11:37.974]',-,0.565,0.500,0.800,0.512,1.009,0.000
'[13:11:37.982]',-,0.590,0.475,0.805,0.493,1.031,0.000
'[13:11:37.990]',-,0.595,0.465,0.810,0.476,1.072,0.000
'[13:11:37.998]',-,0.620,0.445,0.800,0.460,1.136,0.000
'[13:11:38.006]',-,0.665,0.410,0.835,0.443,1.224,0.000
'[13:11:38.014]',-,0.685,0.380,0.830,0.427,1.335,0.000
'[13:11:38.022]',-,0.665,0.405,0.820,0.411,1.467,0.000
'[13:11:38.030]',-,0.645,0.420,0.810,0.396,1.615,0.000
'[13:11:38.038]',-,0.605,0.460,0.795,0.382,1.772,0.000
'[13:11:38.046]',-,0.575,0.485,0.785,0.369,1.935,0.000
