'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'
'[17:51:59.912]',-0.021,-,0.865,0.855,1.369,1.992,54.852,8.870
'[17:51:59.920]',0.004,-,0.845,0.865,1.363,1.931,54.119,8.743
'[17:51:59.928]',-0.015,-,0.870,0.860,1.357,1.863,53.435,8.626
'[17:51:59.936]',0.004,-,0.845,0.865,1.350,1.795,52.800,8.499
'[17:51:59.944]',0.020,-,0.825,0.860,1.343,1.728,52.214,8.499
'[17:51:59.952]',0.020,-,0.840,0.875,1.337,1.667,51.677,8.372
'[17:51:59.960]',0.035,-,0.820,0.880,1.330,1.612,51.042,8.245
'[17:51:59.968]',0.030,-,0.835,0.875,1.324,1.564,50.407,8.186
'[17:51:59.976]',0.030,-,0.840,0.875,1.317,1.524,49.723,8.118
'[17:51:59.984]',0.040,-,0.830,0.880,1.310,1.492,49.039,8.059
'[17:51:59.992]',0.060,-,0.840,0.880,1.304,1.467,48.405,8.059
'[17:52:00.000]',0.065,-,0.795,0.870,1.297,1.452,47.818,8.001
'[17:52:00.008]',0.100,-,0.755,0.865,1.290,1.444,47.183,8.059
'[17:52:00.016]',0.105,-,0.770,0.880,1.284,1.444,46.500,8.186
'[17:52:00.024]',0.125,-,0.755,0.875,1.278,1.449,45.865,8.313
'[17:52:00.032]',0.125,-,0.770,0.890,1.272,1.459,45.278,8.313
'[17:52:00.040]',0.170,-,0.725,0.895,1.265,1.474,44.741,8.186
'[17:52:00.048]',0.185,-,0.710,0.900,1.258,1.490,44.155,7.932
'[17:52:00.056]',0.210,-,0.690,0.900,1.252,1.506,43.667,7.561
'[17:52:00.064]',0.245,-,0.665,0.920,1.245,1.522,43.227,7.121
'[17:52:00.072]',0.285,-,0.640,0.925,1.238,1.535,42.934,6.750
'[17:52:00.080]',0.295,-,0.620,0.920,1.232,1.543,42.592,6.369
'[17:52:00.088]',0.330,-,0.595,0.935,1.226,1.549,42.543,6.125
'[17:52:00.096]',0.325,-,0.590,0.940,1.220,1.551,42.934,6.057
'[17:52:00.104]',0.360,-,0.560,0.935,1.213,1.552,44.057,6.057
'[17:52:00.112]',0.320,-,0.610,0.925,1.207,1.552,46.548,6.184
'[17:52:00.120]',0.300,-,0.630,0.925,1.200,1.549,51.189,6.369
'[17:52:00.128]',0.290,-,0.625,0.920,1.194,1.543,58.564,6.555
'[17:52:00.136]',0.275,-,0.640,0.920,1.187,1.534,68.724,6.750
'[17:52:00.144]',0.240,-,0.680,0.925,1.180,1.523,80.739,6.936
'[17:52:00.152]',0.225,-,0.695,0.920,1.173,1.511,93.048,7.063
'[17:52:00.160]',0.210,-,0.685,0.910,1.166,1.499,104.233,7.180
'[17:52:00.168]',0.170,-,0.715,0.895,1.159,1.486,113.514,7.307
'[17:52:00.176]',0.150,-,0.740,0.895,1.151,1.472,120.596,7.375
'[17:52:00.184]',0.150,-,0.755,0.900,1.144,1.458,125.578,7.375
'[17:52:00.192]',0.145,-,0.745,0.890,1.137,1.445,128.558,7.307
'[17:52:00.200]',0.125,-,0.770,0.900,1.129,1.431,129.437,7.307
'[17:52:00.208]',0.125,-,0.770,0.890,1.122,1.421,128.509,7.248
'[17:52:00.216]',0.125,-,0.760,0.890,1.114,1.412,125.969,7.248
'[17:52:00.224]',0.120,-,0.755,0.890,1.106,1.399,122.354,7.307
'[17:52:00.232]',0.115,-,0.765,0.900,1.098,1.384,117.910,7.375
'[17:52:00.240]',0.125,-,0.750,0.890,1.090,1.369,112.781,7.493
'[17:52:00.248]',0.100,-,0.780,0.895,1.082,1.354,107.701,7.688
'[17:52:00.256]',0.095,-,0.790,0.880,1.075,1.338,102.719,7.874
'[17:52:00.264]',0.100,-,0.770,0.885,1.068,1.330,98.225,8.059
'[17:52:00.272]',0.115,-,0.760,0.880,1.062,1.327,93.976,8.245
'[17:52:00.280]',0.095,-,0.780,0.875,1.056,1.317,89.922,8.372
'[17:52:00.288]',0.085,-,0.790,0.865,1.050,1.304,86.063,8.430
'[17:52:00.296]',0.075,-,0.785,0.870,1.045,1.289,82.449,8.430
'[17:52:00.304]',0.075,-,0.800,0.870,1.040,1.280,78.981,8.499
'[17:52:00.312]',0.080,-,0.805,0.880,1.036,1.271,75.660,8.557
'[17:52:00.320]',0.090,-,0.780,0.865,1.032,1.258,72.387,8.626
'[17:52:00.328]',0.080,-,0.780,0.860,1.028,1.243,69.114,8.743
'[17:52:00.336]',0.120,-,0.755,0.895,1.024,1.228,65.940,8.870
'[17:52:00.344]',0.100,-,0.750,0.890,1.021,1.217,62.862,8.938
'[17:52:00.352]',0.115,-,0.760,0.900,1.017,1.218,59.932,8.997
'[17:52:00.360]',0.125,-,0.750,0.910,1.013,1.239,57.343,8.997
'[17:52:00.368]',0.115,-,0.765,0.905,1.010,1.289,55.096,8.997
'[17:52:00.376]',0.105,-,0.760,0.885,1.005,1.371,53.289,8.997
'[17:52:00.384]',0.105,-,0.760,0.870,1.002,1.489,51.872,8.938
'[17:52:00.392]',0.085,-,0.775,0.850,0.996,1.636,50.847,8.938
'[17:52:00.400]',0.080,-,0.780,0.865,0.990,1.809,50.212,8.870
'[17:52:00.408]',0.090,-,0.765,0.830,0.983,1.971,50.065,8.811
'[17:52:00.416]',0.065,-,0.795,0.835,0.976,2.125,50.163,8.811
'[17:52:00.424]',0.055,-,0.810,0.825,0.967,2.295,50.749,8.743
'[17:52:00.432]',0.065,-,0.800,0.845,0.959,2.462,51.531,8.743
'[17:52:00.440]',0.070,-,0.825,0.840,0.949,2.615,52.556,8.684
'[17:52:00.448]',0.020,-,0.840,0.825,0.940,2.746,53.729,8.743
'[17:52:00.456]',0.030,-,0.830,0.825,0.927,2.850,54.998,8.811
'[17:52:00.464]',0.030,-,0.835,0.850,0.914,2.928,56.220,8.938
'[17:52:00.472]',0.035,-,0.815,0.840,0.899,2.978,57.441,9.056
'[17:52:00.480]',0.015,-,0.825,0.830,0.884,3.003,58.369,9.310
'[17:52:00.488]',0.035,-,0.815,0.835,0.869,3.007,59.101,9.564
'[17:52:00.496]',0.010,-,0.835,0.845,0.853,2.993,59.541,9.876
'[17:52:00.504]',0.020,-,0.840,0.840,0.838,2.968,59.785,10.120
'[17:52:00.512]',0.035,-,0.830,0.855,0.822,2.934,60.029,10.306
'[17:52:00.520]',0.060,-,0.815,0.875,0.804,2.889,60.371,10.433
'[17:52:00.528]',0.070,-,0.825,0.890,0.786,2.836,60.616,10.619
'[17:52:00.536]',0.255,-,0.655,0.940,0.765,2.776,60.860,10.687
'[17:52:00.544]',0.585,-,0.340,1.060,0.744,2.713,61.006,10.746
'[17:52:00.552]',0.935,-,-0.010,1.065,0.722,2.645,60.860,10.814
'[17:52:00.560]',0.970,-,-0.030,0.750,0.700,2.574,60.420,10.746
'[17:52:00.568]',0.175,-,0.660,0.560,0.677,2.500,59.883,10.501
'[17:52:00.576]',-0.086,-,0.910,0.620,0.655,2.426,59.150,10.247
'[17:52:00.584]',-0.095,-,0.930,0.785,0.634,2.351,58.369,10.062
'[17:52:00.592]',-0.041,-,0.875,0.835,0.613,2.276,57.343,9.876
'[17:52:00.600]',-0.041,-,0.870,0.850,0.594,2.200,56.366,9.681
'[17:52:00.608]',-0.015,-,0.860,0.860,0.574,2.134,55.487,9.564
'[17:52:00.616]',-0.015,-,0.870,0.875,0.553,2.072,54.754,9.495
'[17:52:00.624]',-0.010,-,0.860,0.850,0.533,2.006,54.119,9.564
'[17:52:00.632]',-0.010,-,0.865,0.870,0.511,1.937,53.484,9.564
'[17:52:00.640]',-0.015,-,0.875,0.870,0.490,1.871,52.849,9.564
'[17:52:00.648]',-0.010,-,0.845,0.875,0.470,1.808,52.166,9.564
'[17:52:00.656]',0.010,-,0.840,0.875,0.450,1.754,51.433,9.564
'[17:52:00.664]',0.004,-,0.835,0.875,0.431,1.706,50.749,9.622
'[17:52:00.672]',0.024,-,0.835,0.865,0.413,1.666,49.968,9.622
'[17:52:00.680]',0.035,-,0.830,0.875,0.395,1.634,49.284,9.681
'[17:52:00.688]',0.060,-,0.840,0.880,0.376,1.611,48.600,9.808
'[17:52:00.696]',0.085,-,0.790,0.875,0.358,1.595,47.916,9.935
'[17:52:00.704]',0.109,-,0.770,0.885,0.340,1.588,47.281,10.062
'[17:52:00.712]',0.125,-,0.750,0.900,0.321,1.587,46.793,9.993
'[17:52:00.720]',0.145,-,0.745,0.900,0.303,1.590,46.353,9.876
'[17:52:00.728]',0.140,-,0.750,0.915,0.285,1.597,45.865,9.622
'[17:52:00.736]',0.195,-,0.690,0.920,0.267,1.607,45.376,9.310
'[17:52:00.744]',0.205,-,0.685,0.930,0.251,1.619,44.839,8.870
'[17:52:00.752]',0.230,-,0.675,0.935,0.235,1.630,44.399,8.499
'[17:52:00.760]',0.270,-,0.645,0.935,0.221,1.640,44.106,8.118
'[17:52:00.768]',0.290,-,0.625,0.945,0.206,1.648,43.911,7.874
'[17:52:00.776]',0.295,-,0.620,0.945,0.193,1.653,44.253,7.747
'[17:52:00.784]',0.325,-,0.580,0.945,0.180,1.654,45.278,7.747
'[17:52:00.792]',0.320,-,0.575,0.955,0.166,1.651,47.672,7.805
'[17:52:00.800]',0.330,-,0.595,0.965,0.153,1.645,52.166,8.001
'[17:52:00.808]',0.335,-,0.580,0.950,0.141,1.639,59.443,8.245
'[17:52:00.816]',0.275,-,0.630,0.945,0.128,1.632,69.652,8.499
'[17:52:00.824]',0.245,-,0.660,0.930,0.117,1.621,82.009,8.811
'[17:52:00.832]',0.200,-,0.700,0.920,0.105,1.607,94.806,9.056
'[17:52:00.840]',0.195,-,0.710,0.905,0.093,1.591,106.529,9.251
'[17:52:00.848]',0.170,-,0.735,0.905,0.081,1.575,116.347,9.183
'[17:52:00.856]',0.145,-,0.755,0.885,0.068,1.556,123.820,9.056
'[17:52:00.864]',0.125,-,0.755,0.875,0.056,1.537,128.997,8.870
'[17:52:00.872]',0.135,-,0.755,0.875,0.042,1.517,131.928,8.684
'[17:52:00.880]',0.125,-,0.760,0.880,0.029,1.498,132.807,8.430
'[17:52:00.888]',0.130,-,0.760,0.875,0.015,1.478,131.733,8.313
'[17:52:00.896]',0.115,-,0.770,0.880,0.002,1.459,129.241,8.313
'[17:52:00.904]',0.109,-,0.760,0.885,-0.011,1.447,125.725,8.430
'[17:52:00.912]',0.125,-,0.750,0.880,-0.023,1.436,121.378,8.557
'[17:52:00.920]',0.100,-,0.775,0.875,-0.035,1.421,116.493,8.743
'[17:52:00.928]',0.100,-,0.790,0.880,-0.046,1.404,111.365,8.997
'[17:52:00.936]',0.105,-,0.770,0.870,-0.056,1.385,106.529,9.183
'[17:52:00.944]',0.085,-,0.790,0.860,-0.067,1.367,102.231,9.310
'[17:52:00.952]',0.095,-,0.785,0.865,-0.076,1.349,98.225,9.368
'[17:52:00.960]',0.100,-,0.775,0.855,-0.086,1.330,94.367,9.437
'[17:52:00.968]',0.090,-,0.770,0.870,-0.094,1.312,90.557,9.495
'[17:52:00.976]',0.095,-,0.800,0.855,-0.102,1.294,86.991,9.495
'[17:52:00.984]',0.060,-,0.815,0.860,-0.110,1.277,83.670,9.495
'[17:52:00.992]',0.065,-,0.810,0.845,-0.117,1.258,80.495,9.622
'[17:52:01.000]',0.090,-,0.785,0.855,-0.124,1.238,77.320,9.749
'[17:52:01.008]',0.115,-,0.770,0.865,-0.130,1.222,74.243,9.876
'[17:52:01.016]',0.109,-,0.760,0.880,-0.136,1.212,71.117,9.993
'[17:52:01.024]',0.145,-,0.745,0.895,-0.142,1.204,67.991,10.120
'[17:52:01.032]',0.150,-,0.735,0.910,-0.147,1.205,64.865,10.120
'[17:52:01.040]',0.155,-,0.730,0.905,-0.151,1.225,62.032,10.062
'[17:52:01.048]',0.105,-,0.770,0.880,-0.156,1.270,59.492,9.993
'[17:52:01.056]',0.100,-,0.770,0.870,-0.160,1.345,57.294,9.993
'[17:52:01.064]',0.085,-,0.770,0.855,-0.164,1.455,55.487,9.993
'[17:52:01.072]',0.090,-,0.780,0.850,-0.168,1.595,54.070,9.993
'[17:52:01.080]',0.070,-,0.790,0.835,-0.172,1.762,53.045,9.993
'[17:52:01.088]',0.085,-,0.775,0.825,-0.176,1.947,52.507,9.993
'[17:52:01.096]',0.090,-,0.770,0.830,-0.181,2.139,52.312,9.993
'[17:52:01.104]',0.095,-,0.775,0.840,-0.187,2.303,52.556,9.993
'[17:52:01.112]',0.060,-,0.790,0.835,-0.194,2.446,53.094,10.062
'[17:52:01.120]',0.044,-,0.810,0.825,-0.200,2.588,53.973,10.062
'[17:52:01.128]',0.030,-,0.825,0.825,-0.206,2.716,54.901,10.120
'[17:52:01.136]',0.030,-,0.835,0.835,-0.212,2.821,56.073,10.120
'[17:52:01.144]',0.015,-,0.860,0.840,-0.219,2.901,57.245,10.189
'[17:52:01.152]',0.030,-,0.830,0.825,-0.225,2.957,58.418,10.306
'[17:52:01.160]',0.020,-,0.825,0.830,-0.233,2.990,59.443,10.501
'[17:52:01.168]',0.044,-,0.840,0.840,-0.241,3.003,60.322,10.746
'[17:52:01.176]',0.055,-,0.810,0.840,-0.250,2.997,61.006,11.000
'[17:52:01.184]',0.030,-,0.820,0.840,-0.260,2.977,61.495,11.185
'[17:52:01.192]',0.035,-,0.830,0.850,-0.269,2.943,61.885,11.312
'[17:52:01.200]',0.055,-,0.825,0.875,-0.279,2.900,62.130,11.371
'[17:52:01.208]',0.109,-,0.785,0.885,-0.289,2.855,62.276,11.439
'[17:52:01.216]',0.340,-,0.565,0.960,-0.299,2.808,62.374,11.498
'[17:52:01.224]',0.680,-,0.225,1.065,-0.307,2.754,62.374,11.556
'[17:52:01.232]',0.950,-,-0.015,0.940,-0.315,2.694,62.227,11.556
'[17:52:01.240]',0.585,-,0.300,0.670,-0.323,2.631,61.934,11.439
'[17:52:01.248]',0.044,-,0.780,0.545,-0.330,2.565,61.446,11.312
'[17:52:01.256]',-0.070,-,0.895,0.655,-0.338,2.496,60.664,11.058
'[17:52:01.264]',-0.061,-,0.900,0.800,-0.346,2.423,59.687,10.814
'[17:52:01.272]',-0.005,-,0.850,0.845,-0.354,2.349,58.662,10.501
'[17:52:01.280]',-0.015,-,0.860,0.865,-0.362,2.274,57.685,10.247
'[17:52:01.288]',0.004,-,0.855,0.860,-0.369,2.198,56.757,10.120
'[17:52:01.296]',0.010,-,0.850,0.875,-0.375,2.123,55.926,9.993
'[17:52:01.304]',0.015,-,0.855,0.870,-0.381,2.060,55.096,9.935
'[17:52:01.312]',0.030,-,0.830,0.880,-0.385,2.002,54.363,9.876
'[17:52:01.320]',0.020,-,0.825,0.870,-0.390,1.940,53.631,9.808
'[17:52:01.328]',0.024,-,0.835,0.865,-0.395,1.878,52.800,9.749
'[17:52:01.336]',0.020,-,0.835,0.875,-0.400,1.818,52.068,9.749
'[17:52:01.344]',0.024,-,0.840,0.880,-0.404,1.763,51.286,9.749
'[17:52:01.352]',0.050,-,0.825,0.880,-0.409,1.715,50.554,9.808
'[17:52:01.360]',0.044,-,0.815,0.885,-0.412,1.673,49.821,9.876
'[17:52:01.368]',0.070,-,0.805,0.890,-0.415,1.639,49.039,9.993
'[17:52:01.376]',0.080,-,0.815,0.890,-0.418,1.615,48.356,10.062
'[17:52:01.384]',0.115,-,0.760,0.895,-0.419,1.598,47.672,10.120
'[17:52:01.392]',0.125,-,0.765,0.895,-0.420,1.590,47.037,10.120
'[17:52:01.400]',0.120,-,0.735,0.905,-0.420,1.590,46.500,9.935
'[17:52:01.408]',0.185,-,0.700,0.920,-0.419,1.596,45.913,9.681
'[17:52:01.416]',0.180,-,0.705,0.935,-0.418,1.604,45.425,9.310
'[17:52:01.424]',0.225,-,0.680,0.935,-0.416,1.614,44.937,8.938
'[17:52:01.432]',0.275,-,0.625,0.945,-0.414,1.625,44.497,8.499
'[17:52:01.440]',0.290,-,0.615,0.945,-0.412,1.634,44.106,8.118
'[17:52:01.448]',0.300,-,0.605,0.950,-0.409,1.641,44.057,7.874
'[17:52:01.456]',0.315,-,0.600,0.955,-0.405,1.645,44.350,7.747
'[17:52:01.464]',0.330,-,0.580,0.970,-0.401,1.646,45.572,7.688
'[17:52:01.472]',0.345,-,0.580,0.970,-0.397,1.645,48.307,7.747
'[17:52:01.480]',0.315,-,0.605,0.965,-0.393,1.641,53.289,7.805
'[17:52:01.488]',0.305,-,0.620,0.960,-0.388,1.634,61.251,7.932
'[17:52:01.496]',0.285,-,0.625,0.955,-0.383,1.625,71.947,8.059
'[17:52:01.504]',0.260,-,0.645,0.925,-0.378,1.617,84.354,8.186
'[17:52:01.512]',0.215,-,0.690,0.920,-0.373,1.608,96.858,8.372
'[17:52:01.520]',0.195,-,0.695,0.910,-0.368,1.593,108.043,8.499
'[17:52:01.528]',0.165,-,0.720,0.900,-0.363,1.576,117.226,8.499
'[17:52:01.536]',0.160,-,0.725,0.900,-0.358,1.556,124.113,8.499
'[17:52:01.544]',0.170,-,0.720,0.900,-0.354,1.534,128.753,8.430
'[17:52:01.552]',0.150,-,0.740,0.900,-0.349,1.510,131.244,8.313
'[17:52:01.560]',0.140,-,0.750,0.900,-0.346,1.488,131.684,8.186
'[17:52:01.568]',0.105,-,0.775,0.880,-0.343,1.467,130.218,8.059
'[17:52:01.576]',0.085,-,0.790,0.875,-0.340,1.449,127.434,8.001
'[17:52:01.584]',0.105,-,0.770,0.870,-0.337,1.429,123.673,8.001
'[17:52:01.592]',0.120,-,0.765,0.875,-0.335,1.410,119.033,8.059
'[17:52:01.600]',0.125,-,0.755,0.890,-0.332,1.391,113.807,8.118
'[17:52:01.608]',0.105,-,0.770,0.875,-0.329,1.376,108.532,8.245
'[17:52:01.616]',0.100,-,0.760,0.880,-0.326,1.365,103.598,8.313
'[17:52:01.624]',0.120,-,0.750,0.880,-0.323,1.348,99.105,8.430
'[17:52:01.632]',0.085,-,0.785,0.890,-0.319,1.330,94.855,8.499
'[17:52:01.640]',0.065,-,0.810,0.865,-0.315,1.312,90.801,8.557
'[17:52:01.648]',0.060,-,0.815,0.875,-0.312,1.294,86.845,8.626
'[17:52:01.656]',0.085,-,0.785,0.850,-0.307,1.277,83.035,8.684
'[17:52:01.664]',0.060,-,0.800,0.860,-0.303,1.259,79.469,8.811
'[17:52:01.672]',0.075,-,0.785,0.865,-0.298,1.239,76.099,8.870
'[17:52:01.680]',0.095,-,0.770,0.860,-0.293,1.219,72.729,8.938
'[17:52:01.688]',0.125,-,0.745,0.885,-0.286,1.199,69.407,8.938
'[17:52:01.696]',0.140,-,0.745,0.910,-0.280,1.183,66.184,8.938
'[17:52:01.704]',0.145,-,0.745,0.920,-0.276,1.175,63.107,8.938
'[17:52:01.712]',0.120,-,0.765,0.910,-0.270,1.180,60.322,8.870
'[17:52:01.720]',0.105,-,0.775,0.920,-0.265,1.199,57.734,8.870
'[17:52:01.728]',0.105,-,0.760,0.900,-0.260,1.242,55.487,8.811
'[17:52:01.736]',0.100,-,0.740,0.885,-0.255,1.317,53.680,8.811
'[17:52:01.744]',0.115,-,0.745,0.870,-0.250,1.425,52.214,8.743
'[17:52:01.752]',0.085,-,0.765,0.875,-0.246,1.567,51.286,8.626
'[17:52:01.760]',0.050,-,0.805,0.860,-0.241,1.735,50.798,8.499
'[17:52:01.768]',0.055,-,0.805,0.870,-0.236,1.919,50.749,8.313
'[17:52:01.776]',0.055,-,0.790,0.855,-0.232,2.109,50.993,8.186
'[17:52:01.784]',0.070,-,0.790,0.875,-0.229,2.292,51.531,8.059
'[17:52:01.792]',0.035,-,0.810,0.845,-0.225,2.461,52.361,8.001
'[17:52:01.800]',0.020,-,0.825,0.850,-0.223,2.594,53.338,7.932
'[17:52:01.808]',0.024,-,0.830,0.845,-0.220,2.697,54.412,7.805
'[17:52:01.816]',0.010,-,0.835,0.855,-0.219,2.789,55.536,7.747
'[17:52:01.824]',0.030,-,0.830,0.860,-0.217,2.862,56.659,7.747
'[17:52:01.832]',0.030,-,0.840,0.870,-0.217,2.913,57.734,7.874
'[17:52:01.840]',0.015,-,0.830,0.855,-0.216,2.943,58.662,8.118
'[17:52:01.848]',-0.015,-,0.860,0.850,-0.217,2.954,59.443,8.430
'[17:52:01.856]',0.010,-,0.830,0.845,-0.217,2.948,59.932,8.684
'[17:52:01.864]',0.024,-,0.820,0.850,-0.217,2.927,60.225,8.938
'[17:52:01.872]',0.044,-,0.825,0.875,-0.218,2.891,60.371,9.183
'[17:52:01.880]',0.050,-,0.820,0.895,-0.219,2.847,60.469,9.368
'[17:52:01.888]',0.190,-,0.700,0.915,-0.219,2.795,60.469,9.564
'[17:52:01.896]',0.470,-,0.405,1.015,-0.219,2.736,60.371,9.749
'[17:52:01.904]',0.805,-,0.075,1.055,-0.219,2.678,60.127,9.876
'[17:52:01.912]',0.905,-,0.000,0.830,-0.219,2.622,59.541,9.808
'[17:52:01.920]',0.265,-,0.600,0.615,-0.218,2.557,58.808,9.622
'[17:52:01.928]',-0.030,-,0.860,0.580,-0.217,2.489,57.880,9.310
'[17:52:01.936]',-0.061,-,0.890,0.750,-0.216,2.417,56.855,9.056
'[17:52:01.944]',-0.055,-,0.890,0.835,-0.214,2.344,55.878,8.870
'[17:52:01.952]',-0.021,-,0.875,0.870,-0.212,2.270,54.901,8.743
'[17:52:01.960]',-0.015,-,0.860,0.865,-0.209,2.195,54.119,8.626
'[17:52:01.968]',-0.000,-,0.855,0.880,-0.205,2.119,53.435,8.499
'[17:52:01.976]',-0.010,-,0.865,0.875,-0.201,2.046,52.654,8.245
'[17:52:01.984]',-0.000,-,0.855,0.880,-0.196,1.976,51.921,8.059
'[17:52:01.992]',0.010,-,0.845,0.870,-0.190,1.908,51.189,7.805
'[17:52:02.000]',0.015,-,0.835,0.880,-0.184,1.852,50.407,7.561
'[17:52:02.008]',0.020,-,0.825,0.865,-0.177,1.805,49.723,7.434
'[17:52:02.016]',0.015,-,0.830,0.880,-0.169,1.757,48.991,7.307
'[17:52:02.024]',0.035,-,0.835,0.885,-0.161,1.711,48.307,7.180
'[17:52:02.032]',0.055,-,0.815,0.900,-0.153,1.670,47.623,7.121
'[17:52:02.040]',0.055,-,0.810,0.885,-0.144,1.635,46.939,7.063
'[17:52:02.048]',0.050,-,0.800,0.890,-0.135,1.609,46.255,7.063
'[17:52:02.056]',0.065,-,0.795,0.880,-0.124,1.591,45.620,6.994
'[17:52:02.064]',0.085,-,0.785,0.895,-0.113,1.582,44.985,6.936
'[17:52:02.072]',0.125,-,0.755,0.895,-0.100,1.579,44.399,6.750
'[17:52:02.080]',0.125,-,0.760,0.900,-0.087,1.581,43.862,6.369
'[17:52:02.088]',0.170,-,0.725,0.915,-0.075,1.587,43.276,5.998
'[17:52:02.096]',0.215,-,0.680,0.935,-0.062,1.595,42.739,5.558
'[17:52:02.104]',0.240,-,0.650,0.940,-0.049,1.605,42.299,5.187
'[17:52:02.112]',0.230,-,0.665,0.920,-0.036,1.615,41.859,4.875
'[17:52:02.120]',0.285,-,0.610,0.940,-0.022,1.623,41.615,4.621
'[17:52:02.128]',0.290,-,0.615,0.945,-0.007,1.628,41.615,4.494
'[17:52:02.136]',0.310,-,0.605,0.940,0.008,1.630,42.104,4.435
'[17:52:02.144]',0.320,-,0.590,0.935,0.023,1.628,43.618,4.435
'[17:52:02.152]',0.335,-,0.585,0.950,0.039,1.622,46.744,4.494
'[17:52:02.160]',0.310,-,0.605,0.940,0.055,1.612,52.214,4.562
'[17:52:02.168]',0.295,-,0.610,0.935,0.070,1.598,60.664,4.621
'[17:52:02.176]',0.270,-,0.640,0.930,0.086,1.582,71.605,4.689
'[17:52:02.184]',0.240,-,0.660,0.930,0.100,1.564,83.865,4.621
'[17:52:02.192]',0.180,-,0.725,0.930,0.114,1.544,95.881,4.621
'[17:52:02.200]',0.150,-,0.750,0.920,0.126,1.530,106.236,4.562
'[17:52:02.208]',0.160,-,0.745,0.920,0.138,1.516,114.637,4.435
'[17:52:02.216]',0.125,-,0.755,0.900,0.150,1.500,120.743,4.376
'[17:52:02.224]',0.105,-,0.775,0.895,0.163,1.482,124.748,4.308
'[17:52:02.232]',0.095,-,0.780,0.900,0.176,1.464,126.555,4.308
'[17:52:02.240]',0.105,-,0.760,0.895,0.189,1.446,126.262,4.308
'[17:52:02.248]',0.115,-,0.750,0.910,0.200,1.425,124.162,4.308
'[17:52:02.256]',0.095,-,0.775,0.900,0.211,1.405,120.743,4.435
'[17:52:02.264]',0.080,-,0.795,0.905,0.222,1.384,116.249,4.562
'[17:52:02.272]',0.085,-,0.790,0.890,0.233,1.365,110.974,4.748
'[17:52:02.280]',0.075,-,0.785,0.885,0.245,1.346,105.552,5.060
'[17:52:02.288]',0.075,-,0.790,0.890,0.257,1.327,100.423,5.304
'[17:52:02.296]',0.080,-,0.780,0.885,0.271,1.311,95.734,5.500
'[17:52:02.304]',0.090,-,0.775,0.895,0.285,1.299,91.485,5.558
'[17:52:02.312]',0.060,-,0.795,0.875,0.301,1.252,87.431,5.558
'[17:52:02.320]',0.065,-,0.790,0.875,0.318,1.183,83.475,5.617
'[17:52:02.328]',0.075,-,0.790,0.880,0.335,1.139,79.665,5.617
'[17:52:02.336]',0.065,-,0.805,0.885,0.353,1.108,76.099,5.685
'[17:52:02.344]',0.055,-,0.805,0.875,0.369,1.083,72.729,5.744
'[17:52:02.352]',0.040,-,0.825,0.860,0.385,1.062,69.603,5.812
'[17:52:02.360]',0.055,-,0.790,0.860,0.401,1.041,66.526,5.812
'[17:52:02.368]',0.090,-,0.765,0.880,0.416,1.022,63.448,5.871
'[17:52:02.376]',0.100,-,0.770,0.895,0.432,1.008,60.371,5.871
'[17:52:02.384]',0.090,-,0.765,0.915,0.448,1.000,57.441,5.930
'[17:52:02.392]',0.120,-,0.750,0.920,0.464,1.008,54.803,5.871
'[17:52:02.400]',0.115,-,0.775,0.925,0.480,1.031,52.556,5.812
'[17:52:02.408]',0.120,-,0.755,0.900,0.494,1.076,50.749,5.744
'[17:52:02.416]',0.070,-,0.790,0.880,0.509,1.153,49.381,5.617
'[17:52:02.424]',0.055,-,0.790,0.845,0.522,1.269,48.356,5.558
'[17:52:02.432]',0.055,-,0.785,0.850,0.536,1.419,47.721,5.431
'[17:52:02.440]',0.075,-,0.775,0.850,0.549,1.598,47.525,5.304
'[17:52:02.448]',0.050,-,0.795,0.840,0.562,1.794,47.818,5.246
'[17:52:02.456]',0.055,-,0.805,0.850,0.575,1.994,48.356,5.187
'[17:52:02.464]',0.055,-,0.825,0.875,0.588,2.188,49.186,5.187
'[17:52:02.472]',0.050,-,0.815,0.865,0.599,2.365,50.163,5.119
'[17:52:02.480]',0.015,-,0.835,0.835,0.611,2.519,51.286,5.119
'[17:52:02.488]',-0.000,-,0.845,0.820,0.621,2.647,52.556,5.119
'[17:52:02.496]',0.015,-,0.830,0.830,0.631,2.744,53.777,5.119
'[17:52:02.504]',0.004,-,0.855,0.835,0.639,2.804,54.901,5.246
'[17:52:02.512]',0.004,-,0.845,0.835,0.647,2.837,55.878,5.500
'[17:52:02.520]',0.024,-,0.840,0.850,0.653,2.852,56.561,5.812
'[17:52:02.528]',0.030,-,0.825,0.855,0.660,2.851,57.050,6.184
'[17:52:02.536]',0.035,-,0.810,0.850,0.665,2.834,57.441,6.555
'[17:52:02.544]',0.020,-,0.840,0.845,0.671,2.804,57.685,6.936
'[17:52:02.552]',0.044,-,0.825,0.870,0.676,2.762,57.880,7.180
'[17:52:02.560]',0.050,-,0.820,0.870,0.681,2.713,58.027,7.493
'[17:52:02.568]',0.230,-,0.665,0.905,0.685,2.656,58.124,7.747
'[17:52:02.576]',0.545,-,0.365,1.000,0.690,2.593,58.027,8.001
'[17:52:02.584]',0.930,-,0.005,1.030,0.694,2.527,57.978,8.059
'[17:52:02.592]',0.960,-,0.195,0.785,0.698,2.457,57.734,8.118
