'Time','II','ABP','PLETH','I'
'[00:18:00.656]',0.156,0.000,-,-
'[00:18:00.664]',0.008,0.000,-,-
'[00:18:00.672]',0.039,0.000,-,-
'[00:18:00.680]',0.016,0.000,-,-
'[00:18:00.688]',0.148,0.000,-,-
'[00:18:00.696]',0.203,0.000,-,-
'[00:18:00.704]',0.211,0.000,-,-
'[00:18:00.712]',0.188,0.000,-,-
'[00:18:00.720]',0.250,0.000,-,-
'[00:18:00.728]',0.266,0.000,-,-
'[00:18:00.736]',0.469,0.000,-,-
'[00:18:00.744]',0.477,0.000,-,-
'[00:18:00.752]',0.297,0.000,-,-
'[00:18:00.760]',0.398,0.000,-,-
'[00:18:00.768]',0.477,0.000,-,-
'[00:18:00.776]',0.516,0.000,-,-
'[00:18:00.784]',0.609,0.000,-,-
'[00:18:00.792]',0.531,0.000,-,-
'[00:18:00.800]',0.500,0.000,-,-
'[00:18:00.808]',0.500,0.000,-,-
'[00:18:00.816]',0.523,0.000,-,-
'[00:18:00.824]',0.562,0.000,-,-
'[00:18:00.832]',0.695,0.000,-,-
'[00:18:00.840]',0.633,0.000,-,-
'[00:18:00.848]',0.445,0.000,-,-
'[00:18:00.856]',0.320,0.000,-,-
'[00:18:00.864]',0.320,0.000,-,-
'[00:18:00.872]',0.281,0.000,-,-
'[00:18:00.880]',0.320,0.000,-,-
'[00:18:00.888]',0.391,0.000,-,-
'[00:18:00.896]',0.477,0.000,-,-
'[00:18:00.904]',0.250,0.000,-,-
'[00:18:00.912]',0.328,0.000,-,-
'[00:18:00.920]',0.445,0.000,-,-
'[00:18:00.928]',0.562,0.000,-,-
'[00:18:00.936]',0.250,0.000,-,-
'[00:18:00.944]',0.320,0.000,-,-
'[00:18:00.952]',0.367,0.000,-,-
'[00:18:00.960]',0.336,0.000,-,-
'[00:18:00.968]',0.297,0.000,-,-
'[00:18:00.976]',0.312,0.000,-,-
'[00:18:00.984]',0.266,0.000,-,-
'[00:18:00.992]',0.219,0.000,-,-
'[00:18:01.000]',0.266,0.000,-,-
'[00:18:01.008]',0.250,0.000,-,-
'[00:18:01.016]',0.281,0.000,-,-
'[00:18:01.024]',0.352,0.000,-,-
'[00:18:01.032]',0.375,0.000,-,-
'[00:18:01.040]',0.391,0.000,-,-
'[00:18:01.048]',0.453,0.000,-,-
'[00:18:01.056]',0.445,0.000,-,-
'[00:18:01.064]',0.531,0.000,-,-
'[00:18:01.072]',0.516,0.000,-,-
'[00:18:01.080]',0.523,0.000,-,-
'[00:18:01.088]',0.492,0.000,-,-
'[00:18:01.096]',0.508,0.000,-,-
'[00:18:01.104]',0.461,0.000,-,-
'[00:18:01.112]',0.477,0.000,-,-
'[00:18:01.120]',0.328,0.000,-,-
'[00:18:01.128]',0.211,0.000,-,-
'[00:18:01.136]',0.062,0.000,-,-
'[00:18:01.144]',0.094,0.000,-,-
'[00:18:01.152]',0.062,0.000,-,-
'[00:18:01.160]',0.047,0.000,-,-
'[00:18:01.168]',0.117,0.000,-,-
'[00:18:01.176]',0.141,0.000,-,-
'[00:18:01.184]',0.023,0.000,-,-
'[00:18:01.192]',-0.031,0.000,-,-
'[00:18:01.200]',-0.078,0.000,-,-
'[00:18:01.208]',-0.133,0.000,-,-
'[00:18:01.216]',-0.078,0.000,-,-
'[00:18:01.224]',-0.008,0.000,-,-
'[00:18:01.232]',0.016,0.000,-,-
'[00:18:01.240]',-0.039,0.000,-,-
'[00:18:01.248]',0.094,0.000,-,-
'[00:18:01.256]',0.164,0.000,-,-
'[00:18:01.264]',-0.164,0.000,-,-
'[00:18:01.272]',-0.055,0.000,-,-
'[00:18:01.280]',0.086,0.000,-,-
'[00:18:01.288]',0.461,0.000,-,-
'[00:18:01.296]',0.805,0.000,-,-
'[00:18:01.304]',1.023,0.000,-,-
'[00:18:01.312]',0.336,0.000,-,-
'[00:18:01.320]',-0.383,0.000,-,-
'[00:18:01.328]',-0.305,0.000,-,-
'[00:18:01.336]',-0.109,0.000,-,-
'[00:18:01.344]',0.023,0.000,-,-
'[00:18:01.352]',0.055,0.000,-,-
'[00:18:01.360]',0.062,0.000,-,-
'[00:18:01.368]',0.117,0.000,-,-
'[00:18:01.376]',0.141,0.000,-,-
'[00:18:01.384]',0.102,0.000,-,-
'[00:18:01.392]',0.070,0.000,-,-
'[00:18:01.400]',0.047,0.000,-,-
'[00:18:01.408]',-0.023,0.000,-,-
'[00:18:01.416]',0.094,0.000,-,-
'[00:18:01.424]',0.086,0.000,-,-
'[00:18:01.432]',0.125,0.000,-,-
'[00:18:01.440]',0.188,0.000,-,-
'[00:18:01.448]',0.172,0.000,-,-
'[00:18:01.456]',0.156,0.000,-,-
'[00:18:01.464]',0.180,0.000,-,-
'[00:18:01.472]',0.188,0.000,-,-
'[00:18:01.480]',0.227,0.000,-,-
'[00:18:01.488]',0.273,0.000,-,-
'[00:18:01.496]',0.227,0.000,-,-
'[00:18:01.504]',0.305,0.000,-,-
'[00:18:01.512]',0.320,0.000,-,-
'[00:18:01.520]',0.406,0.000,-,-
'[00:18:01.528]',0.461,0.000,-,-
'[00:18:01.536]',0.531,0.000,-,-
'[00:18:01.544]',0.523,0.000,-,-
'[00:18:01.552]',0.586,0.000,-,-
'[00:18:01.560]',0.531,0.000,-,-
'[00:18:01.568]',0.516,0.000,-,-
'[00:18:01.576]',0.547,0.000,-,-
'[00:18:01.584]',0.531,0.000,-,-
'[00:18:01.592]',0.578,0.000,-,-
'[00:18:01.600]',0.625,0.000,-,-
'[00:18:01.608]',0.586,0.000,-,-
'[00:18:01.616]',0.594,0.000,-,-
'[00:18:01.624]',0.578,0.000,-,-
'[00:18:01.632]',0.562,0.000,-,-
'[00:18:01.640]',0.586,0.000,-,-
'[00:18:01.648]',0.555,0.000,-,-
'[00:18:01.656]',0.531,0.000,-,-
'[00:18:01.664]',0.586,0.000,-,-
'[00:18:01.672]',0.586,0.000,-,-
'[00:18:01.680]',0.633,0.000,-,-
'[00:18:01.688]',0.656,0.000,-,-
'[00:18:01.696]',0.586,0.000,-,-
'[00:18:01.704]',0.703,0.000,-,-
'[00:18:01.712]',0.719,0.000,-,-
'[00:18:01.720]',0.656,0.000,-,-
'[00:18:01.728]',0.688,0.000,-,-
'[00:18:01.736]',0.727,0.000,-,-
'[00:18:01.744]',0.711,0.000,-,-
'[00:18:01.752]',0.734,0.000,-,-
'[00:18:01.760]',0.695,0.000,-,-
'[00:18:01.768]',0.711,0.000,-,-
'[00:18:01.776]',0.633,0.000,-,-
'[00:18:01.784]',0.570,0.000,-,-
'[00:18:01.792]',0.555,0.000,-,-
'[00:18:01.800]',0.625,0.000,-,-
'[00:18:01.808]',0.617,0.000,-,-
'[00:18:01.816]',0.570,0.000,-,-
'[00:18:01.824]',0.523,0.000,-,-
'[00:18:01.832]',0.531,0.000,-,-
'[00:18:01.840]',0.477,0.000,-,-
'[00:18:01.848]',0.461,0.000,-,-
'[00:18:01.856]',0.547,0.000,-,-
'[00:18:01.864]',0.547,0.000,-,-
'[00:18:01.872]',0.586,0.000,-,-
'[00:18:01.880]',0.641,0.000,-,-
'[00:18:01.888]',0.758,0.000,-,-
'[00:18:01.896]',0.938,0.000,-,-
'[00:18:01.904]',0.977,0.000,-,-
'[00:18:01.912]',0.969,0.000,-,-
'[00:18:01.920]',1.000,0.000,-,-
'[00:18:01.928]',0.914,0.000,-,-
'[00:18:01.936]',0.953,0.000,-,-
'[00:18:01.944]',0.891,0.000,-,-
'[00:18:01.952]',0.922,0.000,-,-
'[00:18:01.960]',0.930,0.000,-,-
'[00:18:01.968]',0.906,0.000,-,-
'[00:18:01.976]',0.898,0.000,-,-
'[00:18:01.984]',0.969,0.000,-,-
'[00:18:01.992]',0.961,0.000,-,-
'[00:18:02.000]',0.992,0.000,-,-
'[00:18:02.008]',1.000,0.000,-,-
'[00:18:02.016]',1.156,0.000,-,-
'[00:18:02.024]',1.430,0.000,-,-
'[00:18:02.032]',1.500,0.000,-,-
'[00:18:02.040]',1.500,0.000,-,-
'[00:18:02.048]',1.500,0.000,-,-
'[00:18:02.056]',0.906,0.000,-,-
'[00:18:02.064]',0.750,0.000,-,-
'[00:18:02.072]',0.867,0.000,-,-
'[00:18:02.080]',0.891,0.000,-,-
'[00:18:02.088]',0.844,0.000,-,-
'[00:18:02.096]',0.781,0.000,-,-
'[00:18:02.104]',0.719,0.000,-,-
'[00:18:02.112]',0.719,0.000,-,-
'[00:18:02.120]',0.727,0.000,-,-
'[00:18:02.128]',0.656,0.000,-,-
'[00:18:02.136]',0.641,0.000,-,-
'[00:18:02.144]',0.570,0.000,-,-
'[00:18:02.152]',0.531,0.000,-,-
'[00:18:02.160]',0.547,0.000,-,-
'[00:18:02.168]',0.562,0.000,-,-
'[00:18:02.176]',0.531,0.000,-,-
'[00:18:02.184]',0.547,0.000,-,-
'[00:18:02.192]',0.586,0.000,-,-
'[00:18:02.200]',0.656,0.000,-,-
'[00:18:02.208]',0.625,0.000,-,-
'[00:18:02.216]',0.688,0.000,-,-
'[00:18:02.224]',0.672,0.000,-,-
'[00:18:02.232]',0.695,0.000,-,-
'[00:18:02.240]',0.656,0.000,-,-
'[00:18:02.248]',0.852,0.000,-,-
'[00:18:02.256]',0.656,0.000,-,-
'[00:18:02.264]',0.641,0.000,-,-
'[00:18:02.272]',0.742,0.000,-,-
'[00:18:02.280]',0.492,0.000,-,-
'[00:18:02.288]',0.547,0.000,-,-
'[00:18:02.296]',0.609,0.000,-,-
'[00:18:02.304]',0.602,0.000,-,-
'[00:18:02.312]',0.641,0.000,-,-
'[00:18:02.320]',0.633,0.000,-,-
'[00:18:02.328]',0.625,0.000,-,-
'[00:18:02.336]',0.617,0.000,-,-
'[00:18:02.344]',0.586,0.000,-,-
'[00:18:02.352]',0.531,0.000,-,-
'[00:18:02.360]',0.500,0.000,-,-
'[00:18:02.368]',0.406,0.000,-,-
'[00:18:02.376]',0.383,0.000,-,-
'[00:18:02.384]',0.352,0.000,-,-
'[00:18:02.392]',0.297,0.000,-,-
'[00:18:02.400]',0.242,0.000,-,-
'[00:18:02.408]',0.188,0.000,-,-
'[00:18:02.416]',0.211,0.000,-,-
'[00:18:02.424]',0.172,0.000,-,-
'[00:18:02.432]',0.219,0.000,-,-
'[00:18:02.440]',0.172,0.000,-,-
'[00:18:02.448]',0.227,0.000,-,-
'[00:18:02.456]',0.234,0.000,-,-
'[00:18:02.464]',0.227,0.000,-,-
'[00:18:02.472]',0.211,0.000,-,-
'[00:18:02.480]',0.289,0.000,-,-
'[00:18:02.488]',0.320,0.000,-,-
'[00:18:02.496]',0.305,0.000,-,-
'[00:18:02.504]',0.344,0.000,-,-
'[00:18:02.512]',0.305,0.000,-,-
'[00:18:02.520]',0.281,0.000,-,-
'[00:18:02.528]',0.352,0.000,-,-
'[00:18:02.536]',0.328,0.000,-,-
'[00:18:02.544]',0.312,0.000,-,-
'[00:18:02.552]',0.336,0.000,-,-
'[00:18:02.560]',0.281,0.000,-,-
'[00:18:02.568]',0.406,0.000,-,-
'[00:18:02.576]',0.492,0.000,-,-
'[00:18:02.584]',0.469,0.000,-,-
'[00:18:02.592]',0.500,0.000,-,-
'[00:18:02.600]',0.500,0.000,-,-
'[00:18:02.608]',0.625,0.000,-,-
'[00:18:02.616]',0.586,0.000,-,-
'[00:18:02.624]',0.656,0.000,-,-
'[00:18:02.632]',0.672,0.000,-,-
'[00:18:02.640]',0.586,0.000,-,-
'[00:18:02.648]',0.531,0.000,-,-
'[00:18:02.656]',0.422,0.000,-,-
'[00:18:02.664]',0.336,0.000,-,-
'[00:18:02.672]',0.266,0.000,-,-
'[00:18:02.680]',0.250,0.000,-,-
'[00:18:02.688]',0.195,0.000,-,-
'[00:18:02.696]',0.125,0.000,-,-
'[00:18:02.704]',0.086,0.000,-,-
'[00:18:02.712]',0.133,0.000,-,-
'[00:18:02.720]',0.078,0.000,-,-
'[00:18:02.728]',-0.008,0.000,-,-
'[00:18:02.736]',-0.070,0.000,-,-
'[00:18:02.744]',0.047,0.000,-,-
'[00:18:02.752]',0.250,0.000,-,-
'[00:18:02.760]',0.570,0.000,-,-
'[00:18:02.768]',0.891,0.000,-,-
'[00:18:02.776]',1.102,0.000,-,-
'[00:18:02.784]',0.250,0.000,-,-
'[00:18:02.792]',-0.125,0.000,-,-
'[00:18:02.800]',-0.008,0.000,-,-
'[00:18:02.808]',0.078,0.000,-,-
'[00:18:02.816]',0.117,0.000,-,-
'[00:18:02.824]',0.094,0.000,-,-
'[00:18:02.832]',0.062,0.000,-,-
'[00:18:02.840]',0.070,0.000,-,-
'[00:18:02.848]',0.039,0.000,-,-
'[00:18:02.856]',0.055,0.000,-,-
'[00:18:02.864]',0.086,0.000,-,-
'[00:18:02.872]',0.031,0.000,-,-
'[00:18:02.880]',0.031,0.000,-,-
'[00:18:02.888]',0.117,0.000,-,-
'[00:18:02.896]',0.141,0.000,-,-
'[00:18:02.904]',0.156,0.000,-,-
'[00:18:02.912]',0.070,0.000,-,-
'[00:18:02.920]',0.031,0.000,-,-
'[00:18:02.928]',0.016,0.000,-,-
'[00:18:02.936]',0.047,0.000,-,-
'[00:18:02.944]',0.117,0.000,-,-
'[00:18:02.952]',0.211,0.000,-,-
'[00:18:02.960]',0.273,0.000,-,-
'[00:18:02.968]',0.406,0.000,-,-
'[00:18:02.976]',0.555,0.000,-,-
'[00:18:02.984]',0.648,0.000,-,-
'[00:18:02.992]',0.750,0.000,-,-
'[00:18:03.000]',0.875,0.000,-,-
'[00:18:03.008]',0.930,0.000,-,-
'[00:18:03.016]',1.055,0.000,-,-
'[00:18:03.024]',1.195,0.000,-,-
'[00:18:03.032]',1.227,0.000,-,-
'[00:18:03.040]',1.250,0.000,-,-
'[00:18:03.048]',1.211,0.000,-,-
'[00:18:03.056]',1.227,0.000,-,-
'[00:18:03.064]',1.000,0.000,-,-
'[00:18:03.072]',0.750,0.000,-,-
'[00:18:03.080]',0.695,0.000,-,-
'[00:18:03.088]',0.742,0.000,-,-
'[00:18:03.096]',0.820,0.000,-,-
'[00:18:03.104]',0.867,0.000,-,-
'[00:18:03.112]',0.812,0.000,-,-
'[00:18:03.120]',0.836,0.000,-,-
'[00:18:03.128]',0.781,0.000,-,-
'[00:18:03.136]',0.797,0.000,-,-
'[00:18:03.144]',0.719,0.000,-,-
'[00:18:03.152]',0.750,0.000,-,-
'[00:18:03.160]',0.711,0.000,-,-
'[00:18:03.168]',0.648,0.000,-,-
'[00:18:03.176]',0.570,0.000,-,-
'[00:18:03.184]',0.461,0.000,-,-
'[00:18:03.192]',0.367,0.000,-,-
'[00:18:03.200]',0.281,0.000,-,-
'[00:18:03.208]',0.242,0.000,-,-
'[00:18:03.216]',0.289,0.000,-,-
'[00:18:03.224]',0.352,0.000,-,-
'[00:18:03.232]',0.391,0.000,-,-
'[00:18:03.240]',0.320,0.000,-,-
'[00:18:03.248]',0.266,0.000,-,-
'[00:18:03.256]',0.219,0.000,-,-
'[00:18:03.264]',0.242,0.000,-,-
'[00:18:03.272]',0.125,0.000,-,-
'[00:18:03.280]',0.102,0.000,-,-
'[00:18:03.288]',0.047,0.000,-,-
'[00:18:03.296]',-0.039,0.000,-,-
'[00:18:03.304]',0.031,0.000,-,-
'[00:18:03.312]',0.102,0.000,-,-
'[00:18:03.320]',0.125,0.000,-,-
'[00:18:03.328]',0.047,0.000,-,-
'[00:18:03.336]',0.070,0.000,-,-
'[00:18:03.344]',-0.062,0.000,-,-
'[00:18:03.352]',-0.148,0.000,-,-
'[00:18:03.360]',-0.141,0.000,-,-
'[00:18:03.368]',-0.250,0.000,-,-
'[00:18:03.376]',-0.305,0.000,-,-
'[00:18:03.384]',-0.430,0.000,-,-
'[00:18:03.392]',-0.453,0.000,-,-
'[00:18:03.400]',-0.383,0.000,-,-
'[00:18:03.408]',-,0.000,-,-
'[00:18:03.416]',-,0.000,-,-
'[00:18:03.424]',-,0.000,-,-
'[00:18:03.432]',-,0.000,-,-
'[00:18:03.440]',-,0.000,-,-
'[00:18:03.448]',-,0.000,-,-
'[00:18:03.456]',-0.258,0.000,-,-
'[00:18:03.464]',0.133,0.000,-,-
'[00:18:03.472]',-0.336,0.000,-,-
'[00:18:03.480]',-,0.000,-,-
'[00:18:03.488]',-,0.000,-,-
'[00:18:03.496]',-,0.000,-,-
'[00:18:03.504]',-,0.000,-,-
'[00:18:03.512]',-,0.000,-,-
'[00:18:03.520]',-,0.000,-,-
'[00:18:03.528]',-,0.000,-,-
'[00:18:03.536]',-,0.000,-,-
'[00:18:03.544]',-,0.000,-,-
'[00:18:03.552]',-,0.000,-,-
'[00:18:03.560]',-,0.000,-,-
'[00:18:03.568]',-,0.000,-,-
'[00:18:03.576]',-,0.000,-,-
'[00:18:03.584]',-,0.000,-,-
'[00:18:03.592]',-,0.000,-,-
'[00:18:03.600]',-,0.000,-,-
'[00:18:03.608]',-,0.000,-,-
'[00:18:03.616]',-,0.000,-,-
'[00:18:03.624]',-,0.000,-,-
'[00:18:03.632]',-,0.000,-,-
'[00:18:03.640]',-,0.000,-,-
'[00:18:03.648]',-,0.000,-,-
'[00:18:03.656]',-,0.000,-,-
'[00:18:03.664]',-0.438,0.000,-,-
'[00:18:03.672]',-0.383,0.000,-,-
'[00:18:03.680]',-0.383,0.000,-,-
'[00:18:03.688]',-0.164,0.000,-,-
'[00:18:03.696]',-0.078,0.000,-,-
'[00:18:03.704]',0.062,0.000,-,-
'[00:18:03.712]',0.055,0.000,-,-
'[00:18:03.720]',0.062,0.000,-,-
'[00:18:03.728]',-0.078,0.000,-,-
'[00:18:03.736]',-0.031,0.000,-,-
'[00:18:03.744]',-0.109,0.000,-,-
'[00:18:03.752]',-0.023,0.000,-,-
'[00:18:03.760]',-0.047,0.000,-,-
'[00:18:03.768]',-0.070,0.000,-,-
'[00:18:03.776]',-0.164,0.000,-,-
'[00:18:03.784]',-0.180,0.000,-,-
'[00:18:03.792]',-0.219,0.000,-,-
'[00:18:03.800]',-0.188,0.000,-,-
'[00:18:03.808]',-0.156,0.000,-,-
'[00:18:03.816]',-0.148,0.000,-,-
'[00:18:03.824]',-0.188,0.000,-,-
'[00:18:03.832]',-0.203,0.000,-,-
'[00:18:03.840]',-0.102,0.000,-,-
'[00:18:03.848]',-0.078,0.000,-,-
'[00:18:03.856]',-0.086,0.000,-,-
'[00:18:03.864]',-0.094,0.000,-,-
'[00:18:03.872]',-0.031,0.000,-,-
'[00:18:03.880]',-0.047,0.000,-,-
'[00:18:03.888]',-0.078,0.000,-,-
'[00:18:03.896]',-0.094,0.000,-,-
'[00:18:03.904]',0.070,0.000,-,-
'[00:18:03.912]',0.188,0.000,-,-
'[00:18:03.920]',0.203,0.000,-,-
'[00:18:03.928]',0.062,0.000,-,-
'[00:18:03.936]',0.148,0.000,-,-
'[00:18:03.944]',0.164,0.000,-,-
'[00:18:03.952]',0.109,0.000,-,-
'[00:18:03.960]',0.156,0.000,-,-
'[00:18:03.968]',0.188,0.000,-,-
'[00:18:03.976]',0.281,0.000,-,-
'[00:18:03.984]',0.281,0.000,-,-
'[00:18:03.992]',0.281,0.000,-,-
'[00:18:04.000]',0.367,0.000,-,-
'[00:18:04.008]',0.484,0.000,-,-
'[00:18:04.016]',0.531,0.000,-,-
'[00:18:04.024]',0.562,0.000,-,-
'[00:18:04.032]',0.586,0.000,-,-
'[00:18:04.040]',0.594,0.000,-,-
'[00:18:04.048]',0.500,0.000,-,-
'[00:18:04.056]',0.391,0.000,-,-
'[00:18:04.064]',0.188,0.000,-,-
'[00:18:04.072]',0.117,0.000,-,-
'[00:18:04.080]',0.141,0.000,-,-
'[00:18:04.088]',0.148,0.000,-,-
'[00:18:04.096]',0.062,0.000,-,-
'[00:18:04.104]',0.086,0.000,-,-
'[00:18:04.112]',0.078,0.000,-,-
'[00:18:04.120]',0.109,0.000,-,-
'[00:18:04.128]',0.164,0.000,-,-
'[00:18:04.136]',0.367,0.000,-,-
'[00:18:04.144]',0.680,0.000,-,-
'[00:18:04.152]',1.133,0.000,-,-
'[00:18:04.160]',1.500,0.000,-,-
'[00:18:04.168]',1.141,0.000,-,-
'[00:18:04.176]',0.117,0.000,-,-
'[00:18:04.184]',-0.055,0.000,-,-
'[00:18:04.192]',0.102,0.000,-,-
'[00:18:04.200]',0.109,0.000,-,-
'[00:18:04.208]',0.039,0.000,-,-
'[00:18:04.216]',-0.055,0.000,-,-
'[00:18:04.224]',-0.109,0.000,-,-
'[00:18:04.232]',-0.094,0.000,-,-
'[00:18:04.240]',-0.102,0.000,-,-
'[00:18:04.248]',0.086,0.000,-,-
'[00:18:04.256]',-0.203,0.000,-,-
'[00:18:04.264]',-0.250,0.000,-,-
'[00:18:04.272]',-0.102,0.000,-,-
'[00:18:04.280]',-0.094,0.000,-,-
'[00:18:04.288]',-0.305,0.000,-,-
'[00:18:04.296]',-0.258,0.000,-,-
'[00:18:04.304]',-0.250,0.000,-,-
'[00:18:04.312]',-0.242,0.000,-,-
'[00:18:04.320]',-0.250,0.000,-,-
'[00:18:04.328]',-0.219,0.000,-,-
'[00:18:04.336]',-0.250,0.000,-,-
'[00:18:04.344]',-0.172,0.000,-,-
'[00:18:04.352]',-0.164,0.000,-,-
'[00:18:04.360]',-0.242,0.000,-,-
'[00:18:04.368]',-0.211,0.000,-,-
'[00:18:04.376]',-0.172,0.000,-,-
'[00:18:04.384]',-0.188,0.000,-,-
'[00:18:04.392]',-0.133,0.000,-,-
'[00:18:04.400]',-0.117,0.000,-,-
'[00:18:04.408]',-0.055,0.000,-,-
'[00:18:04.416]',-0.055,0.000,-,-
'[00:18:04.424]',-0.055,0.000,-,-
'[00:18:04.432]',0.031,0.000,-,-
'[00:18:04.440]',0.086,0.000,-,-
'[00:18:04.448]',0.062,0.000,-,-
'[00:18:04.456]',0.070,0.000,-,-
'[00:18:04.464]',0.016,0.000,-,-
'[00:18:04.472]',-0.023,0.000,-,-
'[00:18:04.480]',-0.062,0.000,-,-
'[00:18:04.488]',-0.094,0.000,-,-
'[00:18:04.496]',-0.039,0.000,-,-
'[00:18:04.504]',-0.016,0.000,-,-
'[00:18:04.512]',-0.195,0.000,-,-
'[00:18:04.520]',-0.289,0.000,-,-
'[00:18:04.528]',-0.219,0.000,-,-
'[00:18:04.536]',-0.148,0.000,-,-
'[00:18:04.544]',-0.164,0.000,-,-
'[00:18:04.552]',-0.133,0.000,-,-
'[00:18:04.560]',-0.148,0.000,-,-
'[00:18:04.568]',-0.047,0.000,-,-
'[00:18:04.576]',-0.094,0.000,-,-
'[00:18:04.584]',-0.039,0.000,-,-
'[00:18:04.592]',-0.008,0.000,-,-
'[00:18:04.600]',-0.055,0.000,-,-
'[00:18:04.608]',-0.086,0.000,-,-
'[00:18:04.616]',-0.102,0.000,-,-
'[00:18:04.624]',-0.148,0.000,-,-
'[00:18:04.632]',-0.172,0.000,-,-
'[00:18:04.640]',-0.242,0.000,-,-
'[00:18:04.648]',-0.234,0.000,-,-
'[00:18:04.656]',-0.258,0.000,-,-
'[00:18:04.664]',-0.188,0.000,-,-
'[00:18:04.672]',-0.188,0.000,-,-
'[00:18:04.680]',-0.211,0.000,-,-
'[00:18:04.688]',-0.242,0.000,-,-
'[00:18:04.696]',-0.180,0.000,-,-
'[00:18:04.704]',-0.078,0.000,-,-
'[00:18:04.712]',-0.023,0.000,-,-
'[00:18:04.720]',-0.055,0.000,-,-
'[00:18:04.728]',-0.078,0.000,-,-
'[00:18:04.736]',-0.086,0.000,-,-
'[00:18:04.744]',-0.148,0.000,-,-
'[00:18:04.752]',-0.203,0.000,-,-
'[00:18:04.760]',-0.234,0.000,-,-
'[00:18:04.768]',-0.250,0.000,-,-
'[00:18:04.776]',-0.312,0.000,-,-
'[00:18:04.784]',-0.328,0.000,-,-
'[00:18:04.792]',-0.312,0.000,-,-
'[00:18:04.800]',-0.328,0.000,-,-
'[00:18:04.808]',-0.406,0.000,-,-
'[00:18:04.816]',-0.445,0.000,-,-
'[00:18:04.824]',-0.383,0.000,-,-
'[00:18:04.832]',-0.180,0.000,-,-
'[00:18:04.840]',0.164,0.000,-,-
'[00:18:04.848]',0.609,0.000,-,-
'[00:18:04.856]',0.875,0.000,-,-
'[00:18:04.864]',0.273,0.000,-,-
'[00:18:04.872]',-,0.000,-,-
'[00:18:04.880]',-,0.000,-,-
'[00:18:04.888]',-0.430,0.000,-,-
'[00:18:04.896]',-0.414,0.000,-,-
'[00:18:04.904]',-0.414,0.000,-,-
'[00:18:04.912]',-0.430,0.000,-,-
'[00:18:04.920]',-0.367,0.000,-,-
'[00:18:04.928]',-0.414,0.000,-,-
'[00:18:04.936]',-0.430,0.000,-,-
'[00:18:04.944]',-0.453,0.000,-,-
'[00:18:04.952]',-0.453,0.000,-,-
'[00:18:04.960]',-0.391,0.000,-,-
'[00:18:04.968]',-0.469,0.000,-,-
'[00:18:04.976]',-0.430,0.000,-,-
'[00:18:04.984]',-0.406,0.000,-,-
'[00:18:04.992]',-,0.000,-,-
'[00:18:05.000]',-0.477,0.000,-,-
'[00:18:05.008]',-,0.000,-,-
'[00:18:05.016]',-0.484,0.000,-,-
'[00:18:05.024]',-0.430,0.000,-,-
'[00:18:05.032]',-0.398,0.000,-,-
'[00:18:05.040]',-0.352,0.000,-,-
'[00:18:05.048]',-0.305,0.000,-,-
'[00:18:05.056]',-0.273,0.000,-,-
'[00:18:05.064]',-0.250,0.000,-,-
'[00:18:05.072]',-0.172,0.000,-,-
'[00:18:05.080]',-0.133,0.000,-,-
'[00:18:05.088]',-0.078,0.000,-,-
'[00:18:05.096]',-0.078,0.000,-,-
'[00:18:05.104]',0.047,0.000,-,-
'[00:18:05.112]',0.047,0.000,-,-
'[00:18:05.120]',0.062,0.000,-,-
'[00:18:05.128]',0.016,0.000,-,-
'[00:18:05.136]',-0.008,0.000,-,-
'[00:18:05.144]',0.039,0.000,-,-
'[00:18:05.152]',-0.031,0.000,-,-
'[00:18:05.160]',-0.117,0.000,-,-
'[00:18:05.168]',-0.094,0.000,-,-
'[00:18:05.176]',-0.172,0.000,-,-
'[00:18:05.184]',-0.234,0.000,-,-
'[00:18:05.192]',-0.266,0.000,-,-
'[00:18:05.200]',-0.305,0.000,-,-
'[00:18:05.208]',-0.289,0.000,-,-
'[00:18:05.216]',-0.258,0.000,-,-
'[00:18:05.224]',-0.281,0.000,-,-
'[00:18:05.232]',-0.305,0.000,-,-
'[00:18:05.240]',-0.289,0.000,-,-
'[00:18:05.248]',-0.258,0.000,-,-
'[00:18:05.256]',-0.219,0.000,-,-
'[00:18:05.264]',-0.234,0.000,-,-
'[00:18:05.272]',-0.258,0.000,-,-
'[00:18:05.280]',-0.289,0.000,-,-
'[00:18:05.288]',-0.312,0.000,-,-
'[00:18:05.296]',-0.219,0.000,-,-
'[00:18:05.304]',-0.195,0.000,-,-
'[00:18:05.312]',-0.273,0.000,-,-
'[00:18:05.320]',-0.273,0.000,-,-
'[00:18:05.328]',-0.234,0.000,-,-
'[00:18:05.336]',-0.289,0.000,-,-
'[00:18:05.344]',-0.344,0.000,-,-
'[00:18:05.352]',-0.312,0.000,-,-
'[00:18:05.360]',-0.328,0.000,-,-
'[00:18:05.368]',-0.297,0.000,-,-
'[00:18:05.376]',-0.328,0.000,-,-
'[00:18:05.384]',-0.312,0.000,-,-
'[00:18:05.392]',-0.289,0.000,-,-
'[00:18:05.400]',-0.234,0.000,-,-
'[00:18:05.408]',-0.195,0.000,-,-
'[00:18:05.416]',-0.242,0.000,-,-
'[00:18:05.424]',-0.234,0.000,-,-
'[00:18:05.432]',-0.289,0.000,-,-
'[00:18:05.440]',-0.344,0.000,-,-
'[00:18:05.448]',-0.422,0.000,-,-
'[00:18:05.456]',-0.414,0.000,-,-
'[00:18:05.464]',-0.438,0.000,-,-
