'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'
'[15:31:35.336]',-0.231,-,0.865,0.910,0.213,1.712,103.041,6.057
'[15:31:35.344]',-0.216,-,0.855,0.915,0.209,1.707,103.862,9.435
'[15:31:35.352]',-0.220,-,0.860,0.915,0.206,1.702,104.682,12.933
'[15:31:35.360]',-0.211,-,0.845,0.920,0.203,1.696,105.425,13.371
'[15:31:35.368]',-0.205,-,0.851,0.920,0.200,1.691,106.011,10.495
'[15:31:35.376]',-0.211,-,0.845,0.920,0.197,1.685,106.245,7.187
'[15:31:35.384]',-0.196,-,0.840,0.925,0.195,1.682,106.128,6.749
'[15:31:35.392]',-0.186,-,0.831,0.935,0.193,1.684,105.620,9.873
'[15:31:35.400]',-0.180,-,0.831,0.940,0.191,1.689,104.682,13.937
'[15:31:35.408]',-0.186,-,0.835,0.930,0.190,1.699,103.315,15.308
'[15:31:35.416]',-0.171,-,0.825,0.940,0.189,1.717,101.478,12.749
'[15:31:35.424]',-0.175,-,0.825,0.930,0.188,1.743,99.251,8.806
'[15:31:35.432]',-0.160,-,0.825,0.930,0.187,1.783,96.750,7.060
'[15:31:35.440]',-0.171,-,0.825,0.925,0.186,1.835,94.132,9.124
'[15:31:35.448]',-0.160,-,0.820,0.930,0.185,1.892,91.631,13.187
'[15:31:35.456]',-0.166,-,0.825,0.920,0.184,1.954,89.560,15.435
'[15:31:35.464]',-0.160,-,0.820,0.925,0.183,2.017,88.115,13.683
'[15:31:35.472]',-0.160,-,0.825,0.915,0.183,2.076,87.411,9.683
'[15:31:35.480]',-0.155,-,0.820,0.920,0.182,2.132,87.294,6.933
'[15:31:35.488]',-0.160,-,0.825,0.915,0.182,2.175,87.685,8.000
'[15:31:35.496]',-0.155,-,0.815,0.920,0.183,2.208,88.310,11.810
'[15:31:35.504]',-0.160,-,0.820,0.915,0.183,2.239,89.170,14.622
'[15:31:35.512]',-0.146,-,0.811,0.915,0.183,2.265,90.068,13.683
'[15:31:35.520]',-0.155,-,0.815,0.915,0.184,2.281,91.006,9.746
'[15:31:35.528]',-0.140,-,0.805,0.915,0.184,2.285,91.788,6.184
'[15:31:35.536]',-0.146,-,0.815,0.915,0.185,2.280,92.413,6.057
'[15:31:35.544]',-0.140,-,0.805,0.920,0.185,2.267,92.804,9.244
'[15:31:35.552]',-0.140,-,0.815,0.915,0.186,2.248,92.921,12.622
'[15:31:35.560]',-0.135,-,0.800,0.915,0.187,2.227,92.725,12.933
'[15:31:35.568]',-0.140,-,0.805,0.915,0.188,2.205,92.374,9.746
'[15:31:35.576]',-0.130,-,0.800,0.915,0.188,2.186,91.788,6.000
'[15:31:35.584]',-0.126,-,0.800,0.915,0.189,2.167,91.162,4.997
'[15:31:35.592]',-0.130,-,0.795,0.915,0.189,2.152,90.537,7.562
'[15:31:35.600]',-0.110,-,0.791,0.925,0.190,2.141,89.912,11.371
'[15:31:35.608]',-0.095,-,0.780,0.940,0.190,2.132,89.287,12.870
'[15:31:35.616]',-0.086,-,0.775,0.950,0.190,2.125,88.662,11.124
'[15:31:35.624]',-0.090,-,0.766,0.956,0.190,2.118,87.997,8.622
'[15:31:35.632]',-0.061,-,0.755,0.970,0.190,2.112,87.372,8.432
'[15:31:35.640]',-0.055,-,0.760,0.956,0.190,2.107,86.747,10.806
'[15:31:35.648]',-0.065,-,0.755,0.930,0.190,2.101,86.161,12.870
'[15:31:35.656]',-0.070,-,0.766,0.925,0.190,2.095,85.692,12.057
'[15:31:35.664]',-0.061,-,0.755,0.935,0.190,2.085,85.184,8.749
'[15:31:35.672]',-0.070,-,0.766,0.930,0.190,2.073,84.754,5.810
'[15:31:35.680]',-0.081,-,0.760,0.935,0.189,2.060,84.246,6.000
'[15:31:35.688]',-0.095,-,0.786,0.925,0.189,2.045,83.816,9.498
'[15:31:35.696]',-0.100,-,0.780,0.915,0.189,2.030,83.425,13.498
'[15:31:35.704]',-0.110,-,0.795,0.905,0.189,2.016,82.996,14.432
'[15:31:35.712]',-0.100,-,0.780,0.910,0.189,1.999,82.683,11.746
'[15:31:35.720]',-0.110,-,0.791,0.905,0.189,1.978,82.370,8.121
'[15:31:35.728]',-0.095,-,0.780,0.915,0.189,1.956,82.175,6.870
'[15:31:35.736]',-0.100,-,0.791,0.905,0.188,1.934,82.136,9.435
'[15:31:35.744]',-0.090,-,0.775,0.915,0.188,1.913,82.175,13.498
'[15:31:35.752]',-0.115,-,0.780,1.015,0.188,1.896,82.175,15.435
'[15:31:35.760]',-0.130,-,0.755,1.245,0.188,1.883,81.823,13.873
'[15:31:35.768]',-0.015,-,0.665,1.456,0.188,1.870,81.003,11.244
'[15:31:35.776]',0.355,-,0.455,1.225,0.188,1.860,80.260,10.806
'[15:31:35.784]',0.805,-,0.295,0.435,0.188,1.855,79.791,13.435
'[15:31:35.792]',1.110,-,0.185,-0.166,0.189,1.853,79.752,16.311
'[15:31:35.800]',0.515,-,0.505,-0.265,0.189,1.852,79.791,16.057
'[15:31:35.808]',-0.055,-,0.771,0.105,0.190,1.851,79.791,12.495
'[15:31:35.816]',-0.095,-,0.775,0.510,0.190,1.851,79.635,7.873
'[15:31:35.824]',0.010,-,0.705,0.780,0.191,1.851,79.244,5.435
'[15:31:35.832]',0.044,-,0.685,0.920,0.192,1.851,78.736,7.060
'[15:31:35.840]',-0.010,-,0.730,0.950,0.193,1.851,78.424,11.683
'[15:31:35.848]',-0.050,-,0.750,0.965,0.193,1.851,78.228,15.746
'[15:31:35.856]',-0.070,-,0.760,0.985,0.194,1.851,78.072,16.057
'[15:31:35.864]',-0.075,-,0.760,1.010,0.195,1.851,77.799,13.187
'[15:31:35.872]',-0.090,-,0.775,1.010,0.195,1.848,77.369,10.806
'[15:31:35.880]',-0.081,-,0.766,1.025,0.196,1.842,76.861,11.619
'[15:31:35.888]',-0.090,-,0.771,1.030,0.197,1.836,76.626,14.495
'[15:31:35.896]',-0.075,-,0.760,1.035,0.198,1.830,76.353,16.000
'[15:31:35.904]',-0.086,-,0.766,1.035,0.198,1.822,76.001,14.121
'[15:31:35.912]',-0.065,-,0.755,1.041,0.199,1.814,75.493,10.432
'[15:31:35.920]',-0.070,-,0.760,1.035,0.200,1.807,75.181,8.121
'[15:31:35.928]',-0.050,-,0.750,1.041,0.201,1.801,75.063,9.562
'[15:31:35.936]',-0.055,-,0.755,1.041,0.202,1.795,74.985,13.683
'[15:31:35.944]',-0.045,-,0.740,1.045,0.203,1.789,74.751,16.870
'[15:31:35.952]',-0.030,-,0.735,1.045,0.204,1.783,74.165,16.184
'[15:31:35.960]',-0.021,-,0.725,1.050,0.206,1.778,73.422,12.375
'[15:31:35.968]',-0.010,-,0.725,1.050,0.207,1.774,72.758,8.933
'[15:31:35.976]',0.004,-,0.710,1.055,0.209,1.769,72.484,8.997
'[15:31:35.984]',0.010,-,0.710,1.055,0.211,1.765,72.914,12.495
'[15:31:35.992]',0.020,-,0.700,1.055,0.214,1.761,73.539,16.121
'[15:31:36.000]',0.030,-,0.695,1.065,0.216,1.757,73.813,16.248
'[15:31:36.008]',0.044,-,0.685,1.061,0.218,1.752,73.813,12.622
'[15:31:36.016]',0.060,-,0.680,1.075,0.220,1.746,73.930,8.248
'[15:31:36.024]',0.070,-,0.665,1.081,0.223,1.740,74.360,6.806
'[15:31:36.032]',0.095,-,0.655,1.090,0.225,1.736,74.868,9.308
'[15:31:36.040]',0.115,-,0.645,1.095,0.228,1.732,75.376,13.187
'[15:31:36.048]',0.135,-,0.635,1.106,0.231,1.728,75.923,14.622
'[15:31:36.056]',0.150,-,0.620,1.110,0.234,1.726,77.252,12.121
'[15:31:36.064]',0.175,-,0.600,1.126,0.237,1.725,79.752,8.000
'[15:31:36.072]',0.195,-,0.605,1.126,0.242,1.725,83.933,5.810
'[15:31:36.080]',0.230,-,0.570,1.135,0.246,1.725,89.443,7.435
'[15:31:36.088]',0.245,-,0.560,1.130,0.251,1.725,95.734,11.244
'[15:31:36.096]',0.280,-,0.540,1.130,0.256,1.726,102.064,13.435
'[15:31:36.104]',0.295,-,0.530,1.120,0.261,1.730,107.613,11.810
'[15:31:36.112]',0.330,-,0.510,1.115,0.267,1.735,111.950,7.683
'[15:31:36.120]',0.350,-,0.500,1.090,0.273,1.741,114.764,4.749
'[15:31:36.128]',0.380,-,0.480,1.070,0.279,1.747,116.249,5.498
'[15:31:36.136]',0.385,-,0.475,1.035,0.284,1.750,116.757,9.244
'[15:31:36.144]',0.400,-,0.470,1.005,0.289,1.751,116.483,12.432
'[15:31:36.152]',0.380,-,0.480,0.970,0.293,1.752,115.428,12.121
'[15:31:36.160]',0.365,-,0.495,0.945,0.298,1.751,113.748,8.806
'[15:31:36.168]',0.295,-,0.540,0.915,0.303,1.749,111.872,5.562
'[15:31:36.176]',0.225,-,0.580,0.915,0.308,1.746,110.075,5.619
'[15:31:36.184]',0.135,-,0.640,0.900,0.313,1.745,108.316,8.997
'[15:31:36.192]',0.060,-,0.685,0.895,0.319,1.743,106.441,12.870
'[15:31:36.200]',-0.021,-,0.735,0.891,0.323,1.739,104.604,13.746
'[15:31:36.208]',-0.086,-,0.775,0.891,0.328,1.733,103.198,11.435
'[15:31:36.216]',-0.135,-,0.805,0.891,0.333,1.727,102.299,8.997
'[15:31:36.224]',-0.166,-,0.825,0.891,0.337,1.723,101.947,9.308
'[15:31:36.232]',-0.191,-,0.840,0.891,0.341,1.719,102.064,11.937
'[15:31:36.240]',-0.211,-,0.851,0.895,0.345,1.717,102.572,13.873
'[15:31:36.248]',-0.211,-,0.845,0.900,0.350,1.718,103.510,12.806
'[15:31:36.256]',-0.220,-,0.855,0.900,0.354,1.718,104.878,9.683
'[15:31:36.264]',-0.211,-,0.845,0.905,0.359,1.718,106.245,7.308
'[15:31:36.272]',-0.216,-,0.851,0.905,0.363,1.717,107.261,8.248
'[15:31:36.280]',-0.200,-,0.835,0.920,0.367,1.714,107.613,12.057
'[15:31:36.288]',-0.205,-,0.845,0.920,0.372,1.711,107.574,15.683
'[15:31:36.296]',-0.186,-,0.825,0.925,0.376,1.711,107.261,16.057
'[15:31:36.304]',-0.191,-,0.831,0.920,0.380,1.714,106.675,13.498
'[15:31:36.312]',-0.171,-,0.825,0.930,0.384,1.717,106.011,11.371
'[15:31:36.320]',-0.171,-,0.825,0.925,0.387,1.724,104.917,12.375
'[15:31:36.328]',-0.160,-,0.815,0.930,0.392,1.737,103.627,15.562
'[15:31:36.336]',-0.171,-,0.825,0.925,0.397,1.758,101.986,17.435
'[15:31:36.344]',-0.160,-,0.815,0.930,0.403,1.788,99.993,15.810
'[15:31:36.352]',-0.166,-,0.820,0.925,0.409,1.825,97.610,12.000
'[15:31:36.360]',-0.155,-,0.811,0.930,0.414,1.871,94.992,9.435
'[15:31:36.368]',-0.160,-,0.815,0.920,0.420,1.926,92.569,10.559
'[15:31:36.376]',-0.155,-,0.805,0.920,0.425,1.985,90.498,14.806
'[15:31:36.384]',-0.160,-,0.811,0.920,0.431,2.039,88.974,18.311
'[15:31:36.392]',-0.151,-,0.815,0.920,0.436,2.088,88.193,17.810
'[15:31:36.400]',-0.146,-,0.805,0.915,0.442,2.138,88.232,13.746
'[15:31:36.408]',-0.155,-,0.815,0.915,0.448,2.185,89.052,9.683
'[15:31:36.416]',-0.140,-,0.805,0.915,0.455,2.228,90.303,9.244
'[15:31:36.424]',-0.151,-,0.815,0.915,0.461,2.265,91.553,12.686
'[15:31:36.432]',-0.140,-,0.805,0.920,0.468,2.292,92.686,16.622
'[15:31:36.440]',-0.140,-,0.815,0.915,0.475,2.309,93.624,17.308
'[15:31:36.448]',-0.140,-,0.805,0.920,0.483,2.314,94.445,14.000
'[15:31:36.456]',-0.140,-,0.811,0.915,0.489,2.309,94.992,9.683
'[15:31:36.464]',-0.135,-,0.800,0.915,0.496,2.296,95.304,8.184
'[15:31:36.472]',-0.135,-,0.800,0.915,0.502,2.278,95.109,10.806
'[15:31:36.480]',-0.126,-,0.795,0.915,0.508,2.256,94.171,15.124
'[15:31:36.488]',-0.135,-,0.800,0.915,0.515,2.236,92.296,16.933
'[15:31:36.496]',-0.120,-,0.795,0.920,0.521,2.214,89.912,14.559
'[15:31:36.504]',-0.126,-,0.800,0.920,0.527,2.194,88.427,10.248
'[15:31:36.512]',-0.100,-,0.786,0.940,0.534,2.174,88.935,7.873
'[15:31:36.520]',-0.095,-,0.786,0.940,0.539,2.156,91.670,9.746
'[15:31:36.528]',-0.086,-,0.775,0.956,0.546,2.144,94.875,14.184
'[15:31:36.536]',-0.081,-,0.775,0.960,0.551,2.134,96.047,17.060
'[15:31:36.544]',-0.055,-,0.760,0.965,0.557,2.126,94.171,15.683
'[15:31:36.552]',-0.070,-,0.771,0.935,0.562,2.119,91.241,11.371
'[15:31:36.560]',-0.070,-,0.775,0.930,0.567,2.114,89.482,7.937
'[15:31:36.568]',-0.070,-,0.766,0.930,0.572,2.110,89.599,8.432
'[15:31:36.576]',-0.065,-,0.766,0.935,0.577,2.106,90.303,12.375
'[15:31:36.584]',-0.081,-,0.775,0.930,0.582,2.100,90.225,16.121
'[15:31:36.592]',-0.095,-,0.791,0.930,0.588,2.094,89.365,16.121
'[15:31:36.600]',-0.110,-,0.800,0.915,0.593,2.086,87.607,12.686
'[15:31:36.608]',-0.115,-,0.791,0.910,0.599,2.075,85.301,8.997
'[15:31:36.616]',-0.110,-,0.795,0.910,0.603,2.058,82.683,8.749
'[15:31:36.624]',-0.115,-,0.800,0.910,0.608,2.033,80.417,12.375
'[15:31:36.632]',-0.110,-,0.795,0.910,0.612,2.008,79.010,16.686
'[15:31:36.640]',-0.110,-,0.791,0.905,0.616,1.986,78.541,17.746
'[15:31:36.648]',-0.106,-,0.786,0.915,0.620,1.968,79.010,14.749
'[15:31:36.656]',-0.115,-,0.795,0.950,0.623,1.951,80.260,10.495
'[15:31:36.664]',-0.130,-,0.780,1.151,0.626,1.936,81.823,8.997
'[15:31:36.672]',-0.081,-,0.725,1.401,0.629,1.925,83.230,11.619
'[15:31:36.680]',0.160,-,0.570,1.476,0.632,1.915,84.285,16.121
'[15:31:36.688]',0.605,-,0.375,0.720,0.635,1.907,84.988,18.184
'[15:31:36.696]',1.000,-,0.225,-0.000,0.637,1.903,85.106,16.057
'[15:31:36.704]',1.041,-,0.220,-0.265,0.639,1.899,84.481,11.746
'[15:31:36.712]',0.044,-,0.730,-0.021,0.640,1.894,83.074,9.187
'[15:31:36.720]',-0.115,-,0.791,0.400,0.641,1.891,81.042,10.806
'[15:31:36.728]',-0.035,-,0.735,0.720,0.641,1.889,79.166,15.124
'[15:31:36.736]',0.020,-,0.710,0.895,0.641,1.888,77.799,18.121
'[15:31:36.744]',-0.010,-,0.725,0.940,0.640,1.887,77.134,17.124
'[15:31:36.752]',-0.061,-,0.760,0.960,0.639,1.887,76.861,13.746
'[15:31:36.760]',-0.081,-,0.771,0.980,0.637,1.887,76.978,11.746
'[15:31:36.768]',-0.100,-,0.780,0.996,0.634,1.887,77.291,13.060
'[15:31:36.776]',-0.095,-,0.775,1.010,0.632,1.887,77.603,15.683
'[15:31:36.784]',-0.110,-,0.786,1.015,0.630,1.885,78.072,16.121
'[15:31:36.792]',-0.106,-,0.791,1.025,0.627,1.881,78.815,13.308
'[15:31:36.800]',-0.095,-,0.780,1.025,0.624,1.875,79.440,9.371
'[15:31:36.808]',-0.100,-,0.775,1.030,0.621,1.866,79.244,7.746
'[15:31:36.816]',-0.090,-,0.775,1.035,0.617,1.855,77.994,9.810
'[15:31:36.824]',-0.081,-,0.775,1.035,0.613,1.844,76.353,13.937
'[15:31:36.832]',-0.070,-,0.771,1.041,0.610,1.834,75.259,16.248
'[15:31:36.840]',-0.075,-,0.775,1.035,0.605,1.824,75.181,14.806
'[15:31:36.848]',-0.061,-,0.755,1.041,0.601,1.815,75.884,11.619
'[15:31:36.856]',-0.055,-,0.760,1.035,0.597,1.807,76.548,10.311
'[15:31:36.864]',-0.045,-,0.750,1.045,0.592,1.801,76.861,12.248
'[15:31:36.872]',-0.041,-,0.750,1.045,0.587,1.795,76.744,15.060
'[15:31:36.880]',-0.021,-,0.735,1.055,0.582,1.789,76.236,15.498
'[15:31:36.888]',-0.021,-,0.730,1.050,0.577,1.784,75.415,13.060
'[15:31:36.896]',0.004,-,0.720,1.061,0.572,1.778,74.634,10.495
'[15:31:36.904]',0.004,-,0.720,1.055,0.567,1.771,73.813,10.559
'[15:31:36.912]',0.024,-,0.705,1.070,0.562,1.764,73.227,13.124
'[15:31:36.920]',0.030,-,0.705,1.075,0.557,1.759,72.914,14.933
'[15:31:36.928]',0.055,-,0.685,1.086,0.552,1.753,72.875,13.498
'[15:31:36.936]',0.070,-,0.680,1.086,0.548,1.748,72.992,9.562
'[15:31:36.944]',0.095,-,0.660,1.101,0.544,1.744,73.422,6.248
'[15:31:36.952]',0.109,-,0.655,1.106,0.540,1.742,74.360,6.311
'[15:31:36.960]',0.140,-,0.635,1.115,0.537,1.743,76.118,9.619
'[15:31:36.968]',0.150,-,0.630,1.120,0.533,1.743,79.010,12.997
'[15:31:36.976]',0.185,-,0.605,1.126,0.529,1.745,83.308,13.187
'[15:31:36.984]',0.205,-,0.595,1.130,0.525,1.749,88.857,10.248
'[15:31:36.992]',0.235,-,0.575,1.130,0.521,1.754,95.304,7.498
'[15:31:37.000]',0.260,-,0.565,1.126,0.517,1.756,101.869,7.746
'[15:31:37.008]',0.285,-,0.540,1.126,0.513,1.756,107.691,10.311
'[15:31:37.016]',0.310,-,0.530,1.106,0.510,1.754,112.380,12.057
'[15:31:37.024]',0.340,-,0.510,1.095,0.506,1.750,115.702,10.686
'[15:31:37.032]',0.365,-,0.495,1.075,0.502,1.745,117.538,7.683
'[15:31:37.040]',0.380,-,0.485,1.035,0.498,1.740,118.241,6.311
'[15:31:37.048]',0.395,-,0.480,1.005,0.493,1.734,117.851,8.121
'[15:31:37.056]',0.390,-,0.485,0.965,0.489,1.728,116.678,10.997
'[15:31:37.064]',0.365,-,0.500,0.935,0.484,1.722,114.881,11.746
'[15:31:37.072]',0.310,-,0.535,0.915,0.479,1.717,112.732,9.124
'[15:31:37.080]',0.245,-,0.575,0.900,0.473,1.711,110.387,5.371
'[15:31:37.088]',0.155,-,0.630,0.895,0.467,1.706,108.004,3.683
'[15:31:37.096]',0.085,-,0.675,0.900,0.462,1.702,105.737,5.619
'[15:31:37.104]',-0.010,-,0.735,0.891,0.456,1.697,103.940,9.619
'[15:31:37.112]',-0.070,-,0.766,0.891,0.450,1.693,102.690,12.121
'[15:31:37.120]',-0.130,-,0.805,0.885,0.444,1.691,101.869,11.124
'[15:31:37.128]',-0.166,-,0.825,0.891,0.438,1.690,101.478,8.432
'[15:31:37.136]',-0.196,-,0.851,0.891,0.431,1.688,101.635,7.435
'[15:31:37.144]',-0.211,-,0.860,0.891,0.424,1.684,102.103,9.498
'[15:31:37.152]',-0.231,-,0.871,0.891,0.417,1.679,102.924,12.432
'[15:31:37.160]',-0.225,-,0.865,0.905,0.409,1.674,103.862,12.997
'[15:31:37.168]',-0.231,-,0.871,0.905,0.403,1.668,104.800,10.375
'[15:31:37.176]',-0.225,-,0.860,0.910,0.396,1.662,105.816,6.870
'[15:31:37.184]',-0.216,-,0.855,0.915,0.389,1.658,106.675,5.810
'[15:31:37.192]',-0.220,-,0.860,0.915,0.383,1.654,107.574,8.432
'[15:31:37.200]',-0.205,-,0.845,0.915,0.376,1.649,108.121,12.749
'[15:31:37.208]',-0.211,-,0.851,0.920,0.369,1.643,108.316,14.933
'[15:31:37.216]',-0.191,-,0.840,0.925,0.362,1.640,107.926,13.498
'[15:31:37.224]',-0.186,-,0.845,0.920,0.355,1.643,107.105,10.432
'[15:31:37.232]',-0.180,-,0.835,0.925,0.349,1.656,105.855,9.187
'[15:31:37.240]',-0.180,-,0.831,0.920,0.343,1.678,104.135,10.806
'[15:31:37.248]',-0.171,-,0.825,0.925,0.336,1.711,101.947,13.060
'[15:31:37.256]',-0.175,-,0.831,0.915,0.332,1.752,99.368,13.187
'[15:31:37.264]',-0.160,-,0.825,0.920,0.327,1.801,96.555,10.997
'[15:31:37.272]',-0.166,-,0.831,0.915,0.323,1.857,93.819,9.187
'[15:31:37.280]',-0.160,-,0.820,0.920,0.319,1.919,91.436,9.873
'[15:31:37.288]',-0.160,-,0.825,0.920,0.316,1.974,89.795,12.495
'[15:31:37.296]',-0.160,-,0.820,0.920,0.312,2.024,88.857,14.121
'[15:31:37.304]',-0.160,-,0.825,0.915,0.309,2.083,88.622,12.749
'[15:31:37.312]',-0.160,-,0.820,0.915,0.306,2.141,88.857,9.683
'[15:31:37.320]',-0.160,-,0.825,0.910,0.303,2.191,89.443,8.000
'[15:31:37.328]',-0.151,-,0.815,0.915,0.300,2.231,90.107,9.187
'[15:31:37.336]',-0.155,-,0.825,0.915,0.297,2.260,90.928,11.746
'[15:31:37.344]',-0.140,-,0.811,0.915,0.294,2.278,91.631,12.686
'[15:31:37.352]',-0.155,-,0.820,0.915,0.292,2.283,92.296,10.933
'[15:31:37.360]',-0.140,-,0.811,0.915,0.290,2.279,92.804,8.559
'[15:31:37.368]',-0.146,-,0.815,0.910,0.288,2.266,93.116,8.495
'[15:31:37.376]',-0.140,-,0.811,0.910,0.286,2.247,93.194,11.124
'[15:31:37.384]',-0.140,-,0.811,0.905,0.283,2.226,93.038,13.562
'[15:31:37.392]',-0.135,-,0.800,0.910,0.281,2.203,92.725,12.870
'[15:31:37.400]',-0.126,-,0.805,0.915,0.278,2.182,92.296,9.244
'[15:31:37.408]',-0.135,-,0.795,0.915,0.275,2.162,91.670,5.562
'[15:31:37.416]',-0.115,-,0.791,0.930,0.273,2.143,91.045,4.997
'[15:31:37.424]',-0.100,-,0.780,0.940,0.270,2.126,90.303,8.248
'[15:31:37.432]',-0.090,-,0.775,0.945,0.269,2.113,89.599,12.495
'[15:31:37.440]',-0.081,-,0.780,0.950,0.267,2.104,88.974,13.937
'[15:31:37.448]',-0.061,-,0.760,0.960,0.265,2.096,88.349,11.683
'[15:31:37.456]',-0.070,-,0.766,0.930,0.263,2.089,87.802,8.622
'[15:31:37.464]',-0.070,-,0.766,0.920,0.260,2.082,87.255,8.000
'[15:31:37.472]',-0.070,-,0.771,0.920,0.258,2.076,86.747,10.184
'[15:31:37.480]',-0.065,-,0.760,0.935,0.256,2.073,86.239,12.184
'[15:31:37.488]',-0.086,-,0.775,0.925,0.254,2.072,85.809,11.619
'[15:31:37.496]',-0.095,-,0.780,0.930,0.252,2.069,85.379,9.124
'[15:31:37.504]',-0.115,-,0.800,0.910,0.249,2.065,84.988,7.810
'[15:31:37.512]',-0.106,-,0.795,0.905,0.247,2.057,84.676,9.498
'[15:31:37.520]',-0.115,-,0.800,0.900,0.244,2.045,84.285,12.749
'[15:31:37.528]',-0.106,-,0.786,0.905,0.241,2.029,83.855,14.121
'[15:31:37.536]',-0.115,-,0.795,0.900,0.238,2.011,83.504,12.375
'[15:31:37.544]',-0.106,-,0.791,0.905,0.236,1.990,83.113,9.498
'[15:31:37.552]',-0.110,-,0.795,0.900,0.233,1.970,82.761,8.870
'[15:31:37.560]',-0.100,-,0.780,0.930,0.230,1.951,82.370,11.308
'[15:31:37.568]',-0.130,-,0.780,1.101,0.228,1.936,81.980,14.121
'[15:31:37.576]',-0.135,-,0.740,1.341,0.226,1.924,81.745,14.121
'[15:31:37.584]',0.075,-,0.615,1.451,0.224,1.913,81.511,10.933
'[15:31:37.592]',0.510,-,0.400,0.960,0.223,1.903,81.237,7.371
'[15:31:37.600]',0.940,-,0.250,0.185,0.222,1.893,81.003,6.495
'[15:31:37.608]',1.081,-,0.205,-0.265,0.220,1.885,80.690,9.435
'[15:31:37.616]',0.200,-,0.670,-0.126,0.218,1.879,80.378,13.746
'[15:31:37.624]',-0.100,-,0.786,0.275,0.216,1.876,79.987,15.746
'[15:31:37.632]',-0.106,-,0.755,0.625,0.214,1.874,79.635,14.000
'[15:31:37.640]',0.015,-,0.705,0.845,0.212,1.873,79.244,11.060
'[15:31:37.648]',0.024,-,0.720,0.930,0.210,1.873,78.932,10.375
'[15:31:37.656]',-0.041,-,0.750,0.950,0.209,1.873,78.697,12.622
'[15:31:37.664]',-0.070,-,0.760,0.970,0.208,1.873,78.502,14.997
'[15:31:37.672]',-0.090,-,0.775,0.985,0.207,1.873,78.307,14.622
'[15:31:37.680]',-0.095,-,0.775,1.005,0.207,1.873,78.072,11.746
'[15:31:37.688]',-0.106,-,0.786,1.010,0.206,1.870,77.877,9.435
'[15:31:37.696]',-0.100,-,0.780,1.025,0.206,1.864,77.681,10.057
'[15:31:37.704]',-0.100,-,0.780,1.025,0.206,1.859,77.486,12.686
'[15:31:37.712]',-0.090,-,0.771,1.035,0.206,1.853,77.252,14.248
'[15:31:37.720]',-0.090,-,0.775,1.035,0.206,1.849,76.939,12.933
'[15:31:37.728]',-0.070,-,0.760,1.035,0.206,1.848,76.626,10.121
'[15:31:37.736]',-0.070,-,0.766,1.035,0.206,1.847,76.353,9.060
'[15:31:37.744]',-0.055,-,0.750,1.045,0.207,1.845,76.197,10.806
'[15:31:37.752]',-0.050,-,0.750,1.041,0.207,1.842,76.001,13.498
'[15:31:37.760]',-0.041,-,0.735,1.045,0.207,1.837,75.689,13.937
'[15:31:37.768]',-0.030,-,0.735,1.041,0.208,1.832,75.376,11.619
'[15:31:37.776]',-0.021,-,0.730,1.050,0.208,1.827,74.985,8.933
'[15:31:37.784]',-0.010,-,0.725,1.050,0.209,1.823,74.634,8.686
'[15:31:37.792]',-0.000,-,0.715,1.055,0.209,1.820,74.243,10.806
'[15:31:37.800]',0.004,-,0.715,1.050,0.210,1.815,73.930,12.749
'[15:31:37.808]',0.020,-,0.705,1.055,0.210,1.812,73.539,12.375
'[15:31:37.816]',0.024,-,0.705,1.061,0.211,1.809,73.227,10.559
'[15:31:37.824]',0.044,-,0.695,1.065,0.212,1.804,72.992,9.746
'[15:31:37.832]',0.060,-,0.680,1.075,0.213,1.800,72.875,10.749
'[15:31:37.840]',0.075,-,0.670,1.081,0.214,1.795,72.797,11.683
'[15:31:37.848]',0.095,-,0.660,1.086,0.215,1.787,72.992,10.870
'[15:31:37.856]',0.109,-,0.650,1.095,0.217,1.774,73.422,9.435
'[15:31:37.864]',0.135,-,0.635,1.106,0.218,1.760,74.477,9.873
'[15:31:37.872]',0.150,-,0.625,1.106,0.219,1.745,76.548,12.495
'[15:31:37.880]',0.185,-,0.605,1.120,0.220,1.732,79.948,14.432
'[15:31:37.888]',0.205,-,0.590,1.120,0.221,1.721,84.598,12.806
'[15:31:37.896]',0.235,-,0.570,1.126,0.222,1.712,90.303,8.121
'[15:31:37.904]',0.255,-,0.560,1.126,0.223,1.708,96.477,3.683
'[15:31:37.912]',0.290,-,0.540,1.120,0.223,1.716,102.416,2.933
'[15:31:37.920]',0.310,-,0.530,1.106,0.224,1.737,107.496,6.375
'[15:31:37.928]',0.340,-,0.505,1.095,0.223,1.772,111.364,10.933
'[15:31:37.936]',0.355,-,0.495,1.070,0.223,1.817,114.060,12.311
'[15:31:37.944]',0.380,-,0.480,1.045,0.222,1.865,115.506,9.124
'[15:31:37.952]',0.390,-,0.480,1.010,0.220,1.911,115.819,3.619
'[15:31:37.960]',0.400,-,0.475,0.980,0.219,1.950,115.115,-0.317
'[15:31:37.968]',0.375,-,0.495,0.950,0.217,1.976,113.748,0.057
'[15:31:37.976]',0.335,-,0.520,0.930,0.216,1.982,111.872,4.311
'[15:31:37.984]',0.260,-,0.570,0.915,0.215,1.978,109.762,8.870
'[15:31:37.992]',0.180,-,0.615,0.915,0.213,1.959,107.496,10.057
'[15:31:38.000]',0.085,-,0.675,0.905,0.212,1.924,105.308,7.810
