'Time','PLETH','II','ABP'
'[13:43:00.896]',0.435,0.828,93.750
'[13:43:00.904]',0.431,0.836,103.125
'[13:43:00.912]',0.431,0.836,111.719
'[13:43:00.920]',0.427,0.812,117.969
'[13:43:00.928]',0.427,0.781,122.656
'[13:43:00.936]',0.424,0.742,124.219
'[13:43:00.944]',0.424,0.688,123.438
'[13:43:00.952]',0.420,0.641,121.875
'[13:43:00.960]',0.420,0.602,118.750
'[13:43:00.968]',0.416,0.562,115.625
'[13:43:00.976]',0.416,0.539,112.500
'[13:43:00.984]',0.412,0.516,108.594
'[13:43:00.992]',0.412,0.508,105.469
'[13:43:01.000]',0.412,0.500,101.562
'[13:43:01.008]',0.408,0.500,97.656
'[13:43:01.016]',0.408,0.492,94.531
'[13:43:01.024]',0.408,0.492,91.406
'[13:43:01.032]',0.404,0.492,88.281
'[13:43:01.040]',0.404,0.492,85.938
'[13:43:01.048]',0.400,0.492,82.812
'[13:43:01.056]',0.400,0.492,80.469
'[13:43:01.064]',0.400,0.492,77.344
'[13:43:01.072]',0.400,0.492,75.000
'[13:43:01.080]',0.400,0.492,72.656
'[13:43:01.088]',0.400,0.492,70.312
'[13:43:01.096]',0.396,0.500,68.750
'[13:43:01.104]',0.396,0.500,66.406
'[13:43:01.112]',0.392,0.500,64.844
'[13:43:01.120]',0.392,0.500,63.281
'[13:43:01.128]',0.392,0.500,62.500
'[13:43:01.136]',0.396,0.500,61.719
'[13:43:01.144]',0.400,0.500,61.719
'[13:43:01.152]',0.412,0.500,61.719
'[13:43:01.160]',0.427,0.500,62.500
'[13:43:01.168]',0.447,0.500,62.500
'[13:43:01.176]',0.471,0.500,63.281
'[13:43:01.184]',0.494,0.508,64.062
'[13:43:01.192]',0.514,0.516,64.844
'[13:43:01.200]',0.537,0.531,64.844
'[13:43:01.208]',0.561,0.547,65.625
'[13:43:01.216]',0.580,0.562,65.625
'[13:43:01.224]',0.600,0.586,64.844
'[13:43:01.232]',0.612,0.602,64.844
'[13:43:01.240]',0.624,0.594,64.844
'[13:43:01.248]',0.631,0.586,64.062
'[13:43:01.256]',0.635,0.570,63.281
'[13:43:01.264]',0.635,0.555,62.500
'[13:43:01.272]',0.635,0.523,61.719
'[13:43:01.280]',0.631,0.500,60.938
'[13:43:01.288]',0.627,0.492,60.156
'[13:43:01.296]',0.624,0.492,59.375
'[13:43:01.304]',0.620,0.492,58.594
'[13:43:01.312]',0.616,0.484,57.812
'[13:43:01.320]',0.608,0.484,57.031
'[13:43:01.328]',0.604,0.492,56.250
'[13:43:01.336]',0.596,0.492,55.469
'[13:43:01.344]',0.584,0.445,54.688
'[13:43:01.352]',0.576,0.414,53.906
'[13:43:01.360]',0.569,0.492,53.125
'[13:43:01.368]',0.561,0.719,53.125
'[13:43:01.376]',0.553,0.938,52.344
'[13:43:01.384]',0.545,1.000,51.562
'[13:43:01.392]',0.541,0.891,51.562
'[13:43:01.400]',0.533,0.727,50.781
'[13:43:01.408]',0.525,0.602,50.781
'[13:43:01.416]',0.518,0.547,50.781
'[13:43:01.424]',0.510,0.516,50.000
'[13:43:01.432]',0.506,0.500,50.000
'[13:43:01.440]',0.498,0.500,50.000
'[13:43:01.448]',0.494,0.500,50.000
'[13:43:01.456]',0.490,0.500,50.000
'[13:43:01.464]',0.490,0.500,50.000
'[13:43:01.472]',0.486,0.508,50.000
'[13:43:01.480]',0.486,0.516,50.000
'[13:43:01.488]',0.486,0.516,50.000
'[13:43:01.496]',0.482,0.523,50.000
'[13:43:01.504]',0.482,0.531,50.000
'[13:43:01.512]',0.478,0.539,50.000
'[13:43:01.520]',0.478,0.547,49.219
'[13:43:01.528]',0.475,0.547,49.219
'[13:43:01.536]',0.475,0.555,48.438
'[13:43:01.544]',0.471,0.570,48.438
'[13:43:01.552]',0.467,0.578,48.438
'[13:43:01.560]',0.463,0.586,47.656
'[13:43:01.568]',0.459,0.594,47.656
'[13:43:01.576]',0.459,0.609,46.875
'[13:43:01.584]',0.455,0.625,46.875
'[13:43:01.592]',0.451,0.641,46.875
'[13:43:01.600]',0.447,0.664,46.875
'[13:43:01.608]',0.443,0.688,46.875
'[13:43:01.616]',0.439,0.711,48.438
'[13:43:01.624]',0.439,0.742,51.562
'[13:43:01.632]',0.435,0.781,57.031
'[13:43:01.640]',0.431,0.805,64.844
'[13:43:01.648]',0.431,0.820,73.438
'[13:43:01.656]',0.427,0.836,83.594
'[13:43:01.664]',0.427,0.852,92.969
'[13:43:01.672]',0.424,0.852,100.781
'[13:43:01.680]',0.424,0.828,107.812
'[13:43:01.688]',0.424,0.797,112.500
'[13:43:01.696]',0.420,0.750,114.844
'[13:43:01.704]',0.420,0.695,115.625
'[13:43:01.712]',0.416,0.656,114.844
'[13:43:01.720]',0.416,0.609,112.500
'[13:43:01.728]',0.412,0.562,109.375
'[13:43:01.736]',0.412,0.531,106.250
'[13:43:01.744]',0.408,0.516,102.344
'[13:43:01.752]',0.408,0.500,98.438
'[13:43:01.760]',0.404,0.492,94.531
'[13:43:01.768]',0.404,0.484,90.625
'[13:43:01.776]',0.404,0.484,86.719
'[13:43:01.784]',0.404,0.484,82.812
'[13:43:01.792]',0.404,0.484,79.688
'[13:43:01.800]',0.404,0.484,75.781
'[13:43:01.808]',0.400,0.477,73.438
'[13:43:01.816]',0.400,0.477,70.312
'[13:43:01.824]',0.396,0.484,67.969
'[13:43:01.832]',0.396,0.484,65.625
'[13:43:01.840]',0.392,0.492,64.062
'[13:43:01.848]',0.392,0.492,61.719
'[13:43:01.856]',0.388,0.492,60.156
'[13:43:01.864]',0.388,0.492,59.375
'[13:43:01.872]',0.384,0.492,57.812
'[13:43:01.880]',0.384,0.492,57.812
'[13:43:01.888]',0.384,0.492,57.031
'[13:43:01.896]',0.384,0.492,57.812
'[13:43:01.904]',0.388,0.492,57.812
'[13:43:01.912]',0.392,0.500,58.594
'[13:43:01.920]',0.404,0.500,59.375
'[13:43:01.928]',0.420,0.500,60.156
'[13:43:01.936]',0.435,0.500,60.938
'[13:43:01.944]',0.459,0.500,60.938
'[13:43:01.952]',0.482,0.516,61.719
'[13:43:01.960]',0.506,0.531,62.500
'[13:43:01.968]',0.525,0.539,62.500
'[13:43:01.976]',0.545,0.562,62.500
'[13:43:01.984]',0.557,0.586,62.500
'[13:43:01.992]',0.573,0.586,61.719
'[13:43:02.000]',0.584,0.586,61.719
'[13:43:02.008]',0.592,0.570,60.938
'[13:43:02.016]',0.596,0.555,60.156
'[13:43:02.024]',0.600,0.523,59.375
'[13:43:02.032]',0.604,0.500,58.594
'[13:43:02.040]',0.604,0.492,57.812
'[13:43:02.048]',0.600,0.492,57.031
'[13:43:02.056]',0.596,0.492,56.250
'[13:43:02.064]',0.588,0.484,55.469
'[13:43:02.072]',0.580,0.484,54.688
'[13:43:02.080]',0.573,0.484,54.688
'[13:43:02.088]',0.561,0.492,53.906
'[13:43:02.096]',0.553,0.461,53.125
'[13:43:02.104]',0.545,0.422,52.344
'[13:43:02.112]',0.537,0.477,51.562
'[13:43:02.120]',0.529,0.688,50.781
'[13:43:02.128]',0.522,0.906,50.781
'[13:43:02.136]',0.514,0.992,50.000
'[13:43:02.144]',0.506,0.914,50.000
'[13:43:02.152]',0.498,0.750,49.219
'[13:43:02.160]',0.490,0.625,49.219
'[13:43:02.168]',0.486,0.555,49.219
'[13:43:02.176]',0.482,0.516,48.438
'[13:43:02.184]',0.478,0.500,48.438
'[13:43:02.192]',0.475,0.500,48.438
'[13:43:02.200]',0.471,0.500,48.438
'[13:43:02.208]',0.467,0.500,48.438
'[13:43:02.216]',0.463,0.500,48.438
'[13:43:02.224]',0.459,0.500,48.438
'[13:43:02.232]',0.455,0.500,48.438
'[13:43:02.240]',0.455,0.516,48.438
'[13:43:02.248]',0.455,0.523,48.438
'[13:43:02.256]',0.455,0.531,48.438
'[13:43:02.264]',0.455,0.531,48.438
'[13:43:02.272]',0.455,0.547,48.438
'[13:43:02.280]',0.451,0.547,47.656
'[13:43:02.288]',0.451,0.562,47.656
'[13:43:02.296]',0.447,0.570,46.875
'[13:43:02.304]',0.443,0.586,46.875
'[13:43:02.312]',0.439,0.594,46.875
'[13:43:02.320]',0.435,0.602,46.094
'[13:43:02.328]',0.435,0.617,46.094
'[13:43:02.336]',0.431,0.625,46.094
'[13:43:02.344]',0.431,0.641,45.312
'[13:43:02.352]',0.431,0.664,46.094
'[13:43:02.360]',0.431,0.688,46.094
'[13:43:02.368]',0.431,0.711,46.875
'[13:43:02.376]',0.427,0.742,50.000
'[13:43:02.384]',0.427,0.766,53.906
'[13:43:02.392]',0.427,0.797,60.938
'[13:43:02.400]',0.424,0.820,69.531
'[13:43:02.408]',0.424,0.836,78.906
'[13:43:02.416]',0.420,0.852,88.281
'[13:43:02.424]',0.420,0.852,96.094
'[13:43:02.432]',0.416,0.828,103.906
'[13:43:02.440]',0.416,0.805,108.594
'[13:43:02.448]',0.412,0.758,112.500
'[13:43:02.456]',0.408,0.711,113.281
'[13:43:02.464]',0.408,0.656,113.281
'[13:43:02.472]',0.404,0.617,110.938
'[13:43:02.480]',0.404,0.570,108.594
'[13:43:02.488]',0.404,0.539,105.469
'[13:43:02.496]',0.400,0.516,101.562
'[13:43:02.504]',0.400,0.500,97.656
'[13:43:02.512]',0.396,0.500,93.750
'[13:43:02.520]',0.396,0.492,89.844
'[13:43:02.528]',0.392,0.492,85.938
'[13:43:02.536]',0.392,0.492,82.812
'[13:43:02.544]',0.392,0.492,78.906
'[13:43:02.552]',0.392,0.492,75.781
'[13:43:02.560]',0.392,0.492,72.656
'[13:43:02.568]',0.388,0.492,70.312
'[13:43:02.576]',0.388,0.492,67.969
'[13:43:02.584]',0.388,0.492,65.625
'[13:43:02.592]',0.384,0.492,63.281
'[13:43:02.600]',0.384,0.492,61.719
'[13:43:02.608]',0.380,0.492,60.156
'[13:43:02.616]',0.380,0.492,58.594
'[13:43:02.624]',0.380,0.500,57.031
'[13:43:02.632]',0.376,0.492,56.250
'[13:43:02.640]',0.376,0.500,56.250
'[13:43:02.648]',0.380,0.500,56.250
'[13:43:02.656]',0.380,0.500,56.250
'[13:43:02.664]',0.388,0.500,57.031
'[13:43:02.672]',0.396,0.500,57.031
'[13:43:02.680]',0.408,0.508,57.812
'[13:43:02.688]',0.424,0.508,59.375
'[13:43:02.696]',0.439,0.516,60.156
'[13:43:02.704]',0.463,0.531,60.938
'[13:43:02.712]',0.482,0.539,60.938
'[13:43:02.720]',0.506,0.547,61.719
'[13:43:02.728]',0.525,0.570,61.719
'[13:43:02.736]',0.545,0.594,61.719
'[13:43:02.744]',0.561,0.602,61.719
'[13:43:02.752]',0.573,0.594,60.938
'[13:43:02.760]',0.584,0.578,60.156
'[13:43:02.768]',0.588,0.562,60.156
'[13:43:02.776]',0.592,0.531,59.375
'[13:43:02.784]',0.592,0.500,58.594
'[13:43:02.792]',0.588,0.492,57.812
'[13:43:02.800]',0.584,0.492,57.031
'[13:43:02.808]',0.580,0.492,56.250
'[13:43:02.816]',0.573,0.492,55.469
'[13:43:02.824]',0.565,0.500,54.688
'[13:43:02.832]',0.561,0.500,53.906
'[13:43:02.840]',0.553,0.500,53.125
'[13:43:02.848]',0.545,0.461,52.344
'[13:43:02.856]',0.537,0.422,51.562
'[13:43:02.864]',0.525,0.477,51.562
'[13:43:02.872]',0.518,0.688,50.781
'[13:43:02.880]',0.510,0.922,50.000
'[13:43:02.888]',0.502,1.008,50.000
'[13:43:02.896]',0.494,0.922,49.219
'[13:43:02.904]',0.490,0.758,49.219
'[13:43:02.912]',0.482,0.625,48.438
'[13:43:02.920]',0.478,0.555,48.438
'[13:43:02.928]',0.475,0.516,48.438
'[13:43:02.936]',0.471,0.500,47.656
'[13:43:02.944]',0.467,0.500,47.656
'[13:43:02.952]',0.463,0.500,47.656
'[13:43:02.960]',0.459,0.500,47.656
'[13:43:02.968]',0.455,0.500,48.438
'[13:43:02.976]',0.455,0.508,48.438
'[13:43:02.984]',0.455,0.516,48.438
'[13:43:02.992]',0.455,0.516,48.438
'[13:43:03.000]',0.455,0.523,48.438
'[13:43:03.008]',0.455,0.531,48.438
'[13:43:03.016]',0.451,0.547,47.656
'[13:43:03.024]',0.451,0.547,47.656
'[13:43:03.032]',0.447,0.555,47.656
'[13:43:03.040]',0.443,0.562,46.875
'[13:43:03.048]',0.443,0.570,46.875
'[13:43:03.056]',0.439,0.586,46.875
'[13:43:03.064]',0.435,0.594,46.094
'[13:43:03.072]',0.435,0.602,46.094
'[13:43:03.080]',0.435,0.617,46.094
'[13:43:03.088]',0.435,0.633,45.312
'[13:43:03.096]',0.435,0.648,45.312
'[13:43:03.104]',0.431,0.672,45.312
'[13:43:03.112]',0.431,0.695,46.094
'[13:43:03.120]',0.427,0.719,47.656
'[13:43:03.128]',0.427,0.750,50.781
'[13:43:03.136]',0.424,0.781,56.250
'[13:43:03.144]',0.424,0.805,64.062
'[13:43:03.152]',0.420,0.820,73.438
'[13:43:03.160]',0.420,0.844,82.812
'[13:43:03.168]',0.416,0.852,92.188
'[13:43:03.176]',0.416,0.852,100.000
'[13:43:03.184]',0.412,0.836,107.031
'[13:43:03.192]',0.412,0.805,112.500
'[13:43:03.200]',0.412,0.766,114.844
'[13:43:03.208]',0.408,0.719,115.625
'[13:43:03.216]',0.408,0.664,114.844
'[13:43:03.224]',0.404,0.617,113.281
'[13:43:03.232]',0.404,0.578,110.156
'[13:43:03.240]',0.400,0.547,107.031
'[13:43:03.248]',0.400,0.523,103.906
'[13:43:03.256]',0.396,0.508,100.000
'[13:43:03.264]',0.396,0.500,96.094
'[13:43:03.272]',0.396,0.500,92.188
'[13:43:03.280]',0.396,0.500,89.062
'[13:43:03.288]',0.396,0.492,85.156
'[13:43:03.296]',0.396,0.492,82.031
'[13:43:03.304]',0.392,0.492,78.125
'[13:43:03.312]',0.392,0.500,75.781
'[13:43:03.320]',0.388,0.500,72.656
'[13:43:03.328]',0.388,0.500,70.312
'[13:43:03.336]',0.388,0.500,67.969
'[13:43:03.344]',0.384,0.500,65.625
'[13:43:03.352]',0.384,0.500,64.062
'[13:43:03.360]',0.380,0.500,61.719
'[13:43:03.368]',0.380,0.500,60.156
'[13:43:03.376]',0.376,0.500,59.375
'[13:43:03.384]',0.376,0.500,58.594
'[13:43:03.392]',0.380,0.500,57.812
'[13:43:03.400]',0.380,0.500,57.812
'[13:43:03.408]',0.384,0.500,57.812
'[13:43:03.416]',0.388,0.508,58.594
'[13:43:03.424]',0.400,0.508,58.594
'[13:43:03.432]',0.412,0.516,59.375
'[13:43:03.440]',0.431,0.516,60.156
'[13:43:03.448]',0.451,0.516,60.938
'[13:43:03.456]',0.475,0.531,61.719
'[13:43:03.464]',0.498,0.539,61.719
'[13:43:03.472]',0.522,0.555,62.500
'[13:43:03.480]',0.537,0.570,62.500
'[13:43:03.488]',0.553,0.594,62.500
'[13:43:03.496]',0.569,0.602,61.719
'[13:43:03.504]',0.580,0.602,61.719
'[13:43:03.512]',0.588,0.586,60.938
'[13:43:03.520]',0.592,0.570,60.938
'[13:43:03.528]',0.596,0.547,60.156
'[13:43:03.536]',0.600,0.516,59.375
'[13:43:03.544]',0.600,0.500,58.594
'[13:43:03.552]',0.596,0.500,57.812
'[13:43:03.560]',0.588,0.500,57.031
'[13:43:03.568]',0.584,0.500,56.250
'[13:43:03.576]',0.573,0.500,55.469
'[13:43:03.584]',0.565,0.500,54.688
'[13:43:03.592]',0.561,0.500,53.906
'[13:43:03.600]',0.553,0.484,53.125
'[13:43:03.608]',0.545,0.438,52.344
'[13:43:03.616]',0.537,0.422,51.562
'[13:43:03.624]',0.529,0.586,51.562
'[13:43:03.632]',0.522,0.836,50.781
'[13:43:03.640]',0.510,1.016,50.000
'[13:43:03.648]',0.502,1.031,50.000
'[13:43:03.656]',0.494,0.844,49.219
'[13:43:03.664]',0.490,0.688,49.219
'[13:43:03.672]',0.486,0.594,49.219
'[13:43:03.680]',0.478,0.539,48.438
'[13:43:03.688]',0.475,0.516,48.438
'[13:43:03.696]',0.475,0.508,48.438
'[13:43:03.704]',0.471,0.508,48.438
'[13:43:03.712]',0.471,0.508,48.438
'[13:43:03.720]',0.467,0.508,48.438
'[13:43:03.728]',0.467,0.508,48.438
'[13:43:03.736]',0.463,0.516,48.438
'[13:43:03.744]',0.463,0.516,48.438
'[13:43:03.752]',0.459,0.523,48.438
'[13:43:03.760]',0.459,0.531,48.438
'[13:43:03.768]',0.455,0.539,48.438
'[13:43:03.776]',0.455,0.547,47.656
'[13:43:03.784]',0.451,0.555,47.656
'[13:43:03.792]',0.447,0.562,47.656
'[13:43:03.800]',0.443,0.570,46.875
'[13:43:03.808]',0.443,0.586,46.875
'[13:43:03.816]',0.439,0.586,46.875
'[13:43:03.824]',0.435,0.602,46.094
'[13:43:03.832]',0.435,0.617,46.094
'[13:43:03.840]',0.431,0.625,46.094
'[13:43:03.848]',0.431,0.641,45.312
'[13:43:03.856]',0.427,0.656,45.312
'[13:43:03.864]',0.427,0.680,46.094
'[13:43:03.872]',0.424,0.703,46.875
'[13:43:03.880]',0.424,0.727,50.000
'[13:43:03.888]',0.420,0.758,54.688
'[13:43:03.896]',0.420,0.781,62.500
'[13:43:03.904]',0.416,0.805,71.875
'[13:43:03.912]',0.416,0.820,81.250
'[13:43:03.920]',0.412,0.836,91.406
'[13:43:03.928]',0.412,0.844,100.000
'[13:43:03.936]',0.408,0.836,107.812
'[13:43:03.944]',0.408,0.812,113.281
'[13:43:03.952]',0.404,0.781,117.188
'[13:43:03.960]',0.404,0.734,117.969
'[13:43:03.968]',0.404,0.688,117.969
'[13:43:03.976]',0.400,0.641,116.406
'[13:43:03.984]',0.396,0.602,113.281
'[13:43:03.992]',0.396,0.562,110.938
'[13:43:04.000]',0.392,0.539,107.031
'[13:43:04.008]',0.392,0.516,103.906
'[13:43:04.016]',0.392,0.500,100.000
'[13:43:04.024]',0.388,0.500,96.094
'[13:43:04.032]',0.388,0.500,92.969
'[13:43:04.040]',0.388,0.492,89.844
'[13:43:04.048]',0.388,0.492,85.938
'[13:43:04.056]',0.384,0.492,82.812
'[13:43:04.064]',0.384,0.492,79.688
'[13:43:04.072]',0.380,0.492,77.344
'[13:43:04.080]',0.380,0.500,74.219
'[13:43:04.088]',0.376,0.500,71.875
'[13:43:04.096]',0.376,0.500,69.531
'[13:43:04.104]',0.373,0.500,67.188
'[13:43:04.112]',0.373,0.500,65.625
'[13:43:04.120]',0.376,0.500,63.281
'[13:43:04.128]',0.380,0.500,61.719
'[13:43:04.136]',0.388,0.500,60.156
'[13:43:04.144]',0.396,0.500,59.375
'[13:43:04.152]',0.412,0.500,58.594
'[13:43:04.160]',0.427,0.500,58.594
'[13:43:04.168]',0.447,0.508,58.594
'[13:43:04.176]',0.471,0.508,59.375
'[13:43:04.184]',0.498,0.508,60.156
'[13:43:04.192]',0.522,0.508,60.156
'[13:43:04.200]',0.545,0.508,60.938
'[13:43:04.208]',0.565,0.516,61.719
'[13:43:04.216]',0.584,0.531,62.500
'[13:43:04.224]',0.600,0.547,62.500
'[13:43:04.232]',0.612,0.555,62.500
'[13:43:04.240]',0.620,0.578,63.281
'[13:43:04.248]',0.624,0.594,63.281
'[13:43:04.256]',0.627,0.594,62.500
'[13:43:04.264]',0.627,0.586,62.500
'[13:43:04.272]',0.627,0.570,61.719
'[13:43:04.280]',0.624,0.547,60.938
'[13:43:04.288]',0.624,0.516,60.156
'[13:43:04.296]',0.616,0.500,59.375
'[13:43:04.304]',0.612,0.492,58.594
'[13:43:04.312]',0.604,0.492,57.812
'[13:43:04.320]',0.596,0.492,57.031
'[13:43:04.328]',0.584,0.492,56.250
'[13:43:04.336]',0.576,0.492,55.469
'[13:43:04.344]',0.565,0.500,54.688
'[13:43:04.352]',0.557,0.492,53.906
'[13:43:04.360]',0.549,0.445,53.125
'[13:43:04.368]',0.537,0.414,52.344
'[13:43:04.376]',0.529,0.508,52.344
'[13:43:04.384]',0.518,0.742,51.562
'[13:43:04.392]',0.510,0.961,50.781
'[13:43:04.400]',0.502,1.008,50.781
'[13:43:04.408]',0.498,0.891,50.000
'[13:43:04.416]',0.490,0.727,50.000
'[13:43:04.424]',0.486,0.602,49.219
'[13:43:04.432]',0.482,0.547,49.219
'[13:43:04.440]',0.478,0.516,49.219
'[13:43:04.448]',0.478,0.500,49.219
'[13:43:04.456]',0.475,0.500,48.438
'[13:43:04.464]',0.475,0.500,48.438
'[13:43:04.472]',0.471,0.500,48.438
'[13:43:04.480]',0.471,0.500,49.219
'[13:43:04.488]',0.471,0.500,49.219
'[13:43:04.496]',0.467,0.508,49.219
'[13:43:04.504]',0.463,0.516,48.438
'[13:43:04.512]',0.463,0.523,48.438
'[13:43:04.520]',0.459,0.531,48.438
'[13:43:04.528]',0.455,0.539,48.438
'[13:43:04.536]',0.451,0.547,48.438
'[13:43:04.544]',0.451,0.547,47.656
'[13:43:04.552]',0.447,0.562,47.656
'[13:43:04.560]',0.443,0.570,47.656
'[13:43:04.568]',0.443,0.570,46.875
'[13:43:04.576]',0.439,0.586,46.875
'[13:43:04.584]',0.439,0.602,46.094
'[13:43:04.592]',0.435,0.617,46.094
'[13:43:04.600]',0.431,0.625,46.094
'[13:43:04.608]',0.431,0.641,46.094
'[13:43:04.616]',0.427,0.656,46.094
'[13:43:04.624]',0.424,0.688,46.875
'[13:43:04.632]',0.420,0.711,49.219
'[13:43:04.640]',0.420,0.734,53.906
'[13:43:04.648]',0.416,0.766,60.938
'[13:43:04.656]',0.416,0.781,70.312
'[13:43:04.664]',0.412,0.805,80.469
'[13:43:04.672]',0.412,0.820,90.625
'[13:43:04.680]',0.408,0.828,100.000
'[13:43:04.688]',0.408,0.836,108.594
'[13:43:04.696]',0.404,0.812,114.062
'[13:43:04.704]',0.400,0.781,117.969
'[13:43:04.712]',0.396,0.742,119.531
'[13:43:04.720]',0.396,0.695,119.531
'[13:43:04.728]',0.392,0.641,117.969
'[13:43:04.736]',0.392,0.602,115.625
'[13:43:04.744]',0.392,0.562,112.500
'[13:43:04.752]',0.392,0.539,109.375
'[13:43:04.760]',0.388,0.516,106.250
'[13:43:04.768]',0.388,0.508,102.344
'[13:43:04.776]',0.388,0.500,99.219
'[13:43:04.784]',0.384,0.492,96.094
'[13:43:04.792]',0.384,0.492,92.188
'[13:43:04.800]',0.380,0.492,89.062
'[13:43:04.808]',0.380,0.492,85.938
'[13:43:04.816]',0.376,0.492,83.594
'[13:43:04.824]',0.376,0.492,80.469
'[13:43:04.832]',0.373,0.492,78.125
'[13:43:04.840]',0.373,0.492,75.000
'[13:43:04.848]',0.373,0.492,72.656
'[13:43:04.856]',0.373,0.492,70.312
'[13:43:04.864]',0.373,0.492,68.750
'[13:43:04.872]',0.373,0.492,66.406
'[13:43:04.880]',0.376,0.492,64.844
'[13:43:04.888]',0.380,0.492,63.281
'[13:43:04.896]',0.388,0.492,61.719
'[13:43:04.904]',0.404,0.500,60.938
'[13:43:04.912]',0.424,0.500,60.938
'[13:43:04.920]',0.443,0.500,60.938
'[13:43:04.928]',0.471,0.500,60.938
'[13:43:04.936]',0.498,0.500,61.719
'[13:43:04.944]',0.522,0.500,61.719
'[13:43:04.952]',0.541,0.500,62.500
'[13:43:04.960]',0.561,0.500,63.281
'[13:43:04.968]',0.576,0.508,64.062
'[13:43:04.976]',0.592,0.523,64.062
'[13:43:04.984]',0.604,0.539,64.062
'[13:43:04.992]',0.616,0.555,64.844
'[13:43:05.000]',0.624,0.578,64.062
'[13:43:05.008]',0.627,0.586,64.062
'[13:43:05.016]',0.631,0.586,64.062
'[13:43:05.024]',0.631,0.586,63.281
'[13:43:05.032]',0.627,0.570,62.500
'[13:43:05.040]',0.624,0.547,61.719
'[13:43:05.048]',0.620,0.516,61.719
'[13:43:05.056]',0.616,0.492,60.938
'[13:43:05.064]',0.608,0.492,60.156
'[13:43:05.072]',0.600,0.492,59.375
'[13:43:05.080]',0.588,0.492,58.594
'[13:43:05.088]',0.580,0.492,57.812
'[13:43:05.096]',0.569,0.492,57.031
'[13:43:05.104]',0.561,0.500,56.250
'[13:43:05.112]',0.553,0.477,55.469
'[13:43:05.120]',0.541,0.438,54.688
'[13:43:05.128]',0.533,0.414,54.688
'[13:43:05.136]',0.525,0.570,53.906
'[13:43:05.144]',0.518,0.844,53.125
'[13:43:05.152]',0.510,1.039,53.125
'[13:43:05.160]',0.502,1.062,52.344
'[13:43:05.168]',0.498,0.867,51.562
'[13:43:05.176]',0.490,0.695,51.562
'[13:43:05.184]',0.486,0.586,51.562
'[13:43:05.192]',0.482,0.531,50.781
'[13:43:05.200]',0.482,0.500,50.781
'[13:43:05.208]',0.478,0.492,50.781
'[13:43:05.216]',0.475,0.492,50.781
'[13:43:05.224]',0.471,0.492,50.781
'[13:43:05.232]',0.471,0.492,50.781
'[13:43:05.240]',0.467,0.500,50.781
'[13:43:05.248]',0.467,0.500,50.781
'[13:43:05.256]',0.463,0.508,50.781
'[13:43:05.264]',0.463,0.516,50.781
'[13:43:05.272]',0.459,0.516,50.781
'[13:43:05.280]',0.455,0.523,50.781
'[13:43:05.288]',0.455,0.531,50.000
'[13:43:05.296]',0.451,0.539,50.000
'[13:43:05.304]',0.447,0.547,50.000
'[13:43:05.312]',0.447,0.555,49.219
'[13:43:05.320]',0.443,0.562,49.219
'[13:43:05.328]',0.439,0.570,49.219
'[13:43:05.336]',0.439,0.586,48.438
'[13:43:05.344]',0.435,0.594,48.438
'[13:43:05.352]',0.435,0.602,48.438
'[13:43:05.360]',0.431,0.625,48.438
'[13:43:05.368]',0.431,0.641,48.438
'[13:43:05.376]',0.427,0.672,48.438
'[13:43:05.384]',0.427,0.695,50.781
'[13:43:05.392]',0.424,0.719,53.906
'[13:43:05.400]',0.424,0.750,60.938
'[13:43:05.408]',0.420,0.766,70.312
'[13:43:05.416]',0.416,0.797,80.469
'[13:43:05.424]',0.416,0.812,91.406
'[13:43:05.432]',0.412,0.828,101.562
'[13:43:05.440]',0.408,0.836,110.938
'[13:43:05.448]',0.408,0.820,117.969
'[13:43:05.456]',0.404,0.805,123.438
'[13:43:05.464]',0.404,0.766,125.781
'[13:43:05.472]',0.400,0.727,125.781
'[13:43:05.480]',0.400,0.672,124.219
'[13:43:05.488]',0.396,0.625,122.656
'[13:43:05.496]',0.396,0.586,119.531
'[13:43:05.504]',0.396,0.547,116.406
'[13:43:05.512]',0.396,0.531,112.500
'[13:43:05.520]',0.396,0.516,109.375
'[13:43:05.528]',0.392,0.500,106.250
'[13:43:05.536]',0.392,0.500,103.125
'[13:43:05.544]',0.392,0.500,99.219
'[13:43:05.552]',0.392,0.492,96.875
'[13:43:05.560]',0.392,0.492,93.750
'[13:43:05.568]',0.392,0.492,90.625
'[13:43:05.576]',0.392,0.492,88.281
'[13:43:05.584]',0.392,0.492,85.156
'[13:43:05.592]',0.388,0.492,82.812
'[13:43:05.600]',0.388,0.492,80.469
'[13:43:05.608]',0.384,0.492,78.125
'[13:43:05.616]',0.384,0.492,75.781
'[13:43:05.624]',0.384,0.492,73.438
'[13:43:05.632]',0.384,0.492,71.094
'[13:43:05.640]',0.388,0.500,68.750
'[13:43:05.648]',0.396,0.492,67.188
'[13:43:05.656]',0.408,0.500,65.625
'[13:43:05.664]',0.424,0.500,64.844
'[13:43:05.672]',0.443,0.500,64.062
'[13:43:05.680]',0.467,0.508,63.281
'[13:43:05.688]',0.494,0.508,63.281
'[13:43:05.696]',0.522,0.508,63.281
'[13:43:05.704]',0.549,0.516,64.062
'[13:43:05.712]',0.573,0.516,64.844
'[13:43:05.720]',0.596,0.523,64.844
'[13:43:05.728]',0.616,0.547,65.625
