"'Time','II','ABP','PLETH'"
"'[16:33:15.720]',0.748,-,-"
"'[16:33:15.728]',0.748,-,-"
"'[16:33:15.736]',0.732,-,-"
"'[16:33:15.744]',0.756,-,-"
"'[16:33:15.752]',0.756,-,-"
"'[16:33:15.760]',0.748,-,-"
"'[16:33:15.768]',0.724,-,-"
"'[16:33:15.776]',0.748,-,-"
"'[16:33:15.784]',0.780,-,-"
"'[16:33:15.792]',0.772,-,-"
"'[16:33:15.800]',0.780,-,-"
"'[16:33:15.808]',0.764,-,-"
"'[16:33:15.816]',0.764,-,-"
"'[16:33:15.824]',0.748,-,-"
"'[16:33:15.832]',0.764,-,-"
"'[16:33:15.840]',0.748,-,-"
"'[16:33:15.848]',0.740,-,-"
"'[16:33:15.856]',0.764,-,-"
"'[16:33:15.864]',0.787,-,-"
"'[16:33:15.872]',0.811,-,-"
"'[16:33:15.880]',0.850,-,-"
"'[16:33:15.888]',0.843,-,-"
"'[16:33:15.896]',0.906,-,-"
"'[16:33:15.904]',0.913,-,-"
"'[16:33:15.912]',0.945,-,-"
"'[16:33:15.920]',0.969,-,-"
"'[16:33:15.928]',0.992,-,-"
"'[16:33:15.936]',0.984,-,-"
"'[16:33:15.944]',0.969,-,-"
"'[16:33:15.952]',0.945,-,-"
"'[16:33:15.960]',0.921,-,-"
"'[16:33:15.968]',0.866,-,-"
"'[16:33:15.976]',0.850,-,-"
"'[16:33:15.984]',0.850,-,-"
"'[16:33:15.992]',0.835,-,-"
"'[16:33:16.000]',0.803,-,-"
"'[16:33:16.008]',0.803,-,-"
"'[16:33:16.016]',0.795,-,-"
"'[16:33:16.024]',0.787,-,-"
"'[16:33:16.032]',0.780,-,-"
"'[16:33:16.040]',0.780,-,-"
"'[16:33:16.048]',0.764,-,-"
"'[16:33:16.056]',0.740,-,-"
"'[16:33:16.064]',0.732,-,-"
"'[16:33:16.072]',0.740,-,-"
"'[16:33:16.080]',0.748,-,-"
"'[16:33:16.088]',0.732,-,-"
"'[16:33:16.096]',0.748,-,-"
"'[16:33:16.104]',0.748,-,-"
"'[16:33:16.112]',0.748,-,-"
"'[16:33:16.120]',0.740,-,-"
"'[16:33:16.128]',0.787,-,-"
"'[16:33:16.136]',0.756,-,-"
"'[16:33:16.144]',0.764,-,-"
"'[16:33:16.152]',0.780,-,-"
"'[16:33:16.160]',0.748,-,-"
"'[16:33:16.168]',0.850,-,-"
"'[16:33:16.176]',0.803,-,-"
"'[16:33:16.184]',0.795,-,-"
"'[16:33:16.192]',0.756,-,-"
"'[16:33:16.200]',0.787,-,-"
"'[16:33:16.208]',0.803,-,-"
"'[16:33:16.216]',0.740,-,-"
"'[16:33:16.224]',0.772,-,-"
"'[16:33:16.232]',0.780,-,-"
"'[16:33:16.240]',0.764,-,-"
"'[16:33:16.248]',0.732,-,-"
"'[16:33:16.256]',0.693,-,-"
"'[16:33:16.264]',0.693,-,-"
"'[16:33:16.272]',0.772,-,-"
"'[16:33:16.280]',0.780,-,-"
"'[16:33:16.288]',0.748,-,-"
"'[16:33:16.296]',0.724,-,-"
"'[16:33:16.304]',0.717,-,-"
"'[16:33:16.312]',0.732,-,-"
"'[16:33:16.320]',0.724,-,-"
"'[16:33:16.328]',0.717,-,-"
"'[16:33:16.336]',0.724,-,-"
"'[16:33:16.344]',0.835,-,-"
"'[16:33:16.352]',1.071,-,-"
"'[16:33:16.360]',1.354,-,-"
"'[16:33:16.368]',1.441,-,-"
"'[16:33:16.376]',0.890,-,-"
"'[16:33:16.384]',0.638,-,-"
"'[16:33:16.392]',0.567,-,-"
"'[16:33:16.400]',0.669,-,-"
"'[16:33:16.408]',0.709,-,-"
"'[16:33:16.416]',0.693,-,-"
"'[16:33:16.424]',0.685,-,-"
"'[16:33:16.432]',0.693,-,-"
"'[16:33:16.440]',0.717,-,-"
"'[16:33:16.448]',0.732,-,-"
"'[16:33:16.456]',0.732,-,-"
"'[16:33:16.464]',0.740,-,-"
"'[16:33:16.472]',0.732,-,-"
"'[16:33:16.480]',0.748,-,-"
"'[16:33:16.488]',0.772,-,-"
"'[16:33:16.496]',0.780,-,-"
"'[16:33:16.504]',0.756,-,-"
"'[16:33:16.512]',0.748,-,-"
"'[16:33:16.520]',0.724,-,-"
"'[16:33:16.528]',0.740,-,-"
"'[16:33:16.536]',0.709,-,-"
"'[16:33:16.544]',0.693,-,-"
"'[16:33:16.552]',0.693,-,-"
"'[16:33:16.560]',0.709,-,-"
"'[16:33:16.568]',0.677,-,-"
"'[16:33:16.576]',0.709,-,-"
"'[16:33:16.584]',0.709,-,-"
"'[16:33:16.592]',0.724,-,-"
"'[16:33:16.600]',0.756,-,-"
"'[16:33:16.608]',0.748,-,-"
"'[16:33:16.616]',0.772,-,-"
"'[16:33:16.624]',0.803,-,-"
"'[16:33:16.632]',0.803,-,-"
"'[16:33:16.640]',0.827,-,-"
"'[16:33:16.648]',0.803,-,-"
"'[16:33:16.656]',0.795,-,-"
"'[16:33:16.664]',0.803,-,-"
"'[16:33:16.672]',0.748,-,-"
"'[16:33:16.680]',0.764,-,-"
"'[16:33:16.688]',0.732,-,-"
"'[16:33:16.696]',0.693,-,-"
"'[16:33:16.704]',0.724,-,-"
"'[16:33:16.712]',0.748,-,-"
"'[16:33:16.720]',0.756,-,-"
"'[16:33:16.728]',0.772,-,-"
"'[16:33:16.736]',0.756,-,-"
"'[16:33:16.744]',0.764,-,-"
"'[16:33:16.752]',0.787,-,-"
"'[16:33:16.760]',0.937,-,-"
"'[16:33:16.768]',1.000,-,-"
"'[16:33:16.776]',0.929,-,-"
"'[16:33:16.784]',0.929,-,-"
"'[16:33:16.792]',0.945,-,-"
"'[16:33:16.800]',0.913,-,-"
"'[16:33:16.808]',0.945,-,-"
"'[16:33:16.816]',0.961,-,-"
"'[16:33:16.824]',0.913,-,-"
"'[16:33:16.832]',0.898,-,-"
"'[16:33:16.840]',0.866,-,-"
"'[16:33:16.848]',0.795,-,-"
"'[16:33:16.856]',0.732,-,-"
"'[16:33:16.864]',0.685,-,-"
"'[16:33:16.872]',0.614,-,-"
"'[16:33:16.880]',0.583,-,-"
"'[16:33:16.888]',0.567,-,-"
"'[16:33:16.896]',0.591,-,-"
"'[16:33:16.904]',0.591,-,-"
"'[16:33:16.912]',0.614,-,-"
"'[16:33:16.920]',0.630,-,-"
"'[16:33:16.928]',0.661,-,-"
"'[16:33:16.936]',0.638,-,-"
"'[16:33:16.944]',0.622,-,-"
"'[16:33:16.952]',0.543,-,-"
"'[16:33:16.960]',0.528,-,-"
"'[16:33:16.968]',0.551,-,-"
"'[16:33:16.976]',0.488,-,-"
"'[16:33:16.984]',0.472,-,-"
"'[16:33:16.992]',0.504,-,-"
"'[16:33:17.000]',0.512,-,-"
"'[16:33:17.008]',0.465,-,-"
"'[16:33:17.016]',0.441,-,-"
"'[16:33:17.024]',0.433,-,-"
"'[16:33:17.032]',0.441,-,-"
"'[16:33:17.040]',0.433,-,-"
"'[16:33:17.048]',0.520,-,-"
"'[16:33:17.056]',0.543,-,-"
"'[16:33:17.064]',0.693,-,-"
"'[16:33:17.072]',0.906,-,-"
"'[16:33:17.080]',1.220,-,-"
"'[16:33:17.088]',1.307,-,-"
"'[16:33:17.096]',0.732,-,-"
"'[16:33:17.104]',0.394,-,-"
"'[16:33:17.112]',0.291,-,-"
"'[16:33:17.120]',0.346,-,-"
"'[16:33:17.128]',0.402,-,-"
"'[16:33:17.136]',0.386,-,-"
"'[16:33:17.144]',0.441,-,-"
"'[16:33:17.152]',0.472,-,-"
"'[16:33:17.160]',0.465,-,-"
"'[16:33:17.168]',0.488,-,-"
"'[16:33:17.176]',0.520,-,-"
"'[16:33:17.184]',0.528,-,-"
"'[16:33:17.192]',0.543,-,-"
"'[16:33:17.200]',0.528,-,-"
"'[16:33:17.208]',0.512,-,-"
"'[16:33:17.216]',0.543,-,-"
"'[16:33:17.224]',0.543,-,-"
"'[16:33:17.232]',0.567,-,-"
"'[16:33:17.240]',0.567,-,-"
"'[16:33:17.248]',0.559,-,-"
"'[16:33:17.256]',0.614,-,-"
"'[16:33:17.264]',0.598,-,-"
"'[16:33:17.272]',0.583,-,-"
"'[16:33:17.280]',0.598,-,-"
"'[16:33:17.288]',0.591,-,-"
"'[16:33:17.296]',0.614,-,-"
"'[16:33:17.304]',0.614,-,-"
"'[16:33:17.312]',0.638,-,-"
"'[16:33:17.320]',0.693,-,-"
"'[16:33:17.328]',0.724,-,-"
"'[16:33:17.336]',0.740,-,-"
"'[16:33:17.344]',0.772,-,-"
"'[16:33:17.352]',0.709,-,-"
"'[16:33:17.360]',0.748,-,-"
"'[16:33:17.368]',0.772,-,-"
"'[16:33:17.376]',0.780,-,-"
"'[16:33:17.384]',0.717,-,-"
"'[16:33:17.392]',0.693,-,-"
"'[16:33:17.400]',0.654,-,-"
"'[16:33:17.408]',0.606,-,-"
"'[16:33:17.416]',0.583,-,-"
"'[16:33:17.424]',0.591,-,-"
"'[16:33:17.432]',0.598,-,-"
"'[16:33:17.440]',0.598,-,-"
"'[16:33:17.448]',0.591,-,-"
"'[16:33:17.456]',0.614,-,-"
"'[16:33:17.464]',0.622,-,-"
"'[16:33:17.472]',0.583,-,-"
"'[16:33:17.480]',0.598,-,-"
"'[16:33:17.488]',0.559,-,-"
"'[16:33:17.496]',0.528,-,-"
"'[16:33:17.504]',0.488,-,-"
"'[16:33:17.512]',0.488,-,-"
"'[16:33:17.520]',0.449,-,-"
"'[16:33:17.528]',0.441,-,-"
"'[16:33:17.536]',0.441,-,-"
"'[16:33:17.544]',0.465,-,-"
"'[16:33:17.552]',0.457,-,-"
"'[16:33:17.560]',0.449,-,-"
"'[16:33:17.568]',0.488,-,-"
"'[16:33:17.576]',0.496,-,-"
"'[16:33:17.584]',0.528,-,-"
"'[16:33:17.592]',0.528,-,-"
"'[16:33:17.600]',0.535,-,-"
"'[16:33:17.608]',0.543,-,-"
"'[16:33:17.616]',0.551,-,-"
"'[16:33:17.624]',0.543,-,-"
"'[16:33:17.632]',0.543,-,-"
"'[16:33:17.640]',0.559,-,-"
"'[16:33:17.648]',0.567,-,-"
"'[16:33:17.656]',0.559,-,-"
"'[16:33:17.664]',0.591,-,-"
"'[16:33:17.672]',0.598,-,-"
"'[16:33:17.680]',0.614,-,-"
"'[16:33:17.688]',0.630,-,-"
"'[16:33:17.696]',0.638,-,-"
"'[16:33:17.704]',0.606,-,-"
"'[16:33:17.712]',0.614,-,-"
"'[16:33:17.720]',0.614,-,-"
"'[16:33:17.728]',0.598,-,-"
"'[16:33:17.736]',0.551,-,-"
"'[16:33:17.744]',0.543,-,-"
"'[16:33:17.752]',0.520,-,-"
"'[16:33:17.760]',0.528,-,-"
"'[16:33:17.768]',0.543,-,-"
"'[16:33:17.776]',0.543,-,-"
"'[16:33:17.784]',0.583,-,-"
"'[16:33:17.792]',0.780,-,-"
"'[16:33:17.800]',1.079,-,-"
"'[16:33:17.808]',1.252,-,-"
"'[16:33:17.816]',0.827,-,-"
"'[16:33:17.824]',0.504,-,-"
"'[16:33:17.832]',0.417,-,-"
"'[16:33:17.840]',0.504,-,-"
"'[16:33:17.848]',0.567,-,-"
"'[16:33:17.856]',0.583,-,-"
"'[16:33:17.864]',0.591,-,-"
"'[16:33:17.872]',0.567,-,-"
"'[16:33:17.880]',0.591,-,-"
"'[16:33:17.888]',0.575,-,-"
"'[16:33:17.896]',0.598,-,-"
"'[16:33:17.904]',0.598,-,-"
"'[16:33:17.912]',0.614,-,-"
"'[16:33:17.920]',0.606,-,-"
"'[16:33:17.928]',0.638,-,-"
"'[16:33:17.936]',0.661,-,-"
"'[16:33:17.944]',0.685,-,-"
"'[16:33:17.952]',0.685,-,-"
"'[16:33:17.960]',0.669,-,-"
"'[16:33:17.968]',0.701,-,-"
"'[16:33:17.976]',0.748,-,-"
"'[16:33:17.984]',0.732,-,-"
"'[16:33:17.992]',0.764,-,-"
"'[16:33:18.000]',0.772,-,-"
"'[16:33:18.008]',0.780,-,-"
"'[16:33:18.016]',0.756,-,-"
"'[16:33:18.024]',0.780,-,-"
"'[16:33:18.032]',0.795,-,-"
"'[16:33:18.040]',0.780,-,-"
"'[16:33:18.048]',0.780,-,-"
"'[16:33:18.056]',0.795,-,-"
"'[16:33:18.064]',0.764,-,-"
"'[16:33:18.072]',0.756,-,-"
"'[16:33:18.080]',0.803,-,-"
"'[16:33:18.088]',0.827,-,-"
"'[16:33:18.096]',0.850,-,-"
"'[16:33:18.104]',0.787,-,-"
"'[16:33:18.112]',0.748,-,-"
"'[16:33:18.120]',0.685,-,-"
"'[16:33:18.128]',0.654,-,-"
"'[16:33:18.136]',0.622,-,-"
"'[16:33:18.144]',0.614,-,-"
"'[16:33:18.152]',0.614,-,-"
"'[16:33:18.160]',0.583,-,-"
"'[16:33:18.168]',0.598,-,-"
"'[16:33:18.176]',0.567,-,-"
"'[16:33:18.184]',0.575,-,-"
"'[16:33:18.192]',0.543,-,-"
"'[16:33:18.200]',0.567,-,-"
"'[16:33:18.208]',0.543,-,-"
"'[16:33:18.216]',0.598,-,-"
"'[16:33:18.224]',0.591,-,-"
"'[16:33:18.232]',0.567,-,-"
"'[16:33:18.240]',0.567,-,-"
"'[16:33:18.248]',0.583,-,-"
"'[16:33:18.256]',0.567,-,-"
"'[16:33:18.264]',0.559,-,-"
"'[16:33:18.272]',0.543,-,-"
"'[16:33:18.280]',0.535,-,-"
"'[16:33:18.288]',0.575,-,-"
"'[16:33:18.296]',0.606,-,-"
"'[16:33:18.304]',0.591,-,-"
"'[16:33:18.312]',0.598,-,-"
"'[16:33:18.320]',0.575,-,-"
"'[16:33:18.328]',0.591,-,-"
"'[16:33:18.336]',0.551,-,-"
"'[16:33:18.344]',0.575,-,-"
"'[16:33:18.352]',0.567,-,-"
"'[16:33:18.360]',0.598,-,-"
"'[16:33:18.368]',0.598,-,-"
"'[16:33:18.376]',0.591,-,-"
"'[16:33:18.384]',0.583,-,-"
"'[16:33:18.392]',0.661,-,-"
"'[16:33:18.400]',0.677,-,-"
"'[16:33:18.408]',0.685,-,-"
"'[16:33:18.416]',0.654,-,-"
"'[16:33:18.424]',0.638,-,-"
"'[16:33:18.432]',0.638,-,-"
"'[16:33:18.440]',0.669,-,-"
"'[16:33:18.448]',0.638,-,-"
"'[16:33:18.456]',0.646,-,-"
"'[16:33:18.464]',0.661,-,-"
"'[16:33:18.472]',0.677,-,-"
"'[16:33:18.480]',0.685,-,-"
"'[16:33:18.488]',0.654,-,-"
"'[16:33:18.496]',0.732,-,-"
"'[16:33:18.504]',0.764,-,-"
"'[16:33:18.512]',0.874,-,-"
"'[16:33:18.520]',1.071,-,-"
"'[16:33:18.528]',1.354,-,-"
"'[16:33:18.536]',1.102,-,-"
"'[16:33:18.544]',0.654,-,-"
"'[16:33:18.552]',0.441,-,-"
"'[16:33:18.560]',0.433,-,-"
"'[16:33:18.568]',0.567,-,-"
"'[16:33:18.576]',0.591,-,-"
"'[16:33:18.584]',0.559,-,-"
"'[16:33:18.592]',0.591,-,-"
"'[16:33:18.600]',0.598,-,-"
"'[16:33:18.608]',0.598,-,-"
"'[16:33:18.616]',0.598,-,-"
"'[16:33:18.624]',0.614,-,-"
"'[16:33:18.632]',0.583,-,-"
"'[16:33:18.640]',0.567,-,-"
"'[16:33:18.648]',0.543,-,-"
"'[16:33:18.656]',0.528,-,-"
"'[16:33:18.664]',0.567,-,-"
"'[16:33:18.672]',0.567,-,-"
"'[16:33:18.680]',0.551,-,-"
"'[16:33:18.688]',0.567,-,-"
"'[16:33:18.696]',0.591,-,-"
"'[16:33:18.704]',0.567,-,-"
"'[16:33:18.712]',0.559,-,-"
"'[16:33:18.720]',0.559,-,-"
"'[16:33:18.728]',0.559,-,-"
"'[16:33:18.736]',0.543,-,-"
"'[16:33:18.744]',0.567,-,-"
"'[16:33:18.752]',0.559,-,-"
"'[16:33:18.760]',0.598,-,-"
"'[16:33:18.768]',0.606,-,-"
"'[16:33:18.776]',0.638,-,-"
"'[16:33:18.784]',0.654,-,-"
"'[16:33:18.792]',0.693,-,-"
"'[16:33:18.800]',0.709,-,-"
"'[16:33:18.808]',0.709,-,-"
"'[16:33:18.816]',0.669,-,-"
"'[16:33:18.824]',0.638,-,-"
"'[16:33:18.832]',0.598,-,-"
"'[16:33:18.840]',0.543,-,-"
"'[16:33:18.848]',0.496,-,-"
"'[16:33:18.856]',0.480,-,-"
"'[16:33:18.864]',0.488,-,-"
"'[16:33:18.872]',0.472,-,-"
"'[16:33:18.880]',0.465,-,-"
"'[16:33:18.888]',0.488,-,-"
"'[16:33:18.896]',0.512,-,-"
"'[16:33:18.904]',0.472,-,-"
"'[16:33:18.912]',0.394,-,-"
"'[16:33:18.920]',0.354,-,-"
"'[16:33:18.928]',0.370,-,-"
"'[16:33:18.936]',0.417,-,-"
"'[16:33:18.944]',0.433,-,-"
"'[16:33:18.952]',0.402,-,-"
"'[16:33:18.960]',0.457,-,-"
"'[16:33:18.968]',0.449,-,-"
"'[16:33:18.976]',0.472,-,-"
"'[16:33:18.984]',0.472,-,-"
"'[16:33:18.992]',0.488,-,-"
"'[16:33:19.000]',0.488,-,-"
"'[16:33:19.008]',0.496,-,-"
"'[16:33:19.016]',0.504,-,-"
"'[16:33:19.024]',0.496,-,-"
"'[16:33:19.032]',0.488,-,-"
"'[16:33:19.040]',0.472,-,-"
"'[16:33:19.048]',0.488,-,-"
"'[16:33:19.056]',0.480,-,-"
"'[16:33:19.064]',0.496,-,-"
"'[16:33:19.072]',0.512,-,-"
"'[16:33:19.080]',0.528,-,-"
"'[16:33:19.088]',0.512,-,-"
"'[16:33:19.096]',0.528,-,-"
"'[16:33:19.104]',0.543,-,-"
"'[16:33:19.112]',0.598,-,-"
"'[16:33:19.120]',0.583,-,-"
"'[16:33:19.128]',0.598,-,-"
"'[16:33:19.136]',0.567,-,-"
"'[16:33:19.144]',0.567,-,-"
"'[16:33:19.152]',0.583,-,-"
"'[16:33:19.160]',0.606,-,-"
"'[16:33:19.168]',0.622,-,-"
"'[16:33:19.176]',0.622,-,-"
"'[16:33:19.184]',0.614,-,-"
"'[16:33:19.192]',0.614,-,-"
"'[16:33:19.200]',0.575,-,-"
"'[16:33:19.208]',0.567,-,-"
"'[16:33:19.216]',0.559,-,-"
"'[16:33:19.224]',0.591,-,-"
"'[16:33:19.232]',0.654,-,-"
"'[16:33:19.240]',0.874,-,-"
"'[16:33:19.248]',1.142,-,-"
"'[16:33:19.256]',1.260,-,-"
"'[16:33:19.264]',0.740,-,-"
"'[16:33:19.272]',0.488,-,-"
"'[16:33:19.280]',0.402,-,-"
"'[16:33:19.288]',0.504,-,-"
"'[16:33:19.296]',0.543,-,-"
"'[16:33:19.304]',0.528,-,-"
"'[16:33:19.312]',0.559,-,-"
"'[16:33:19.320]',0.567,-,-"
"'[16:33:19.328]',0.551,-,-"
"'[16:33:19.336]',0.512,-,-"
"'[16:33:19.344]',0.520,-,-"
"'[16:33:19.352]',0.488,-,-"
"'[16:33:19.360]',0.480,-,-"
"'[16:33:19.368]',0.472,-,-"
"'[16:33:19.376]',0.496,-,-"
"'[16:33:19.384]',0.465,-,-"
"'[16:33:19.392]',0.449,-,-"
"'[16:33:19.400]',0.472,-,-"
"'[16:33:19.408]',0.496,-,-"
"'[16:33:19.416]',0.496,-,-"
"'[16:33:19.424]',0.480,-,-"
"'[16:33:19.432]',0.472,-,-"
"'[16:33:19.440]',0.472,-,-"
"'[16:33:19.448]',0.496,-,-"
"'[16:33:19.456]',0.551,-,-"
"'[16:33:19.464]',0.575,-,-"
"'[16:33:19.472]',0.591,-,-"
"'[16:33:19.480]',0.583,-,-"
"'[16:33:19.488]',0.630,-,-"
"'[16:33:19.496]',0.638,-,-"
"'[16:33:19.504]',0.654,-,-"
"'[16:33:19.512]',0.685,-,-"
"'[16:33:19.520]',0.701,-,-"
"'[16:33:19.528]',0.701,-,-"
"'[16:33:19.536]',0.709,-,-"
"'[16:33:19.544]',0.701,-,-"
"'[16:33:19.552]',0.685,-,-"
"'[16:33:19.560]',0.654,-,-"
"'[16:33:19.568]',0.583,-,-"
"'[16:33:19.576]',0.567,-,-"
"'[16:33:19.584]',0.535,-,-"
"'[16:33:19.592]',0.512,-,-"
"'[16:33:19.600]',0.480,-,-"
"'[16:33:19.608]',0.465,-,-"
"'[16:33:19.616]',0.480,-,-"
"'[16:33:19.624]',0.465,-,-"
"'[16:33:19.632]',0.472,-,-"
"'[16:33:19.640]',0.512,-,-"
"'[16:33:19.648]',0.480,-,-"
"'[16:33:19.656]',0.457,-,-"
"'[16:33:19.664]',0.488,-,-"
"'[16:33:19.672]',0.520,-,-"
"'[16:33:19.680]',0.543,-,-"
"'[16:33:19.688]',0.535,-,-"
"'[16:33:19.696]',0.606,-,-"
"'[16:33:19.704]',0.638,-,-"
"'[16:33:19.712]',0.630,-,-"
"'[16:33:19.720]',0.685,-,-"
"'[16:33:19.728]',0.724,-,-"
"'[16:33:19.736]',0.724,-,-"
"'[16:33:19.744]',0.740,-,-"
"'[16:33:19.752]',0.724,-,-"
"'[16:33:19.760]',0.709,-,-"
"'[16:33:19.768]',0.638,-,-"
"'[16:33:19.776]',0.614,-,-"
"'[16:33:19.784]',0.614,-,-"
"'[16:33:19.792]',0.598,-,-"
"'[16:33:19.800]',0.575,-,-"
"'[16:33:19.808]',0.591,-,-"
"'[16:33:19.816]',0.583,-,-"
"'[16:33:19.824]',0.591,-,-"
"'[16:33:19.832]',0.543,-,-"
"'[16:33:19.840]',0.543,-,-"
"'[16:33:19.848]',0.559,-,-"
"'[16:33:19.856]',0.535,-,-"
"'[16:33:19.864]',0.496,-,-"
"'[16:33:19.872]',0.441,-,-"
"'[16:33:19.880]',0.417,-,-"
"'[16:33:19.888]',0.472,-,-"
"'[16:33:19.896]',0.457,-,-"
"'[16:33:19.904]',0.472,-,-"
"'[16:33:19.912]',0.488,-,-"
"'[16:33:19.920]',0.465,-,-"
"'[16:33:19.928]',0.457,-,-"
"'[16:33:19.936]',0.465,-,-"
"'[16:33:19.944]',0.433,-,-"
"'[16:33:19.952]',0.465,-,-"
"'[16:33:19.960]',0.606,-,-"
"'[16:33:19.968]',0.874,-,-"
"'[16:33:19.976]',1.173,-,-"
"'[16:33:19.984]',0.929,-,-"
"'[16:33:19.992]',0.512,-,-"
"'[16:33:20.000]',0.315,-,-"
"'[16:33:20.008]',0.307,-,-"
"'[16:33:20.016]',0.417,-,-"
"'[16:33:20.024]',0.433,-,-"
"'[16:33:20.032]',0.402,-,-"
"'[16:33:20.040]',0.402,-,-"
"'[16:33:20.048]',0.417,-,-"
"'[16:33:20.056]',0.409,-,-"
"'[16:33:20.064]',0.433,-,-"
"'[16:33:20.072]',0.433,-,-"
"'[16:33:20.080]',0.425,-,-"
"'[16:33:20.088]',0.472,-,-"
"'[16:33:20.096]',0.480,-,-"
"'[16:33:20.104]',0.449,-,-"
"'[16:33:20.112]',0.441,-,-"
"'[16:33:20.120]',0.441,-,-"
"'[16:33:20.128]',0.457,-,-"
"'[16:33:20.136]',0.472,-,-"
"'[16:33:20.144]',0.480,-,-"
"'[16:33:20.152]',0.457,-,-"
"'[16:33:20.160]',0.472,-,-"
"'[16:33:20.168]',0.488,-,-"
"'[16:33:20.176]',0.535,-,-"
"'[16:33:20.184]',0.543,-,-"
"'[16:33:20.192]',0.520,-,-"
"'[16:33:20.200]',0.559,-,-"
"'[16:33:20.208]',0.606,-,-"
"'[16:33:20.216]',0.630,-,-"
"'[16:33:20.224]',0.669,-,-"
"'[16:33:20.232]',0.685,-,-"
"'[16:33:20.240]',0.717,-,-"
"'[16:33:20.248]',0.740,-,-"
"'[16:33:20.256]',0.732,-,-"
"'[16:33:20.264]',0.748,-,-"
"'[16:33:20.272]',0.764,-,-"
"'[16:33:20.280]',0.772,-,-"
"'[16:33:20.288]',0.709,-,-"
"'[16:33:20.296]',0.685,-,-"
"'[16:33:20.304]',0.677,-,-"
"'[16:33:20.312]',0.654,-,-"
"'[16:33:20.320]',0.622,-,-"
"'[16:33:20.328]',0.598,-,-"
"'[16:33:20.336]',0.575,-,-"
"'[16:33:20.344]',0.559,-,-"
"'[16:33:20.352]',0.543,-,-"
"'[16:33:20.360]',0.543,-,-"
"'[16:33:20.368]',0.528,-,-"
"'[16:33:20.376]',0.520,-,-"
"'[16:33:20.384]',0.504,-,-"
"'[16:33:20.392]',0.441,-,-"
"'[16:33:20.400]',0.402,-,-"
"'[16:33:20.408]',0.417,-,-"
"'[16:33:20.416]',0.425,-,-"
"'[16:33:20.424]',0.386,-,-"
"'[16:33:20.432]',0.378,-,-"
"'[16:33:20.440]',0.370,-,-"
"'[16:33:20.448]',0.417,-,-"
"'[16:33:20.456]',0.441,-,-"
"'[16:33:20.464]',0.417,-,-"
"'[16:33:20.472]',0.402,-,-"
"'[16:33:20.480]',0.417,-,-"
"'[16:33:20.488]',0.378,-,-"
"'[16:33:20.496]',0.409,-,-"
"'[16:33:20.504]',0.425,-,-"
"'[16:33:20.512]',0.425,-,-"
"'[16:33:20.520]',0.433,-,-"
"'[16:33:20.528]',0.488,-,-"
"'[16:33:20.536]',0.520,-,-"
"'[16:33:20.544]',0.551,-,-"
"'[16:33:20.552]',0.520,-,-"
"'[16:33:20.560]',0.512,-,-"
"'[16:33:20.568]',0.488,-,-"
"'[16:33:20.576]',0.520,-,-"
"'[16:33:20.584]',0.465,-,-"
"'[16:33:20.592]',0.449,-,-"
"'[16:33:20.600]',0.402,-,-"
"'[16:33:20.608]',0.386,-,-"
"'[16:33:20.616]',0.402,-,-"
"'[16:33:20.624]',0.402,-,-"
"'[16:33:20.632]',0.378,-,-"
"'[16:33:20.640]',0.370,-,-"
"'[16:33:20.648]',0.362,-,-"
"'[16:33:20.656]',0.394,-,-"
"'[16:33:20.664]',0.449,-,-"
"'[16:33:20.672]',0.370,-,-"
"'[16:33:20.680]',0.457,-,-"
"'[16:33:20.688]',0.638,-,-"
"'[16:33:20.696]',0.890,-,-"
"'[16:33:20.704]',1.079,-,-"
"'[16:33:20.712]',0.638,-,-"
"'[16:33:20.720]',0.370,-,-"
"'[16:33:20.728]',0.283,-,-"
"'[16:33:20.736]',0.346,-,-"
"'[16:33:20.744]',0.433,-,-"
"'[16:33:20.752]',0.457,-,-"
"'[16:33:20.760]',0.449,-,-"
"'[16:33:20.768]',0.441,-,-"
"'[16:33:20.776]',0.457,-,-"
"'[16:33:20.784]',0.472,-,-"
"'[16:33:20.792]',0.488,-,-"
"'[16:33:20.800]',0.441,-,-"
"'[16:33:20.808]',0.457,-,-"
"'[16:33:20.816]',0.433,-,-"
"'[16:33:20.824]',0.488,-,-"
"'[16:33:20.832]',0.504,-,-"
"'[16:33:20.840]',0.488,-,-"
"'[16:33:20.848]',0.472,-,-"
"'[16:33:20.856]',0.472,-,-"
"'[16:33:20.864]',0.480,-,-"
"'[16:33:20.872]',0.504,-,-"
"'[16:33:20.880]',0.512,-,-"
"'[16:33:20.888]',0.496,-,-"
"'[16:33:20.896]',0.496,-,-"
"'[16:33:20.904]',0.496,-,-"
"'[16:33:20.912]',0.543,-,-"
"'[16:33:20.920]',0.583,-,-"
"'[16:33:20.928]',0.583,-,-"
"'[16:33:20.936]',0.591,-,-"
"'[16:33:20.944]',0.614,-,-"
"'[16:33:20.952]',0.622,-,-"
"'[16:33:20.960]',0.654,-,-"
"'[16:33:20.968]',0.661,-,-"
"'[16:33:20.976]',0.677,-,-"
"'[16:33:20.984]',0.685,-,-"
"'[16:33:20.992]',0.669,-,-"
"'[16:33:21.000]',0.669,-,-"
"'[16:33:21.008]',0.614,-,-"
"'[16:33:21.016]',0.543,-,-"
"'[16:33:21.024]',0.488,-,-"
"'[16:33:21.032]',0.457,-,-"
