"'Time','I','II','III','V','RESP','PLETH','ABP'"
"'[19:19:06.924]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:06.932]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:06.940]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:06.948]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:06.956]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:06.964]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:06.972]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:06.980]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:06.988]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:06.996]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.004]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.012]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.020]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.028]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.036]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.044]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.052]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.060]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.068]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.076]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.084]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.092]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.100]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.108]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.116]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.124]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.132]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.140]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.148]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.156]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.164]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.172]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.180]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.188]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.196]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.204]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.212]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.220]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.228]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.236]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.244]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.252]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.260]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.268]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.276]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.284]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.292]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.300]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.308]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.316]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.324]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.332]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.340]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.348]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.356]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.364]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.372]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.380]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.388]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.396]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.404]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.412]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.420]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.428]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.436]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.444]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.452]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.460]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.468]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.476]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.484]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.492]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.500]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.508]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.516]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.524]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.532]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.540]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.548]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.556]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.564]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.572]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.580]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.588]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.596]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.604]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.612]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.620]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.628]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.636]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.644]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.652]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.660]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.668]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.676]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.684]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.692]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.700]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.708]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.716]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.724]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.732]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.740]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.748]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.756]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.764]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.772]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.780]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.788]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.796]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.804]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.812]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.820]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.828]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.836]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.844]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.852]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.860]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.868]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.876]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.884]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.892]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.900]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.908]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.916]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.924]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.932]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.940]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:07.948]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.956]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.964]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.972]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.980]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.988]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:07.996]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.004]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.012]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.020]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.028]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.036]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.044]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.052]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.060]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.068]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.076]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.084]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.092]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.100]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.108]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.116]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.124]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.132]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.140]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.148]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.156]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.164]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.172]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.180]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.188]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.196]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.204]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.212]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.220]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.228]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.236]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.244]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.252]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.260]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.268]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.276]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.284]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.292]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.300]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.308]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.316]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.324]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.332]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.340]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.348]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.356]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.364]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.372]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.380]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.388]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.396]',-,-0.500,-0.500,-0.500,0.248,2.002,0.098"
"'[19:19:08.404]',-,-0.500,-0.500,-0.500,0.248,2.002,0.098"
"'[19:19:08.412]',-,-0.500,-0.500,-0.500,0.248,2.002,0.098"
"'[19:19:08.420]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.428]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.436]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.444]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.452]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.460]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.468]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.476]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.484]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.492]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.500]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.508]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.516]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.524]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.532]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.540]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.548]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.556]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.564]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.572]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.580]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.588]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.596]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.604]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.612]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.620]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.628]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.636]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.644]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.652]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.660]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.668]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.676]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.684]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.692]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.700]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.708]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.716]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.724]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.732]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.740]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.748]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.756]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.764]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.772]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.780]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.788]',-,-0.500,-0.500,-0.500,0.248,2.002,-0.098"
"'[19:19:08.796]',-,-0.500,-0.500,-0.500,0.248,2.002,-0.098"
"'[19:19:08.804]',-,-0.500,-0.500,-0.500,0.248,2.002,-0.098"
"'[19:19:08.812]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.820]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.828]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.836]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.844]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.852]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.860]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.868]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.876]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.884]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.892]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.900]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.908]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.916]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.924]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.932]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.940]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.948]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.956]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.964]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:08.972]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.980]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.988]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:08.996]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.004]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.012]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.020]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.028]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.036]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.044]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.052]',-,-0.500,-0.500,-0.500,0.248,2.002,-0.098"
"'[19:19:09.060]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.068]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.076]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.084]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.092]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.100]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.108]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.116]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.124]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.132]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.140]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.148]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.156]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.164]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.172]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.180]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.188]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.196]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.204]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.212]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.220]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.228]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.236]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.244]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.252]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.260]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.268]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.276]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.284]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.292]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.300]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.308]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.316]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.324]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.332]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.340]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.348]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.356]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.364]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.372]',-,-0.500,-0.500,-0.500,0.248,2.002,0.098"
"'[19:19:09.380]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.388]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.396]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.404]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.412]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.420]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.428]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.436]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.444]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.452]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.460]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.468]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.476]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.484]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.492]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.500]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.508]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.516]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.524]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.532]',-,-0.500,-0.500,-0.500,0.248,2.002,0.049"
"'[19:19:09.540]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.548]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.556]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.564]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
"'[19:19:09.572]',-,-0.500,-0.500,-0.500,0.248,2.002,0.000"
