"'Time','II','PLETH','ABP','I','III','ICP','V','MCL'"
"'[13:19:12.904]',1.031,0.541,-,-,-,-,-,-"
"'[13:19:12.912]',1.047,0.545,-,-,-,-,-,-"
"'[13:19:12.920]',1.094,0.549,-,-,-,-,-,-"
"'[13:19:12.928]',1.071,0.549,-,-,-,-,-,-"
"'[13:19:12.936]',1.102,0.549,-,-,-,-,-,-"
"'[13:19:12.944]',1.086,0.549,-,-,-,-,-,-"
"'[13:19:12.952]',1.110,0.549,-,-,-,-,-,-"
"'[13:19:12.960]',1.086,0.549,-,-,-,-,-,-"
"'[13:19:12.968]',1.102,0.549,-,-,-,-,-,-"
"'[13:19:12.976]',1.071,0.545,-,-,-,-,-,-"
"'[13:19:12.984]',1.078,0.545,-,-,-,-,-,-"
"'[13:19:12.992]',1.055,0.545,-,-,-,-,-,-"
"'[13:19:13.000]',1.071,0.541,-,-,-,-,-,-"
"'[13:19:13.008]',1.047,0.541,-,-,-,-,-,-"
"'[13:19:13.016]',1.063,0.537,-,-,-,-,-,-"
"'[13:19:13.024]',1.071,0.537,-,-,-,-,-,-"
"'[13:19:13.032]',1.063,0.533,-,-,-,-,-,-"
"'[13:19:13.040]',1.047,0.529,-,-,-,-,-,-"
"'[13:19:13.048]',1.055,0.529,-,-,-,-,-,-"
"'[13:19:13.056]',1.024,0.525,-,-,-,-,-,-"
"'[13:19:13.064]',1.039,0.522,-,-,-,-,-,-"
"'[13:19:13.072]',1.016,0.518,-,-,-,-,-,-"
"'[13:19:13.080]',0.976,0.514,-,-,-,-,-,-"
"'[13:19:13.088]',0.976,0.510,-,-,-,-,-,-"
"'[13:19:13.096]',0.953,0.506,-,-,-,-,-,-"
"'[13:19:13.104]',0.969,0.506,-,-,-,-,-,-"
"'[13:19:13.112]',0.992,0.502,-,-,-,-,-,-"
"'[13:19:13.120]',1.000,0.502,-,-,-,-,-,-"
"'[13:19:13.128]',0.992,0.498,-,-,-,-,-,-"
"'[13:19:13.136]',1.055,0.498,-,-,-,-,-,-"
"'[13:19:13.144]',1.047,0.494,-,-,-,-,-,-"
"'[13:19:13.152]',1.055,0.490,-,-,-,-,-,-"
"'[13:19:13.160]',1.031,0.490,-,-,-,-,-,-"
"'[13:19:13.168]',1.047,0.486,-,-,-,-,-,-"
"'[13:19:13.176]',0.976,0.482,-,-,-,-,-,-"
"'[13:19:13.184]',0.929,0.478,-,-,-,-,-,-"
"'[13:19:13.192]',0.820,0.475,-,-,-,-,-,-"
"'[13:19:13.200]',0.780,0.471,-,-,-,-,-,-"
"'[13:19:13.208]',0.686,0.467,-,-,-,-,-,-"
"'[13:19:13.216]',0.584,0.463,-,-,-,-,-,-"
"'[13:19:13.224]',0.416,0.459,-,-,-,-,-,-"
"'[13:19:13.232]',0.486,0.455,-,-,-,-,-,-"
"'[13:19:13.240]',0.647,0.451,-,-,-,-,-,-"
"'[13:19:13.248]',0.773,0.447,-,-,-,-,-,-"
"'[13:19:13.256]',0.788,0.443,-,-,-,-,-,-"
"'[13:19:13.264]',0.804,0.439,-,-,-,-,-,-"
"'[13:19:13.272]',0.780,0.435,-,-,-,-,-,-"
"'[13:19:13.280]',0.765,0.431,-,-,-,-,-,-"
"'[13:19:13.288]',0.725,0.431,-,-,-,-,-,-"
"'[13:19:13.296]',0.678,0.427,-,-,-,-,-,-"
"'[13:19:13.304]',0.624,0.424,-,-,-,-,-,-"
"'[13:19:13.312]',0.592,0.424,-,-,-,-,-,-"
"'[13:19:13.320]',0.553,0.420,-,-,-,-,-,-"
"'[13:19:13.328]',0.529,0.420,-,-,-,-,-,-"
"'[13:19:13.336]',0.545,0.420,-,-,-,-,-,-"
"'[13:19:13.344]',0.616,0.420,-,-,-,-,-,-"
"'[13:19:13.352]',0.671,0.420,-,-,-,-,-,-"
"'[13:19:13.360]',0.718,0.420,-,-,-,-,-,-"
"'[13:19:13.368]',0.780,0.420,-,-,-,-,-,-"
"'[13:19:13.376]',0.749,0.420,-,-,-,-,-,-"
"'[13:19:13.384]',0.702,0.424,-,-,-,-,-,-"
"'[13:19:13.392]',0.569,0.424,-,-,-,-,-,-"
"'[13:19:13.400]',0.529,0.427,-,-,-,-,-,-"
"'[13:19:13.408]',0.478,0.431,-,-,-,-,-,-"
"'[13:19:13.416]',0.494,0.435,-,-,-,-,-,-"
"'[13:19:13.424]',0.431,0.439,-,-,-,-,-,-"
"'[13:19:13.432]',0.494,0.443,-,-,-,-,-,-"
"'[13:19:13.440]',0.514,0.447,-,-,-,-,-,-"
"'[13:19:13.448]',0.576,0.451,-,-,-,-,-,-"
"'[13:19:13.456]',0.608,0.455,-,-,-,-,-,-"
"'[13:19:13.464]',0.671,0.459,-,-,-,-,-,-"
"'[13:19:13.472]',0.694,0.467,-,-,-,-,-,-"
"'[13:19:13.480]',0.741,0.471,-,-,-,-,-,-"
"'[13:19:13.488]',0.780,0.475,-,-,-,-,-,-"
"'[13:19:13.496]',0.812,0.478,-,-,-,-,-,-"
"'[13:19:13.504]',0.788,0.482,-,-,-,-,-,-"
"'[13:19:13.512]',0.749,0.486,-,-,-,-,-,-"
"'[13:19:13.520]',0.702,0.494,-,-,-,-,-,-"
"'[13:19:13.528]',0.631,0.498,-,-,-,-,-,-"
"'[13:19:13.536]',0.631,0.498,-,-,-,-,-,-"
"'[13:19:13.544]',0.702,0.502,-,-,-,-,-,-"
"'[13:19:13.552]',0.835,0.506,-,-,-,-,-,-"
"'[13:19:13.560]',0.890,0.510,-,-,-,-,-,-"
"'[13:19:13.568]',0.929,0.514,-,-,-,-,-,-"
"'[13:19:13.576]',0.875,0.518,-,-,-,-,-,-"
"'[13:19:13.584]',0.812,0.518,-,-,-,-,-,-"
"'[13:19:13.592]',0.741,0.529,-,-,-,-,-,-"
"'[13:19:13.600]',0.749,0.541,-,-,-,-,-,-"
"'[13:19:13.608]',0.749,0.549,-,-,-,-,-,-"
"'[13:19:13.616]',0.780,0.553,-,-,-,-,-,-"
"'[13:19:13.624]',0.694,0.553,-,-,-,-,-,-"
"'[13:19:13.632]',0.686,0.553,-,-,-,-,-,-"
"'[13:19:13.640]',0.584,0.549,-,-,-,-,-,-"
"'[13:19:13.648]',0.529,0.549,-,-,-,-,-,-"
"'[13:19:13.656]',0.486,0.545,-,-,-,-,-,-"
"'[13:19:13.664]',0.608,0.541,-,-,-,-,-,-"
"'[13:19:13.672]',0.710,0.537,-,-,-,-,-,-"
"'[13:19:13.680]',0.835,0.533,-,-,-,-,-,-"
"'[13:19:13.688]',1.024,0.533,-,-,-,-,-,-"
"'[13:19:13.696]',1.369,0.533,-,-,-,-,-,-"
"'[13:19:13.704]',1.506,0.529,-,-,-,-,-,-"
"'[13:19:13.712]',1.506,0.529,-,-,-,-,-,-"
"'[13:19:13.720]',1.506,0.525,-,-,-,-,-,-"
"'[13:19:13.728]',1.506,0.525,-,-,-,-,-,-"
"'[13:19:13.736]',1.506,0.522,-,-,-,-,-,-"
"'[13:19:13.744]',1.506,0.518,-,-,-,-,-,-"
"'[13:19:13.752]',1.506,0.518,-,-,-,-,-,-"
"'[13:19:13.760]',1.408,0.514,-,-,-,-,-,-"
"'[13:19:13.768]',1.306,0.506,-,-,-,-,-,-"
"'[13:19:13.776]',1.157,0.502,-,-,-,-,-,-"
"'[13:19:13.784]',1.063,0.498,-,-,-,-,-,-"
"'[13:19:13.792]',0.820,0.494,-,-,-,-,-,-"
"'[13:19:13.800]',0.494,0.490,-,-,-,-,-,-"
"'[13:19:13.808]',0.125,0.486,-,-,-,-,-,-"
"'[13:19:13.816]',-0.180,0.482,-,-,-,-,-,-"
"'[13:19:13.824]',-,0.478,-,-,-,-,-,-"
"'[13:19:13.832]',-,0.475,-,-,-,-,-,-"
"'[13:19:13.840]',-,0.471,-,-,-,-,-,-"
"'[13:19:13.848]',-,0.471,-,-,-,-,-,-"
"'[13:19:13.856]',-,0.467,-,-,-,-,-,-"
"'[13:19:13.864]',-,0.463,-,-,-,-,-,-"
"'[13:19:13.872]',-,0.463,-,-,-,-,-,-"
"'[13:19:13.880]',-,0.459,-,-,-,-,-,-"
"'[13:19:13.888]',-,0.459,-,-,-,-,-,-"
"'[13:19:13.896]',-,0.459,-,-,-,-,-,-"
"'[13:19:13.904]',-,0.459,-,-,-,-,-,-"
"'[13:19:13.912]',-,0.459,-,-,-,-,-,-"
"'[13:19:13.920]',-,0.459,-,-,-,-,-,-"
"'[13:19:13.928]',-,0.455,-,-,-,-,-,-"
"'[13:19:13.936]',-,0.455,-,-,-,-,-,-"
"'[13:19:13.944]',-,0.455,-,-,-,-,-,-"
"'[13:19:13.952]',-,0.455,-,-,-,-,-,-"
"'[13:19:13.960]',-,0.455,-,-,-,-,-,-"
"'[13:19:13.968]',-,0.451,-,-,-,-,-,-"
"'[13:19:13.976]',-0.447,0.451,-,-,-,-,-,-"
"'[13:19:13.984]',-0.353,0.447,-,-,-,-,-,-"
"'[13:19:13.992]',-0.322,0.443,-,-,-,-,-,-"
"'[13:19:14.000]',-0.275,0.439,-,-,-,-,-,-"
"'[13:19:14.008]',-0.298,0.435,-,-,-,-,-,-"
"'[13:19:14.016]',-0.220,0.435,-,-,-,-,-,-"
"'[13:19:14.024]',-0.173,0.431,-,-,-,-,-,-"
"'[13:19:14.032]',-0.055,0.431,-,-,-,-,-,-"
"'[13:19:14.040]',-0.008,0.431,-,-,-,-,-,-"
"'[13:19:14.048]',0.063,0.427,-,-,-,-,-,-"
"'[13:19:14.056]',0.118,0.427,-,-,-,-,-,-"
"'[13:19:14.064]',0.133,0.427,-,-,-,-,-,-"
"'[13:19:14.072]',0.118,0.427,-,-,-,-,-,-"
"'[13:19:14.080]',0.173,0.427,-,-,-,-,-,-"
"'[13:19:14.088]',0.220,0.427,-,-,-,-,-,-"
"'[13:19:14.096]',0.329,0.427,-,-,-,-,-,-"
"'[13:19:14.104]',0.439,0.431,-,-,-,-,-,-"
"'[13:19:14.112]',0.608,0.435,-,-,-,-,-,-"
"'[13:19:14.120]',0.749,0.439,-,-,-,-,-,-"
"'[13:19:14.128]',0.796,0.443,-,-,-,-,-,-"
"'[13:19:14.136]',0.875,0.447,-,-,-,-,-,-"
"'[13:19:14.144]',0.914,0.455,-,-,-,-,-,-"
"'[13:19:14.152]',0.984,0.459,-,-,-,-,-,-"
"'[13:19:14.160]',0.922,0.463,-,-,-,-,-,-"
"'[13:19:14.168]',1.039,0.471,-,-,-,-,-,-"
"'[13:19:14.176]',0.984,0.475,-,-,-,-,-,-"
"'[13:19:14.184]',1.047,0.482,-,-,-,-,-,-"
"'[13:19:14.192]',0.929,0.486,-,-,-,-,-,-"
"'[13:19:14.200]',0.976,0.494,-,-,-,-,-,-"
"'[13:19:14.208]',0.922,0.502,-,-,-,-,-,-"
"'[13:19:14.216]',1.047,0.506,-,-,-,-,-,-"
"'[13:19:14.224]',1.047,0.514,-,-,-,-,-,-"
"'[13:19:14.232]',1.149,0.518,-,-,-,-,-,-"
"'[13:19:14.240]',1.196,0.525,-,-,-,-,-,-"
"'[13:19:14.248]',1.314,0.533,-,-,-,-,-,-"
"'[13:19:14.256]',1.431,0.541,-,-,-,-,-,-"
"'[13:19:14.264]',1.506,0.545,-,-,-,-,-,-"
"'[13:19:14.272]',1.506,0.553,-,-,-,-,-,-"
"'[13:19:14.280]',1.506,0.557,-,-,-,-,-,-"
"'[13:19:14.288]',1.506,0.561,-,-,-,-,-,-"
"'[13:19:14.296]',1.506,0.565,-,-,-,-,-,-"
"'[13:19:14.304]',1.506,0.569,-,-,-,-,-,-"
"'[13:19:14.312]',1.455,0.573,-,-,-,-,-,-"
"'[13:19:14.320]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.328]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.336]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.344]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.352]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.360]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.368]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.376]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.384]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.392]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.400]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.408]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.416]',1.506,0.573,-,-,-,-,-,-"
"'[13:19:14.424]',1.431,0.569,-,-,-,-,-,-"
"'[13:19:14.432]',1.392,0.569,-,-,-,-,-,-"
"'[13:19:14.440]',1.282,0.565,-,-,-,-,-,-"
"'[13:19:14.448]',1.243,0.565,-,-,-,-,-,-"
"'[13:19:14.456]',1.188,0.561,-,-,-,-,-,-"
"'[13:19:14.464]',1.133,0.557,-,-,-,-,-,-"
"'[13:19:14.472]',1.086,0.557,-,-,-,-,-,-"
"'[13:19:14.480]',1.008,0.553,-,-,-,-,-,-"
"'[13:19:14.488]',1.016,0.553,-,-,-,-,-,-"
"'[13:19:14.496]',0.945,0.549,-,-,-,-,-,-"
"'[13:19:14.504]',0.961,0.545,-,-,-,-,-,-"
"'[13:19:14.512]',0.914,0.541,-,-,-,-,-,-"
"'[13:19:14.520]',0.937,0.537,-,-,-,-,-,-"
"'[13:19:14.528]',0.867,0.533,-,-,-,-,-,-"
"'[13:19:14.536]',0.875,0.529,-,-,-,-,-,-"
"'[13:19:14.544]',0.765,0.525,-,-,-,-,-,-"
"'[13:19:14.552]',0.765,0.522,-,-,-,-,-,-"
"'[13:19:14.560]',0.686,0.518,-,-,-,-,-,-"
"'[13:19:14.568]',0.694,0.510,-,-,-,-,-,-"
"'[13:19:14.576]',0.600,0.506,-,-,-,-,-,-"
"'[13:19:14.584]',0.616,0.502,-,-,-,-,-,-"
"'[13:19:14.592]',0.569,0.498,-,-,-,-,-,-"
"'[13:19:14.600]',0.600,0.494,-,-,-,-,-,-"
"'[13:19:14.608]',0.569,0.494,-,-,-,-,-,-"
"'[13:19:14.616]',0.624,0.490,-,-,-,-,-,-"
"'[13:19:14.624]',0.608,0.486,-,-,-,-,-,-"
"'[13:19:14.632]',0.631,0.486,-,-,-,-,-,-"
"'[13:19:14.640]',0.639,0.482,-,-,-,-,-,-"
"'[13:19:14.648]',0.686,0.478,-,-,-,-,-,-"
"'[13:19:14.656]',0.710,0.475,-,-,-,-,-,-"
"'[13:19:14.664]',0.773,0.471,-,-,-,-,-,-"
"'[13:19:14.672]',0.804,0.467,-,-,-,-,-,-"
"'[13:19:14.680]',0.780,0.467,-,-,-,-,-,-"
"'[13:19:14.688]',0.788,0.463,-,-,-,-,-,-"
"'[13:19:14.696]',0.757,0.459,-,-,-,-,-,-"
"'[13:19:14.704]',0.780,0.455,-,-,-,-,-,-"
"'[13:19:14.712]',0.812,0.451,-,-,-,-,-,-"
"'[13:19:14.720]',0.867,0.443,-,-,-,-,-,-"
"'[13:19:14.728]',0.914,0.439,-,-,-,-,-,-"
"'[13:19:14.736]',0.992,0.435,-,-,-,-,-,-"
"'[13:19:14.744]',1.016,0.431,-,-,-,-,-,-"
"'[13:19:14.752]',1.141,0.427,-,-,-,-,-,-"
"'[13:19:14.760]',1.196,0.424,-,-,-,-,-,-"
"'[13:19:14.768]',1.306,0.420,-,-,-,-,-,-"
"'[13:19:14.776]',1.376,0.416,-,-,-,-,-,-"
"'[13:19:14.784]',1.455,0.416,-,-,-,-,-,-"
"'[13:19:14.792]',1.494,0.412,-,-,-,-,-,-"
"'[13:19:14.800]',1.506,0.412,-,-,-,-,-,-"
"'[13:19:14.808]',1.506,0.416,-,-,-,-,-,-"
"'[13:19:14.816]',1.506,0.416,-,-,-,-,-,-"
"'[13:19:14.824]',1.506,0.420,-,-,-,-,-,-"
"'[13:19:14.832]',1.506,0.424,-,-,-,-,-,-"
"'[13:19:14.840]',1.506,0.424,-,-,-,-,-,-"
"'[13:19:14.848]',1.478,0.427,-,-,-,-,-,-"
"'[13:19:14.856]',1.361,0.431,-,-,-,-,-,-"
"'[13:19:14.864]',1.267,0.435,-,-,-,-,-,-"
"'[13:19:14.872]',1.094,0.443,-,-,-,-,-,-"
"'[13:19:14.880]',0.906,0.447,-,-,-,-,-,-"
"'[13:19:14.888]',0.780,0.451,-,-,-,-,-,-"
"'[13:19:14.896]',0.694,0.455,-,-,-,-,-,-"
"'[13:19:14.904]',0.608,0.459,-,-,-,-,-,-"
"'[13:19:14.912]',0.545,0.463,-,-,-,-,-,-"
"'[13:19:14.920]',0.514,0.467,-,-,-,-,-,-"
"'[13:19:14.928]',0.478,0.471,-,-,-,-,-,-"
"'[13:19:14.936]',0.431,0.475,-,-,-,-,-,-"
"'[13:19:14.944]',0.376,0.478,-,-,-,-,-,-"
"'[13:19:14.952]',0.384,0.482,-,-,-,-,-,-"
"'[13:19:14.960]',0.369,0.486,-,-,-,-,-,-"
"'[13:19:14.968]',0.494,0.490,-,-,-,-,-,-"
"'[13:19:14.976]',0.600,0.494,-,-,-,-,-,-"
"'[13:19:14.984]',0.686,0.498,-,-,-,-,-,-"
"'[13:19:14.992]',0.694,0.502,-,-,-,-,-,-"
"'[13:19:15.000]',0.671,0.506,-,-,-,-,-,-"
"'[13:19:15.008]',0.616,0.510,-,-,-,-,-,-"
"'[13:19:15.016]',0.647,0.514,-,-,-,-,-,-"
"'[13:19:15.024]',0.671,0.518,-,-,-,-,-,-"
"'[13:19:15.032]',0.749,0.522,-,-,-,-,-,-"
"'[13:19:15.040]',0.804,0.522,-,-,-,-,-,-"
"'[13:19:15.048]',0.843,0.525,-,-,-,-,-,-"
"'[13:19:15.056]',0.867,0.525,-,-,-,-,-,-"
"'[13:19:15.064]',0.906,0.525,-,-,-,-,-,-"
"'[13:19:15.072]',0.929,0.525,-,-,-,-,-,-"
"'[13:19:15.080]',0.976,0.525,-,-,-,-,-,-"
"'[13:19:15.088]',0.984,0.525,-,-,-,-,-,-"
"'[13:19:15.096]',0.976,0.522,-,-,-,-,-,-"
"'[13:19:15.104]',1.000,0.522,-,-,-,-,-,-"
"'[13:19:15.112]',1.031,0.522,-,-,-,-,-,-"
"'[13:19:15.120]',1.047,0.518,-,-,-,-,-,-"
"'[13:19:15.128]',1.031,0.518,-,-,-,-,-,-"
"'[13:19:15.136]',1.071,0.518,-,-,-,-,-,-"
"'[13:19:15.144]',1.047,0.514,-,-,-,-,-,-"
"'[13:19:15.152]',1.071,0.510,-,-,-,-,-,-"
"'[13:19:15.160]',1.055,0.506,-,-,-,-,-,-"
"'[13:19:15.168]',1.086,0.506,-,-,-,-,-,-"
"'[13:19:15.176]',1.055,0.502,-,-,-,-,-,-"
"'[13:19:15.184]',1.071,0.498,-,-,-,-,-,-"
"'[13:19:15.192]',1.055,0.494,-,-,-,-,-,-"
"'[13:19:15.200]',1.086,0.490,-,-,-,-,-,-"
"'[13:19:15.208]',1.055,0.486,-,-,-,-,-,-"
"'[13:19:15.216]',1.078,0.482,-,-,-,-,-,-"
"'[13:19:15.224]',1.047,0.478,-,-,-,-,-,-"
"'[13:19:15.232]',1.071,0.475,-,-,-,-,-,-"
"'[13:19:15.240]',1.055,0.471,-,-,-,-,-,-"
"'[13:19:15.248]',1.086,0.467,-,-,-,-,-,-"
"'[13:19:15.256]',1.086,0.467,-,-,-,-,-,-"
"'[13:19:15.264]',1.118,0.463,-,-,-,-,-,-"
"'[13:19:15.272]',1.102,0.463,-,-,-,-,-,-"
"'[13:19:15.280]',1.094,0.459,-,-,-,-,-,-"
"'[13:19:15.288]',1.118,0.459,-,-,-,-,-,-"
"'[13:19:15.296]',1.078,0.459,-,-,-,-,-,-"
"'[13:19:15.304]',1.118,0.455,-,-,-,-,-,-"
"'[13:19:15.312]',1.071,0.455,-,-,-,-,-,-"
"'[13:19:15.320]',1.102,0.455,-,-,-,-,-,-"
"'[13:19:15.328]',1.063,0.455,-,-,-,-,-,-"
"'[13:19:15.336]',1.071,0.455,-,-,-,-,-,-"
"'[13:19:15.344]',1.016,0.455,-,-,-,-,-,-"
"'[13:19:15.352]',1.024,0.451,-,-,-,-,-,-"
"'[13:19:15.360]',0.961,0.451,-,-,-,-,-,-"
"'[13:19:15.368]',1.000,0.451,-,-,-,-,-,-"
"'[13:19:15.376]',0.992,0.451,-,-,-,-,-,-"
"'[13:19:15.384]',1.000,0.447,-,-,-,-,-,-"
"'[13:19:15.392]',0.976,0.447,-,-,-,-,-,-"
"'[13:19:15.400]',1.000,0.443,-,-,-,-,-,-"
"'[13:19:15.408]',0.961,0.443,-,-,-,-,-,-"
"'[13:19:15.416]',0.992,0.439,-,-,-,-,-,-"
"'[13:19:15.424]',0.953,0.435,-,-,-,-,-,-"
"'[13:19:15.432]',0.976,0.435,-,-,-,-,-,-"
"'[13:19:15.440]',0.929,0.431,-,-,-,-,-,-"
"'[13:19:15.448]',0.961,0.427,-,-,-,-,-,-"
"'[13:19:15.456]',0.929,0.427,-,-,-,-,-,-"
"'[13:19:15.464]',0.922,0.427,-,-,-,-,-,-"
"'[13:19:15.472]',0.969,0.424,-,-,-,-,-,-"
"'[13:19:15.480]',0.929,0.424,-,-,-,-,-,-"
"'[13:19:15.488]',0.929,0.424,-,-,-,-,-,-"
"'[13:19:15.496]',0.882,0.424,-,-,-,-,-,-"
"'[13:19:15.504]',0.851,0.424,-,-,-,-,-,-"
"'[13:19:15.512]',0.820,0.424,-,-,-,-,-,-"
"'[13:19:15.520]',0.835,0.427,-,-,-,-,-,-"
"'[13:19:15.528]',0.820,0.427,-,-,-,-,-,-"
"'[13:19:15.536]',0.843,0.427,-,-,-,-,-,-"
"'[13:19:15.544]',0.812,0.431,-,-,-,-,-,-"
"'[13:19:15.552]',0.835,0.435,-,-,-,-,-,-"
"'[13:19:15.560]',0.788,0.439,-,-,-,-,-,-"
"'[13:19:15.568]',0.804,0.443,-,-,-,-,-,-"
"'[13:19:15.576]',0.780,0.447,-,-,-,-,-,-"
"'[13:19:15.584]',0.827,0.451,-,-,-,-,-,-"
"'[13:19:15.592]',0.812,0.455,-,-,-,-,-,-"
"'[13:19:15.600]',0.827,0.463,-,-,-,-,-,-"
"'[13:19:15.608]',0.804,0.471,-,-,-,-,-,-"
"'[13:19:15.616]',0.843,0.475,-,-,-,-,-,-"
"'[13:19:15.624]',0.812,0.482,-,-,-,-,-,-"
"'[13:19:15.632]',0.851,0.490,-,-,-,-,-,-"
"'[13:19:15.640]',0.843,0.498,-,-,-,-,-,-"
"'[13:19:15.648]',0.867,0.510,-,-,-,-,-,-"
"'[13:19:15.656]',0.851,0.518,-,-,-,-,-,-"
"'[13:19:15.664]',0.890,0.529,-,-,-,-,-,-"
"'[13:19:15.672]',0.851,0.537,-,-,-,-,-,-"
"'[13:19:15.680]',0.922,0.545,-,-,-,-,-,-"
"'[13:19:15.688]',1.031,0.553,-,-,-,-,-,-"
"'[13:19:15.696]',1.141,0.557,-,-,-,-,-,-"
"'[13:19:15.704]',1.165,0.561,-,-,-,-,-,-"
"'[13:19:15.712]',1.118,0.565,-,-,-,-,-,-"
"'[13:19:15.720]',1.055,0.569,-,-,-,-,-,-"
"'[13:19:15.728]',1.000,0.569,-,-,-,-,-,-"
"'[13:19:15.736]',1.000,0.569,-,-,-,-,-,-"
"'[13:19:15.744]',0.984,0.569,-,-,-,-,-,-"
"'[13:19:15.752]',1.047,0.569,-,-,-,-,-,-"
"'[13:19:15.760]',1.039,0.569,-,-,-,-,-,-"
"'[13:19:15.768]',1.102,0.569,-,-,-,-,-,-"
"'[13:19:15.776]',1.094,0.569,-,-,-,-,-,-"
"'[13:19:15.784]',1.173,0.565,-,-,-,-,-,-"
"'[13:19:15.792]',1.180,0.561,-,-,-,-,-,-"
"'[13:19:15.800]',1.329,0.557,-,-,-,-,-,-"
"'[13:19:15.808]',1.353,0.553,-,-,-,-,-,-"
"'[13:19:15.816]',1.251,0.545,-,-,-,-,-,-"
"'[13:19:15.824]',1.290,0.541,-,-,-,-,-,-"
"'[13:19:15.832]',1.322,0.533,-,-,-,-,-,-"
"'[13:19:15.840]',1.243,0.529,-,-,-,-,-,-"
"'[13:19:15.848]',1.251,0.522,-,-,-,-,-,-"
"'[13:19:15.856]',1.173,0.518,-,-,-,-,-,-"
"'[13:19:15.864]',1.118,0.510,-,-,-,-,-,-"
"'[13:19:15.872]',1.024,0.506,-,-,-,-,-,-"
"'[13:19:15.880]',0.922,0.498,-,-,-,-,-,-"
"'[13:19:15.888]',0.796,0.494,-,-,-,-,-,-"
"'[13:19:15.896]',0.694,0.486,-,-,-,-,-,-"
"'[13:19:15.904]',0.569,0.482,-,-,-,-,-,-"
"'[13:19:15.912]',0.424,0.475,-,-,-,-,-,-"
"'[13:19:15.920]',0.298,0.471,-,-,-,-,-,-"
"'[13:19:15.928]',0.110,0.467,-,-,-,-,-,-"
"'[13:19:15.936]',0.024,0.463,-,-,-,-,-,-"
"'[13:19:15.944]',-0.165,0.455,-,-,-,-,-,-"
"'[13:19:15.952]',-0.251,0.451,-,-,-,-,-,-"
"'[13:19:15.960]',-0.431,0.447,-,-,-,-,-,-"
"'[13:19:15.968]',-0.471,0.443,-,-,-,-,-,-"
"'[13:19:15.976]',-,0.439,-,-,-,-,-,-"
"'[13:19:15.984]',-,0.435,-,-,-,-,-,-"
"'[13:19:15.992]',-,0.431,-,-,-,-,-,-"
"'[13:19:16.000]',-,0.431,-,-,-,-,-,-"
"'[13:19:16.008]',-,0.427,-,-,-,-,-,-"
"'[13:19:16.016]',-,0.427,-,-,-,-,-,-"
"'[13:19:16.024]',-,0.427,-,-,-,-,-,-"
"'[13:19:16.032]',-0.486,0.427,-,-,-,-,-,-"
"'[13:19:16.040]',-0.447,0.427,-,-,-,-,-,-"
"'[13:19:16.048]',-0.337,0.431,-,-,-,-,-,-"
"'[13:19:16.056]',-0.298,0.431,-,-,-,-,-,-"
"'[13:19:16.064]',-0.243,0.435,-,-,-,-,-,-"
"'[13:19:16.072]',-0.196,0.439,-,-,-,-,-,-"
"'[13:19:16.080]',-0.133,0.439,-,-,-,-,-,-"
"'[13:19:16.088]',-0.071,0.443,-,-,-,-,-,-"
"'[13:19:16.096]',-0.016,0.443,-,-,-,-,-,-"
"'[13:19:16.104]',0.047,0.447,-,-,-,-,-,-"
"'[13:19:16.112]',0.039,0.447,-,-,-,-,-,-"
"'[13:19:16.120]',0.173,0.447,-,-,-,-,-,-"
"'[13:19:16.128]',0.165,0.451,-,-,-,-,-,-"
"'[13:19:16.136]',0.282,0.451,-,-,-,-,-,-"
"'[13:19:16.144]',0.322,0.455,-,-,-,-,-,-"
"'[13:19:16.152]',0.416,0.455,-,-,-,-,-,-"
"'[13:19:16.160]',0.408,0.455,-,-,-,-,-,-"
"'[13:19:16.168]',0.506,0.459,-,-,-,-,-,-"
"'[13:19:16.176]',0.494,0.459,-,-,-,-,-,-"
"'[13:19:16.184]',0.616,0.459,-,-,-,-,-,-"
"'[13:19:16.192]',0.624,0.455,-,-,-,-,-,-"
"'[13:19:16.200]',0.694,0.455,-,-,-,-,-,-"
"'[13:19:16.208]',0.718,0.455,-,-,-,-,-,-"
"'[13:19:16.216]',0.796,0.451,-,-,-,-,-,-"
"'[13:19:16.224]',0.820,0.451,-,-,-,-,-,-"
"'[13:19:16.232]',0.890,0.451,-,-,-,-,-,-"
"'[13:19:16.240]',0.922,0.447,-,-,-,-,-,-"
"'[13:19:16.248]',0.945,0.447,-,-,-,-,-,-"
"'[13:19:16.256]',0.976,0.447,-,-,-,-,-,-"
"'[13:19:16.264]',0.992,0.443,-,-,-,-,-,-"
"'[13:19:16.272]',1.008,0.439,-,-,-,-,-,-"
"'[13:19:16.280]',0.992,0.435,-,-,-,-,-,-"
"'[13:19:16.288]',1.000,0.431,-,-,-,-,-,-"
