'Time','II','AVR','V','RESP','PLETH','ABP','CVP','ICP'
'[20:48:41.144]',0.115,0.555,1.040,0.132,1.620,58.808,16.314,-
'[20:48:41.152]',0.085,0.580,1.030,0.137,1.583,58.466,16.314,-
'[20:48:41.160]',0.110,0.560,1.045,0.144,1.546,58.369,16.372,-
'[20:48:41.168]',0.085,0.585,1.025,0.150,1.512,58.369,16.499,-
'[20:48:41.176]',0.110,0.555,1.040,0.159,1.480,58.173,16.499,-
'[20:48:41.184]',0.120,0.550,1.030,0.168,1.450,57.880,16.372,-
'[20:48:41.192]',0.110,0.570,1.035,0.178,1.424,57.490,16.118,-
'[20:48:41.200]',0.135,0.545,1.020,0.188,1.401,57.343,15.874,-
'[20:48:41.208]',0.115,0.570,1.015,0.198,1.374,57.343,15.493,-
'[20:48:41.216]',0.150,0.535,1.035,0.209,1.347,57.587,14.868,-
'[20:48:41.224]',0.120,0.565,1.015,0.219,1.319,58.564,14.311,-
'[20:48:41.232]',0.160,0.520,1.035,0.230,1.294,61.055,13.999,-
'[20:48:41.240]',0.145,0.555,1.005,0.239,1.275,65.695,13.999,-
'[20:48:41.248]',0.180,0.520,1.025,0.249,1.257,72.289,14.057,-
'[20:48:41.256]',0.160,0.540,1.010,0.260,1.239,79.860,13.872,-
'[20:48:41.264]',0.205,0.510,1.020,0.270,1.276,87.040,13.432,-
'[20:48:41.272]',0.195,0.525,1.000,0.282,1.339,93.048,13.002,-
'[20:48:41.280]',0.250,0.485,1.005,0.293,1.362,97.591,12.621,-
'[20:48:41.288]',0.240,0.495,0.990,0.304,1.370,101.058,12.377,-
'[20:48:41.296]',0.280,0.460,1.000,0.314,1.373,103.940,12.064,-
'[20:48:41.304]',0.270,0.480,0.975,0.324,1.369,106.676,11.810,-
'[20:48:41.312]',0.310,0.445,0.995,0.334,1.361,109.411,11.625,-
'[20:48:41.320]',0.300,0.460,0.965,0.343,1.351,112.097,11.683,-
'[20:48:41.328]',0.335,0.430,0.975,0.353,1.338,114.686,11.869,-
'[20:48:41.336]',0.315,0.450,0.955,0.362,1.326,117.030,12.182,-
'[20:48:41.344]',0.350,0.420,0.975,0.372,1.315,119.228,12.182,-
'[20:48:41.352]',0.300,0.465,0.945,0.381,1.303,121.036,11.869,-
'[20:48:41.360]',0.320,0.440,0.970,0.390,1.294,122.501,11.312,-
'[20:48:41.368]',0.290,0.465,0.955,0.398,1.286,123.624,10.931,-
'[20:48:41.376]',0.300,0.445,0.970,0.407,1.280,124.601,11.058,-
'[20:48:41.384]',0.280,0.470,0.960,0.414,1.275,125.432,11.556,-
'[20:48:41.392]',0.300,0.450,0.980,0.421,1.274,125.871,11.937,-
'[20:48:41.400]',0.275,0.470,0.985,0.426,1.272,126.115,11.869,-
'[20:48:41.408]',0.260,0.480,0.965,0.433,1.268,126.262,11.625,-
'[20:48:41.416]',0.275,0.460,0.980,0.439,1.266,126.360,11.439,-
'[20:48:41.424]',0.245,0.495,0.965,0.446,1.265,126.311,11.556,-
'[20:48:41.432]',0.270,0.465,0.985,0.453,1.265,126.164,11.869,-
'[20:48:41.440]',0.250,0.480,0.975,0.460,1.265,126.067,12.182,-
'[20:48:41.448]',0.270,0.465,0.985,0.466,1.265,125.871,12.377,-
'[20:48:41.456]',0.245,0.495,0.960,0.473,1.265,125.432,12.182,-
'[20:48:41.464]',0.265,0.470,0.975,0.479,1.265,124.748,11.869,-
'[20:48:41.472]',0.245,0.495,0.970,0.486,1.265,124.162,11.683,-
'[20:48:41.480]',0.265,0.470,0.985,0.492,1.265,123.673,11.869,-
'[20:48:41.488]',0.240,0.485,0.965,0.499,1.268,122.989,12.250,-
'[20:48:41.496]',0.270,0.465,0.985,0.506,1.274,122.110,12.494,-
'[20:48:41.504]',0.240,0.490,0.965,0.514,1.281,121.182,12.494,-
'[20:48:41.512]',0.270,0.465,0.985,0.522,1.291,120.108,12.436,-
'[20:48:41.520]',0.250,0.490,0.960,0.531,1.309,118.984,12.563,-
'[20:48:41.528]',0.280,0.455,0.990,0.541,1.333,117.617,12.690,-
'[20:48:41.536]',0.250,0.490,0.970,0.551,1.366,116.054,12.875,-
'[20:48:41.544]',0.280,0.455,0.985,0.560,1.406,114.344,13.061,-
'[20:48:41.552]',0.250,0.490,0.960,0.570,1.452,112.293,13.061,-
'[20:48:41.560]',0.275,0.465,0.975,0.579,1.505,109.850,12.934,-
'[20:48:41.568]',0.265,0.475,0.960,0.588,1.565,107.164,12.807,-
'[20:48:41.576]',0.290,0.455,0.980,0.597,1.627,104.282,13.002,-
'[20:48:41.584]',0.280,0.450,0.970,0.606,1.682,101.254,13.373,-
'[20:48:41.592]',0.305,0.470,0.965,0.616,1.735,97.884,13.618,-
'[20:48:41.600]',0.290,0.445,0.985,0.626,1.792,94.513,13.500,-
'[20:48:41.608]',0.280,0.475,0.960,0.634,1.852,91.485,13.246,-
'[20:48:41.616]',0.300,0.450,0.985,0.644,1.916,89.043,13.188,-
'[20:48:41.624]',0.280,0.475,0.970,0.652,1.980,87.138,13.305,-
'[20:48:41.632]',0.300,0.450,0.985,0.661,2.045,85.673,13.559,-
'[20:48:41.640]',0.285,0.470,0.965,0.668,2.108,84.549,13.745,-
'[20:48:41.648]',0.320,0.435,0.985,0.676,2.168,83.621,13.745,-
'[20:48:41.656]',0.280,0.470,0.960,0.684,2.228,82.498,13.500,-
'[20:48:41.664]',0.315,0.435,0.990,0.691,2.285,81.228,13.061,-
'[20:48:41.672]',0.300,0.455,0.975,0.698,2.340,80.007,12.875,-
'[20:48:41.680]',0.325,0.435,0.995,0.706,2.393,78.932,12.934,-
'[20:48:41.688]',0.300,0.460,0.980,0.713,2.434,78.004,13.188,-
'[20:48:41.696]',0.325,0.425,0.995,0.720,2.467,76.978,13.119,-
'[20:48:41.704]',0.300,0.455,0.970,0.725,2.503,76.050,12.748,-
'[20:48:41.712]',0.335,0.425,0.975,0.731,2.539,75.318,12.377,-
'[20:48:41.720]',0.320,0.440,0.950,0.735,2.574,74.683,12.182,-
'[20:48:41.728]',0.340,0.415,0.960,0.740,2.606,73.999,12.309,-
'[20:48:41.736]',0.320,0.440,0.940,0.744,2.633,73.364,12.494,-
'[20:48:41.744]',0.355,0.405,0.965,0.748,2.656,72.924,12.621,-
'[20:48:41.752]',0.305,0.450,0.950,0.751,2.672,72.485,12.563,-
'[20:48:41.760]',0.315,0.435,0.970,0.754,2.681,71.996,12.309,-
'[20:48:41.768]',0.280,0.465,0.975,0.756,2.686,71.361,12.123,-
'[20:48:41.776]',0.275,0.460,0.960,0.758,2.685,70.824,12.182,-
'[20:48:41.784]',0.235,0.500,0.985,0.760,2.677,70.287,12.563,-
'[20:48:41.792]',0.250,0.480,0.975,0.761,2.667,69.847,12.807,-
'[20:48:41.800]',0.255,0.475,0.995,0.761,2.652,69.359,12.807,-
'[20:48:41.808]',0.230,0.500,0.975,0.762,2.633,68.870,12.621,-
'[20:48:41.816]',0.255,0.475,1.000,0.761,2.613,68.431,12.494,-
'[20:48:41.824]',0.225,0.500,0.980,0.760,2.590,68.040,12.807,-
'[20:48:41.832]',0.245,0.475,1.000,0.759,2.569,67.796,13.305,-
'[20:48:41.840]',0.140,0.550,1.045,0.759,2.549,67.551,13.618,-
'[20:48:41.848]',0.175,0.530,1.085,0.758,2.531,67.161,13.559,-
'[20:48:41.856]',0.330,0.445,0.990,0.757,2.511,66.721,13.305,-
'[20:48:41.864]',0.675,0.220,0.820,0.756,2.489,66.379,13.188,-
'[20:48:41.872]',1.115,-0.050,0.520,0.755,2.462,66.037,13.432,-
'[20:48:41.880]',1.400,-0.210,0.395,0.754,2.435,65.695,14.057,-
'[20:48:41.888]',1.175,-0.080,0.505,0.753,2.407,65.256,14.624,-
'[20:48:41.896]',0.730,0.190,0.725,0.753,2.376,64.914,14.936,-
'[20:48:41.904]',0.330,0.440,0.895,0.752,2.343,64.670,14.868,-
'[20:48:41.912]',0.240,0.485,0.990,0.752,2.306,64.279,14.624,-
'[20:48:41.920]',0.175,0.535,1.000,0.752,2.264,63.937,14.370,-
'[20:48:41.928]',0.180,0.525,1.030,0.752,2.222,63.742,14.438,-
'[20:48:41.936]',0.135,0.560,1.020,0.752,2.180,63.546,14.868,-
'[20:48:41.944]',0.155,0.535,1.045,0.751,2.140,63.155,15.493,-
'[20:48:41.952]',0.125,0.570,1.035,0.751,2.101,62.667,16.431,-
'[20:48:41.960]',0.145,0.545,1.045,0.751,2.064,62.227,17.623,-
'[20:48:41.968]',0.120,0.570,1.030,0.752,2.032,62.032,18.746,-
'[20:48:41.976]',0.145,0.545,1.055,0.753,2.005,61.934,19.127,-
'[20:48:41.984]',0.115,0.570,1.040,0.754,1.982,61.739,17.994,-
'[20:48:41.992]',0.140,0.545,1.035,0.757,1.962,61.446,15.562,-
'[20:48:42.000]',0.120,0.540,1.055,0.759,1.940,61.153,12.934,-
'[20:48:42.008]',0.135,0.565,1.040,0.762,1.918,61.006,11.439,-
'[20:48:42.016]',0.140,0.545,1.055,0.766,1.896,60.713,11.810,-
'[20:48:42.024]',0.120,0.570,1.035,0.768,1.875,60.420,13.686,-
'[20:48:42.032]',0.140,0.540,1.070,0.771,1.852,60.225,16.060,-
'[20:48:42.040]',0.120,0.570,1.040,0.774,1.832,60.127,17.681,-
'[20:48:42.048]',0.155,0.535,1.060,0.776,1.810,59.883,17.935,-
'[20:48:42.056]',0.125,0.560,1.045,0.778,1.785,59.541,16.998,-
'[20:48:42.064]',0.145,0.540,1.065,0.781,1.756,59.248,15.806,-
'[20:48:42.072]',0.130,0.560,1.040,0.782,1.725,59.101,15.308,-
'[20:48:42.080]',0.170,0.530,1.065,0.785,1.694,59.053,15.620,-
'[20:48:42.088]',0.140,0.560,1.045,0.786,1.668,59.004,16.245,-
'[20:48:42.096]',0.180,0.525,1.070,0.787,1.647,59.346,16.685,-
'[20:48:42.104]',0.145,0.555,1.045,0.787,1.626,60.664,16.626,-
'[20:48:42.112]',0.185,0.525,1.060,0.788,1.603,63.546,16.060,-
'[20:48:42.120]',0.165,0.540,1.040,0.787,1.583,68.431,15.308,-
'[20:48:42.128]',0.210,0.515,1.055,0.786,1.567,75.171,14.868,-
'[20:48:42.136]',0.185,0.540,1.035,0.784,1.553,83.133,14.936,-
'[20:48:42.144]',0.230,0.495,1.055,0.782,1.541,90.557,15.249,-
'[20:48:42.152]',0.225,0.515,1.040,0.777,1.528,96.467,15.376,-
'[20:48:42.160]',0.270,0.475,1.045,0.772,1.516,100.814,15.063,-
'[20:48:42.168]',0.265,0.490,1.015,0.765,1.504,104.184,14.682,-
'[20:48:42.176]',0.300,0.455,1.040,0.758,1.493,107.310,14.438,-
'[20:48:42.184]',0.320,0.470,1.010,0.752,1.482,110.241,14.370,-
'[20:48:42.192]',0.315,0.440,0.995,0.745,1.471,112.976,14.370,-
'[20:48:42.200]',0.345,0.430,1.015,0.738,1.458,115.761,14.311,-
'[20:48:42.208]',0.325,0.450,0.990,0.731,1.445,118.447,14.370,-
'[20:48:42.216]',0.370,0.420,1.000,0.722,1.432,120.938,14.370,-
'[20:48:42.224]',0.350,0.435,0.975,0.714,1.420,122.989,14.243,-
'[20:48:42.232]',0.380,0.405,0.995,0.704,1.409,124.601,14.057,-
'[20:48:42.240]',0.345,0.435,0.960,0.694,1.397,125.969,13.930,-
'[20:48:42.248]',0.365,0.415,0.985,0.683,1.385,127.239,13.999,-
'[20:48:42.256]',0.335,0.445,0.975,0.674,1.376,128.118,14.057,-
'[20:48:42.264]',0.365,0.415,0.990,0.664,1.369,128.753,14.126,-
'[20:48:42.272]',0.325,0.445,0.970,0.654,1.362,129.193,14.126,-
'[20:48:42.280]',0.345,0.425,0.990,0.644,1.357,129.632,14.057,-
'[20:48:42.288]',0.305,0.455,0.975,0.634,1.358,129.828,13.999,-
'[20:48:42.296]',0.325,0.435,1.000,0.623,1.361,129.828,13.872,-
'[20:48:42.304]',0.290,0.470,0.975,0.612,1.363,129.632,13.745,-
'[20:48:42.312]',0.320,0.435,1.000,0.602,1.364,129.437,13.745,-
'[20:48:42.320]',0.290,0.465,0.965,0.591,1.363,129.241,13.999,-
'[20:48:42.328]',0.315,0.440,0.990,0.582,1.359,128.948,14.497,-
'[20:48:42.336]',0.275,0.480,0.975,0.572,1.354,128.509,14.995,-
'[20:48:42.344]',0.300,0.450,0.990,0.563,1.349,128.118,15.249,-
'[20:48:42.352]',0.270,0.480,0.975,0.554,1.343,127.630,15.181,-
'[20:48:42.360]',0.305,0.445,0.990,0.546,1.339,126.995,14.868,-
'[20:48:42.368]',0.285,0.470,0.970,0.538,1.338,126.360,14.555,-
'[20:48:42.376]',0.305,0.445,0.995,0.530,1.341,125.822,14.555,-
'[20:48:42.384]',0.285,0.470,0.980,0.522,1.348,125.139,14.809,-
'[20:48:42.392]',0.305,0.445,0.970,0.515,1.361,124.259,15.122,-
'[20:48:42.400]',0.315,0.440,1.000,0.509,1.377,123.136,15.181,-
'[20:48:42.408]',0.285,0.470,0.975,0.502,1.398,121.915,15.181,-
'[20:48:42.416]',0.300,0.455,1.000,0.496,1.424,120.694,15.249,-
'[20:48:42.424]',0.265,0.485,0.975,0.491,1.458,119.180,15.493,-
'[20:48:42.432]',0.300,0.450,1.000,0.486,1.500,117.421,15.874,-
'[20:48:42.440]',0.285,0.475,0.975,0.481,1.550,115.419,16.314,-
'[20:48:42.448]',0.310,0.445,1.000,0.476,1.608,113.172,16.499,-
'[20:48:42.456]',0.285,0.475,0.980,0.471,1.672,110.534,16.372,-
'[20:48:42.464]',0.320,0.440,1.000,0.467,1.740,107.408,16.060,-
'[20:48:42.472]',0.285,0.465,0.980,0.463,1.810,103.989,15.806,-
'[20:48:42.480]',0.310,0.440,1.005,0.460,1.884,100.619,16.001,-
'[20:48:42.488]',0.290,0.470,0.985,0.457,1.948,97.444,16.499,-
'[20:48:42.496]',0.330,0.430,0.995,0.454,2.007,94.513,16.939,-
'[20:48:42.504]',0.295,0.455,0.975,0.451,2.072,91.925,16.939,-
'[20:48:42.512]',0.325,0.425,1.005,0.449,2.139,90.069,16.685,-
'[20:48:42.520]',0.290,0.465,0.980,0.446,2.202,88.799,16.499,-
'[20:48:42.528]',0.320,0.435,1.000,0.443,2.267,87.822,16.499,-
'[20:48:42.536]',0.285,0.465,0.980,0.440,2.328,86.796,16.558,-
'[20:48:42.544]',0.325,0.430,1.000,0.437,2.385,85.721,16.744,-
'[20:48:42.552]',0.295,0.460,0.990,0.434,2.439,84.696,16.812,-
'[20:48:42.560]',0.325,0.430,1.015,0.431,2.488,83.719,16.871,-
'[20:48:42.568]',0.315,0.455,1.000,0.428,2.531,82.693,16.744,-
'[20:48:42.576]',0.345,0.420,0.995,0.426,2.571,81.570,16.626,-
'[20:48:42.584]',0.350,0.440,1.010,0.422,2.603,80.690,16.626,-
'[20:48:42.592]',0.325,0.445,0.985,0.419,2.630,80.007,16.685,-
'[20:48:42.600]',0.355,0.410,0.995,0.415,2.660,79.372,16.744,-
'[20:48:42.608]',0.330,0.430,0.965,0.411,2.691,78.688,16.685,-
'[20:48:42.616]',0.345,0.415,0.970,0.406,2.720,78.004,16.558,-
'[20:48:42.624]',0.325,0.440,0.950,0.401,2.745,77.467,16.499,-
'[20:48:42.632]',0.360,0.405,0.975,0.394,2.766,76.978,16.558,-
'[20:48:42.640]',0.315,0.445,0.960,0.387,2.786,76.343,16.626,-
'[20:48:42.648]',0.300,0.430,0.990,0.379,2.802,75.611,16.626,-
'[20:48:42.656]',0.300,0.455,0.970,0.371,2.812,74.731,16.744,-
'[20:48:42.664]',0.275,0.450,1.005,0.363,2.820,73.608,16.939,-
'[20:48:42.672]',0.255,0.490,0.995,0.355,2.827,72.533,16.998,-
'[20:48:42.680]',0.270,0.470,1.015,0.347,2.834,72.387,16.871,-
'[20:48:42.688]',0.240,0.490,1.000,0.339,2.836,73.071,16.744,-
'[20:48:42.696]',0.275,0.460,1.005,0.330,2.835,73.413,16.812,-
'[20:48:42.704]',0.240,0.485,0.990,0.321,2.838,72.924,16.939,-
'[20:48:42.712]',0.250,0.475,1.010,0.311,2.839,72.045,16.998,-
'[20:48:42.720]',0.175,0.530,1.030,0.301,2.835,71.557,17.056,-
'[20:48:42.728]',0.160,0.540,1.110,0.292,2.826,71.312,17.252,-
'[20:48:42.736]',0.260,0.485,1.045,0.282,2.809,71.068,17.437,-
'[20:48:42.744]',0.535,0.305,0.930,0.274,2.787,70.433,17.437,-
'[20:48:42.752]',0.920,0.065,0.655,0.265,2.761,69.652,17.310,-
'[20:48:42.760]',1.330,-0.185,0.435,0.255,2.731,69.261,17.310,-
'[20:48:42.768]',1.400,-0.210,0.400,0.246,2.699,69.114,17.564,-
'[20:48:42.776]',0.950,0.050,0.650,0.237,2.666,68.968,18.121,-
'[20:48:42.784]',0.480,0.345,0.855,0.228,2.633,68.431,18.688,-
'[20:48:42.792]',0.270,0.465,0.985,0.219,2.601,67.307,19.000,-
'[20:48:42.800]',0.190,0.520,1.030,0.210,2.569,66.184,19.059,-
'[20:48:42.808]',0.170,0.530,1.055,0.201,2.537,65.744,18.815,-
'[20:48:42.816]',0.140,0.550,1.065,0.192,2.502,65.940,18.307,-
'[20:48:42.824]',0.125,0.560,1.050,0.184,2.468,66.233,17.750,-
'[20:48:42.832]',0.150,0.535,1.070,0.177,2.435,66.428,17.564,-
'[20:48:42.840]',0.115,0.570,1.060,0.171,2.402,66.526,17.877,-
'[20:48:42.848]',0.140,0.540,1.080,0.165,2.370,66.526,18.375,-
'[20:48:42.856]',0.120,0.570,1.060,0.159,2.338,66.233,18.688,-
'[20:48:42.864]',0.135,0.545,1.085,0.154,2.307,65.695,18.561,-
'[20:48:42.872]',0.105,0.570,1.065,0.148,2.275,65.256,18.307,-
'[20:48:42.880]',0.130,0.545,1.080,0.143,2.244,65.012,18.062,-
'[20:48:42.888]',0.110,0.570,1.065,0.139,2.218,64.572,17.994,-
'[20:48:42.896]',0.130,0.545,1.080,0.135,2.196,63.986,17.994,-
'[20:48:42.904]',0.115,0.570,1.060,0.131,2.174,63.448,17.994,-
'[20:48:42.912]',0.140,0.545,1.070,0.128,2.152,63.009,18.062,-
'[20:48:42.920]',0.115,0.570,1.050,0.125,2.129,62.472,17.935,-
'[20:48:42.928]',0.145,0.545,1.070,0.121,2.106,61.885,17.564,-
'[20:48:42.936]',0.120,0.570,1.060,0.118,2.081,61.251,17.183,-
'[20:48:42.944]',0.135,0.545,1.080,0.114,2.054,60.664,16.939,-
'[20:48:42.952]',0.125,0.565,1.060,0.111,2.027,60.176,16.939,-
'[20:48:42.960]',0.155,0.540,1.070,0.109,2.001,59.687,16.939,-
'[20:48:42.968]',0.125,0.570,1.055,0.106,1.972,59.297,16.871,-
'[20:48:42.976]',0.145,0.545,1.075,0.104,1.942,59.297,16.558,-
'[20:48:42.984]',0.135,0.560,1.060,0.102,1.917,59.883,16.001,-
'[20:48:42.992]',0.165,0.535,1.055,0.100,1.892,61.544,15.308,-
'[20:48:43.000]',0.170,0.550,1.070,0.098,1.867,65.158,14.751,-
'[20:48:43.008]',0.150,0.535,1.055,0.096,1.845,71.117,14.555,-
'[20:48:43.016]',0.175,0.545,1.070,0.094,1.827,78.737,14.555,-
'[20:48:43.024]',0.195,0.525,1.050,0.092,1.810,86.552,14.370,-
'[20:48:43.032]',0.205,0.515,1.065,0.090,1.794,93.195,13.930,-
'[20:48:43.040]',0.200,0.525,1.035,0.088,1.776,98.177,13.500,-
'[20:48:43.048]',0.235,0.495,1.050,0.086,1.759,101.791,13.246,-
'[20:48:43.056]',0.215,0.520,1.030,0.084,1.741,104.722,13.061,-
'[20:48:43.064]',0.265,0.475,1.045,0.082,1.723,107.310,12.875,-
'[20:48:43.072]',0.250,0.500,1.010,0.081,1.706,109.850,12.494,-
'[20:48:43.080]',0.290,0.465,1.020,0.078,1.688,112.537,12.123,-
'[20:48:43.088]',0.285,0.475,0.995,0.076,1.674,115.223,11.937,-
'[20:48:43.096]',0.325,0.440,1.010,0.073,1.661,117.617,11.869,-
'[20:48:43.104]',0.300,0.470,0.990,0.070,1.647,119.668,11.937,-
'[20:48:43.112]',0.325,0.440,1.000,0.066,1.634,121.475,12.064,-
'[20:48:43.120]',0.295,0.465,0.980,0.064,1.622,123.038,11.869,-
'[20:48:43.128]',0.315,0.445,0.990,0.061,1.607,124.259,11.439,-
'[20:48:43.136]',0.285,0.475,0.970,0.058,1.589,125.236,10.931,-
'[20:48:43.144]',0.300,0.450,0.990,0.057,1.570,126.067,10.619,-
'[20:48:43.152]',0.265,0.480,0.970,0.055,1.548,126.702,10.560,-
'[20:48:43.160]',0.280,0.460,0.985,0.054,1.528,126.995,10.619,-
'[20:48:43.168]',0.245,0.495,0.970,0.054,1.508,127.141,10.746,-
'[20:48:43.176]',0.260,0.470,0.985,0.054,1.490,127.239,10.873,-
'[20:48:43.184]',0.235,0.495,0.970,0.055,1.475,127.385,10.931,-
'[20:48:43.192]',0.230,0.480,0.965,0.056,1.464,127.239,10.873,-
'[20:48:43.200]',0.250,0.475,0.980,0.058,1.457,126.799,11.127,-
'[20:48:43.208]',0.230,0.500,0.960,0.059,1.450,126.311,12.064,-
'[20:48:43.216]',0.245,0.475,0.990,0.062,1.443,125.969,13.745,-
'[20:48:43.224]',0.225,0.500,0.975,0.064,1.437,125.822,15.308,-
'[20:48:43.232]',0.240,0.485,0.965,0.067,1.431,125.481,15.376,-
'[20:48:43.240]',0.230,0.495,0.955,0.072,1.425,124.943,13.305,-
'[20:48:43.248]',0.255,0.475,0.975,0.077,1.419,124.162,9.876,-
'[20:48:43.256]',0.220,0.500,0.955,0.084,1.415,123.429,6.936,-
'[20:48:43.264]',0.245,0.480,0.970,0.091,1.414,122.550,6.125,-
'[20:48:43.272]',0.215,0.505,0.955,0.098,1.419,121.573,7.747,-
'[20:48:43.280]',0.240,0.480,0.975,0.106,1.431,120.352,10.619,-
'[20:48:43.288]',0.215,0.505,0.960,0.115,1.444,118.935,12.934,-
'[20:48:43.296]',0.240,0.485,0.975,0.123,1.459,117.324,13.618,-
'[20:48:43.304]',0.215,0.510,0.955,0.131,1.480,115.663,12.807,-
'[20:48:43.312]',0.235,0.490,0.980,0.139,1.490,113.904,11.556,-
'[20:48:43.320]',0.215,0.515,0.960,0.147,1.499,111.951,10.687,-
'[20:48:43.328]',0.250,0.475,0.985,0.155,1.527,109.508,10.560,-
'[20:48:43.336]',0.215,0.520,0.955,0.164,1.568,106.724,11.058,-
'[20:48:43.344]',0.255,0.480,0.975,0.173,1.621,103.696,11.752,-
'[20:48:43.352]',0.220,0.510,0.955,0.182,1.715,100.375,12.250,-
'[20:48:43.360]',0.255,0.480,0.975,0.191,1.785,96.760,12.250,-
'[20:48:43.368]',0.240,0.495,0.955,0.200,1.859,93.243,11.869,-
'[20:48:43.376]',0.260,0.475,0.975,0.208,1.959,90.117,11.371,-
'[20:48:43.384]',0.235,0.495,0.965,0.216,2.015,87.529,11.000,-
'[20:48:43.392]',0.250,0.480,0.975,0.224,2.073,85.575,10.746,-
'[20:48:43.400]',0.255,0.475,0.960,0.232,2.133,84.110,10.746,-
'[20:48:43.408]',0.230,0.500,0.950,0.240,2.194,83.035,10.931,-
'[20:48:43.416]',0.260,0.470,0.965,0.249,2.252,82.156,11.058,-
'[20:48:43.424]',0.250,0.485,0.945,0.257,2.305,81.130,10.873,-
'[20:48:43.432]',0.285,0.455,0.975,0.264,2.353,80.007,10.306,-
'[20:48:43.440]',0.265,0.475,0.950,0.272,2.398,78.786,9.749,-
'[20:48:43.448]',0.300,0.445,0.980,0.279,2.442,77.760,9.495,-
'[20:48:43.456]',0.265,0.480,0.950,0.286,2.483,76.734,9.681,-
'[20:48:43.464]',0.295,0.450,0.955,0.292,2.523,75.757,9.993,-
'[20:48:43.472]',0.280,0.465,0.925,0.298,2.555,74.780,10.247,-
'[20:48:43.480]',0.300,0.435,0.925,0.304,2.584,74.097,10.306,-
'[20:48:43.488]',0.285,0.460,0.910,0.310,2.617,73.413,10.247,-
'[20:48:43.496]',0.315,0.425,0.930,0.315,2.650,72.778,10.062,-
'[20:48:43.504]',0.260,0.475,0.925,0.321,2.682,72.192,9.935,-
'[20:48:43.512]',0.270,0.460,0.950,0.325,2.714,71.605,9.993,-
'[20:48:43.520]',0.240,0.485,0.935,0.329,2.741,70.970,10.189,-
'[20:48:43.528]',0.275,0.460,0.965,0.332,2.763,70.433,10.247,-
'[20:48:43.536]',0.210,0.515,0.950,0.336,2.781,69.847,10.306,-
'[20:48:43.544]',0.220,0.495,0.970,0.338,2.793,69.407,10.374,-
'[20:48:43.552]',0.160,0.545,0.950,0.340,2.799,68.968,10.501,-
'[20:48:43.560]',0.205,0.500,0.970,0.342,2.799,68.479,10.687,-
'[20:48:43.568]',0.175,0.525,0.955,0.344,2.796,67.991,11.000,-
'[20:48:43.576]',0.190,0.505,0.975,0.345,2.788,67.600,11.371,-
'[20:48:43.584]',0.150,0.540,0.975,0.346,2.775,67.258,11.752,-
'[20:48:43.592]',0.115,0.550,1.030,0.347,2.760,66.819,11.937,-
'[20:48:43.600]',0.100,0.570,1.060,0.348,2.743,66.233,11.937,-
'[20:48:43.608]',0.280,0.470,1.010,0.349,2.724,65.988,11.937,-
'[20:48:43.616]',0.550,0.305,0.855,0.350,2.701,65.793,12.064,-
'[20:48:43.624]',1.000,0.015,0.585,0.350,2.673,65.353,12.436,-
'[20:48:43.632]',1.300,-0.145,0.410,0.350,2.640,64.621,13.246,-
'[20:48:43.640]',1.150,-0.065,0.395,0.350,2.606,63.937,14.868,-
'[20:48:43.648]',0.715,0.195,0.690,0.350,2.568,63.546,16.939,-
'[20:48:43.656]',0.315,0.445,0.880,0.350,2.527,63.351,18.121,-
'[20:48:43.664]',0.175,0.530,0.970,0.350,2.484,63.107,17.183,-
'[20:48:43.672]',0.135,0.555,0.990,0.350,2.441,62.716,13.999,-
'[20:48:43.680]',0.145,0.535,1.010,0.350,2.397,62.227,9.993,-
'[20:48:43.688]',0.090,0.585,1.000,0.350,2.349,61.885,7.375,-
'[20:48:43.696]',0.100,0.565,1.030,0.350,2.301,61.544,7.561,-
'[20:48:43.704]',0.075,0.590,1.015,0.350,2.253,61.251,10.189,-
'[20:48:43.712]',0.095,0.565,1.025,0.350,2.205,60.860,13.432,-
'[20:48:43.720]',0.065,0.595,1.010,0.351,2.160,60.371,15.435,-
'[20:48:43.728]',0.105,0.565,1.025,0.352,2.118,59.785,15.435,-
'[20:48:43.736]',0.075,0.590,1.020,0.354,2.077,59.346,14.126,-
'[20:48:43.744]',0.095,0.570,1.035,0.355,2.039,59.101,12.934,-
'[20:48:43.752]',0.080,0.590,1.010,0.357,2.002,58.857,12.563,-
'[20:48:43.760]',0.105,0.565,1.025,0.359,1.967,58.613,13.061,-
'[20:48:43.768]',0.075,0.590,1.015,0.361,1.934,58.369,13.872,-
'[20:48:43.776]',0.090,0.570,1.040,0.363,1.907,58.124,14.438,-
'[20:48:43.784]',0.095,0.565,1.015,0.365,1.882,57.929,14.497,-
'[20:48:43.792]',0.080,0.585,1.030,0.366,1.852,57.587,14.184,-
'[20:48:43.800]',0.090,0.570,1.015,0.368,1.821,57.441,13.930,-
'[20:48:43.808]',0.115,0.575,1.030,0.370,1.791,57.196,13.872,-
'[20:48:43.816]',0.090,0.555,1.035,0.372,1.761,56.806,14.057,-
'[20:48:43.824]',0.085,0.590,1.010,0.373,1.732,56.464,14.126,-
'[20:48:43.832]',0.120,0.560,1.025,0.374,1.703,56.171,13.872,-
'[20:48:43.840]',0.095,0.580,1.005,0.375,1.673,55.926,13.373,-
'[20:48:43.848]',0.115,0.560,1.030,0.376,1.645,55.780,12.690,-
'[20:48:43.856]',0.090,0.585,1.015,0.376,1.623,56.415,12.123,-
