"'Time','II','III','AVR','V','RESP','PLETH','ABP','CVP'"
"'[10:51:58.008]',0.145,-,0.635,0.805,0.669,1.406,-,-"
"'[10:51:58.016]',0.165,-,0.620,0.795,0.642,1.394,-,-"
"'[10:51:58.024]',0.170,-,0.605,0.785,0.615,1.382,-,-"
"'[10:51:58.032]',0.150,-,0.620,0.755,0.591,1.372,-,-"
"'[10:51:58.040]',0.165,-,0.615,0.730,0.567,1.363,-,-"
"'[10:51:58.048]',0.140,-,0.625,0.720,0.546,1.353,-,-"
"'[10:51:58.056]',0.115,-,0.645,0.730,0.525,1.346,-,-"
"'[10:51:58.064]',0.070,-,0.685,0.745,0.505,1.341,-,-"
"'[10:51:58.072]',0.030,-,0.715,0.755,0.484,1.337,-,-"
"'[10:51:58.080]',-0.010,-,0.745,0.750,0.464,1.333,-,-"
"'[10:51:58.088]',-0.025,-,0.750,0.755,0.444,1.329,-,-"
"'[10:51:58.096]',-0.015,-,0.745,0.750,0.426,1.325,-,-"
"'[10:51:58.104]',-0.021,-,0.740,0.755,0.408,1.319,-,-"
"'[10:51:58.112]',-0.035,-,0.760,0.760,0.391,1.313,-,-"
"'[10:51:58.120]',-0.086,-,0.825,0.825,0.375,1.309,-,-"
"'[10:51:58.128]',-0.090,-,0.845,0.855,0.357,1.309,-,-"
"'[10:51:58.136]',-0.010,-,0.670,0.780,0.341,1.315,-,-"
"'[10:51:58.144]',0.275,-,0.235,0.505,0.323,1.331,-,-"
"'[10:51:58.152]',0.490,-,-0.155,0.215,0.305,1.361,-,-"
"'[10:51:58.160]',0.555,-,0.050,0.200,0.287,1.404,-,-"
"'[10:51:58.168]',0.325,-,0.755,0.640,0.269,1.459,-,-"
"'[10:51:58.176]',0.160,-,0.956,0.755,0.250,1.523,-,-"
"'[10:51:58.184]',-0.000,-,0.990,0.815,0.232,1.589,-,-"
"'[10:51:58.192]',-0.015,-,0.885,0.840,0.215,1.653,-,-"
"'[10:51:58.200]',-0.010,-,0.815,0.830,0.199,1.710,-,-"
"'[10:51:58.208]',-0.035,-,0.790,0.820,0.184,1.756,-,-"
"'[10:51:58.216]',-0.041,-,0.775,0.815,0.169,1.790,-,-"
"'[10:51:58.224]',-0.045,-,0.765,0.825,0.153,1.810,-,-"
"'[10:51:58.232]',-0.041,-,0.770,0.820,0.138,1.820,-,-"
"'[10:51:58.240]',-0.030,-,0.745,0.820,0.122,1.822,-,-"
"'[10:51:58.248]',-0.025,-,0.740,0.815,0.106,1.816,-,-"
"'[10:51:58.256]',-0.030,-,0.735,0.820,0.092,1.804,-,-"
"'[10:51:58.264]',-0.010,-,0.715,0.815,0.078,1.787,-,-"
"'[10:51:58.272]',-0.015,-,0.715,0.820,0.066,1.765,-,-"
"'[10:51:58.280]',0.004,-,0.690,0.805,0.054,1.742,-,-"
"'[10:51:58.288]',0.024,-,0.670,0.795,0.042,1.719,-,-"
"'[10:51:58.296]',0.035,-,0.650,0.795,0.031,1.698,-,-"
"'[10:51:58.304]',0.050,-,0.625,0.785,0.019,1.679,-,-"
"'[10:51:58.312]',0.060,-,0.595,0.780,0.007,1.664,-,-"
"'[10:51:58.320]',0.080,-,0.560,0.780,0.003,1.652,-,-"
"'[10:51:58.328]',0.095,-,0.530,0.770,-0.000,1.642,-,-"
"'[10:51:58.336]',0.130,-,0.490,0.760,-0.000,1.633,-,-"
"'[10:51:58.344]',0.165,-,0.455,0.735,-0.000,1.625,-,-"
"'[10:51:58.352]',0.185,-,0.450,0.735,-0.000,1.617,-,-"
"'[10:51:58.360]',0.195,-,0.455,0.730,-0.000,1.610,-,-"
"'[10:51:58.368]',0.200,-,0.470,0.735,-0.000,1.603,-,-"
"'[10:51:58.376]',0.175,-,0.520,0.745,-0.000,1.597,-,-"
"'[10:51:58.384]',0.105,-,0.580,0.770,-0.000,1.590,-,-"
"'[10:51:58.392]',0.044,-,0.640,0.785,-0.000,1.583,-,-"
"'[10:51:58.400]',-0.010,-,0.695,0.810,-0.000,1.573,-,-"
"'[10:51:58.408]',-0.075,-,0.750,0.830,-0.000,1.562,-,-"
"'[10:51:58.416]',-0.140,-,0.800,0.840,-0.000,1.548,-,-"
"'[10:51:58.424]',-0.160,-,0.820,0.830,-0.000,1.536,-,-"
"'[10:51:58.432]',-0.196,-,0.835,0.850,-0.000,1.526,-,-"
"'[10:51:58.440]',-0.220,-,0.860,0.865,-0.000,1.517,-,-"
"'[10:51:58.448]',-0.245,-,0.875,0.865,-0.000,1.508,-,-"
"'[10:51:58.456]',-0.281,-,0.900,0.880,-0.000,1.500,-,-"
"'[10:51:58.464]',-0.316,-,0.920,0.890,-0.000,1.492,-,-"
"'[10:51:58.472]',-0.346,-,0.935,0.900,-0.000,1.484,-,-"
"'[10:51:58.480]',-0.341,-,0.930,0.900,-0.000,1.476,-,-"
"'[10:51:58.488]',-0.356,-,0.935,0.900,-0.000,1.468,-,-"
"'[10:51:58.496]',-0.350,-,0.930,0.890,-0.000,1.460,-,-"
"'[10:51:58.504]',-0.381,-,0.945,0.905,-0.000,1.452,-,-"
"'[10:51:58.512]',-0.426,-,0.976,0.925,-0.000,1.444,-,-"
"'[10:51:58.520]',-0.451,-,0.980,0.940,-0.000,1.437,-,-"
"'[10:51:58.528]',-0.446,-,0.976,0.960,-0.000,1.432,-,-"
"'[10:51:58.536]',-0.441,-,0.970,0.985,-0.000,1.428,-,-"
"'[10:51:58.544]',-0.456,-,0.980,1.005,-0.000,1.424,-,-"
"'[10:51:58.552]',-0.421,-,0.956,0.995,-0.000,1.420,-,-"
"'[10:51:58.560]',-0.386,-,0.925,0.980,-0.000,1.415,-,-"
"'[10:51:58.568]',-0.376,-,0.915,0.970,-0.000,1.411,-,-"
"'[10:51:58.576]',-0.370,-,0.910,0.925,-0.000,1.405,-,-"
"'[10:51:58.584]',-0.356,-,0.900,0.880,-0.000,1.347,-,-"
"'[10:51:58.592]',-0.350,-,0.905,0.860,-0.000,1.262,-,-"
"'[10:51:58.600]',-0.396,-,0.935,0.880,-0.000,1.216,-,-"
"'[10:51:58.608]',-0.411,-,0.960,0.895,-0.000,1.190,-,-"
"'[10:51:58.616]',-0.401,-,0.956,0.885,-0.000,1.173,-,-"
"'[10:51:58.624]',-0.456,-,0.996,0.895,-0.000,1.161,-,-"
"'[10:51:58.632]',-0.486,-,1.015,0.910,-0.000,1.149,-,-"
"'[10:51:58.640]',-0.461,-,1.005,0.890,-0.000,1.136,-,-"
"'[10:51:58.648]',-0.451,-,0.996,0.880,-0.000,1.125,-,-"
"'[10:51:58.656]',-0.451,-,0.996,0.880,-0.000,1.118,-,-"
"'[10:51:58.664]',-0.486,-,1.045,0.935,-0.000,1.118,-,-"
"'[10:51:58.672]',-0.456,-,1.061,0.970,-0.000,1.132,-,-"
"'[10:51:58.680]',-0.466,-,0.956,0.935,-0.000,1.166,-,-"
"'[10:51:58.688]',-0.220,-,0.585,0.725,-0.000,1.225,-,-"
"'[10:51:58.696]',0.050,-,0.155,0.395,-0.000,1.308,-,-"
"'[10:51:58.704]',0.170,-,0.085,0.325,-0.000,1.412,-,-"
"'[10:51:58.712]',0.090,-,0.855,0.755,-0.000,1.531,-,-"
"'[10:51:58.720]',0.080,-,1.045,0.920,-0.000,1.639,-,-"
"'[10:51:58.728]',-0.155,-,1.130,0.965,-0.000,1.740,-,-"
"'[10:51:58.736]',-0.310,-,1.140,0.995,-0.000,1.851,-,-"
"'[10:51:58.744]',-0.346,-,1.021,0.960,-0.000,1.960,-,-"
"'[10:51:58.752]',-0.361,-,0.980,0.930,-0.000,2.057,-,-"
"'[10:51:58.760]',-0.370,-,0.965,0.910,-0.000,2.138,-,-"
"'[10:51:58.768]',-0.346,-,0.950,0.890,0.006,2.199,-,-"
"'[10:51:58.776]',-0.356,-,0.940,0.875,0.012,2.239,-,-"
"'[10:51:58.784]',-0.386,-,0.935,0.910,0.030,2.254,-,-"
"'[10:51:58.792]',-0.381,-,0.940,0.915,0.048,2.247,-,-"
"'[10:51:58.800]',-0.361,-,0.925,0.900,0.070,2.219,-,-"
"'[10:51:58.808]',-0.341,-,0.905,0.890,0.093,2.173,-,-"
"'[10:51:58.816]',-0.321,-,0.880,0.870,0.118,2.119,-,-"
"'[10:51:58.824]',-0.341,-,0.880,0.880,0.143,2.060,-,-"
"'[10:51:58.832]',-0.346,-,0.880,0.885,0.167,1.993,-,-"
"'[10:51:58.840]',-0.310,-,0.845,0.865,0.192,1.926,-,-"
"'[10:51:58.848]',-0.285,-,0.810,0.855,0.215,1.862,-,-"
"'[10:51:58.856]',-0.261,-,0.780,0.845,0.240,1.806,-,-"
"'[10:51:58.864]',-0.211,-,0.730,0.825,0.269,1.760,-,-"
"'[10:51:58.872]',-0.146,-,0.665,0.795,0.298,1.721,-,-"
"'[10:51:58.880]',-0.075,-,0.610,0.775,0.331,1.693,-,-"
"'[10:51:58.888]',-0.010,-,0.555,0.755,0.365,1.674,-,-"
"'[10:51:58.896]',0.035,-,0.525,0.745,0.396,1.661,-,-"
"'[10:51:58.904]',0.075,-,0.505,0.740,0.428,1.649,-,-"
"'[10:51:58.912]',0.070,-,0.530,0.750,0.459,1.639,-,-"
"'[10:51:58.920]',0.070,-,0.555,0.755,0.489,1.629,-,-"
"'[10:51:58.928]',0.055,-,0.595,0.765,0.524,1.616,-,-"
"'[10:51:58.936]',0.030,-,0.640,0.785,0.558,1.602,-,-"
"'[10:51:58.944]',0.004,-,0.680,0.790,0.595,1.587,-,-"
"'[10:51:58.952]',-0.021,-,0.720,0.810,0.633,1.572,-,-"
"'[10:51:58.960]',-0.041,-,0.740,0.825,0.673,1.555,-,-"
"'[10:51:58.968]',-0.041,-,0.750,0.830,0.713,1.538,-,-"
"'[10:51:58.976]',-0.041,-,0.755,0.830,0.754,1.519,-,-"
"'[10:51:58.984]',-0.030,-,0.750,0.830,0.796,1.499,-,-"
"'[10:51:58.992]',-0.015,-,0.740,0.830,0.833,1.477,-,-"
"'[10:51:59.000]',-0.005,-,0.740,0.830,0.870,1.455,-,-"
"'[10:51:59.008]',0.004,-,0.730,0.835,0.903,1.432,-,-"
"'[10:51:59.016]',0.010,-,0.720,0.830,0.937,1.413,-,-"
"'[10:51:59.024]',0.024,-,0.715,0.830,0.968,1.396,-,-"
"'[10:51:59.032]',0.020,-,0.720,0.830,0.999,1.377,-,-"
"'[10:51:59.040]',0.020,-,0.715,0.825,0.999,1.360,-,-"
"'[10:51:59.048]',0.024,-,0.715,0.820,1.000,1.344,-,-"
"'[10:51:59.056]',0.015,-,0.720,0.815,1.000,1.329,-,-"
"'[10:51:59.064]',0.004,-,0.715,0.820,1.000,1.314,-,-"
"'[10:51:59.072]',-0.030,-,0.740,0.825,1.000,1.298,-,-"
"'[10:51:59.080]',-0.065,-,0.755,0.845,1.000,1.283,-,-"
"'[10:51:59.088]',-0.090,-,0.765,0.875,1.000,1.266,-,-"
"'[10:51:59.096]',-0.110,-,0.770,0.885,1.000,1.251,-,-"
"'[10:51:59.104]',-0.106,-,0.765,0.895,1.000,1.239,-,-"
"'[10:51:59.112]',-0.110,-,0.745,0.890,1.000,1.227,-,-"
"'[10:51:59.120]',-0.075,-,0.725,0.875,1.000,1.217,-,-"
"'[10:51:59.128]',-0.065,-,0.715,0.850,1.000,1.206,-,-"
"'[10:51:59.136]',-0.086,-,0.730,0.815,1.000,1.195,-,-"
"'[10:51:59.144]',-0.100,-,0.735,0.795,1.000,1.183,-,-"
"'[10:51:59.152]',-0.126,-,0.750,0.795,1.000,1.171,-,-"
"'[10:51:59.160]',-0.110,-,0.755,0.790,1.000,1.157,-,-"
"'[10:51:59.168]',-0.146,-,0.780,0.795,1.000,1.143,-,-"
"'[10:51:59.176]',-0.196,-,0.820,0.805,1.000,1.130,-,-"
"'[10:51:59.184]',-0.205,-,0.835,0.805,1.000,1.118,-,-"
"'[10:51:59.192]',-0.200,-,0.830,0.805,1.000,1.107,-,-"
"'[10:51:59.200]',-0.205,-,0.835,0.800,1.000,1.095,-,-"
"'[10:51:59.208]',-0.196,-,0.825,0.800,1.000,1.086,-,-"
"'[10:51:59.216]',-0.191,-,0.840,0.825,1.000,1.080,-,-"
"'[10:51:59.224]',-0.205,-,0.891,0.890,1.000,1.078,-,-"
"'[10:51:59.232]',-0.186,-,0.825,0.880,1.000,1.082,-,-"
"'[10:51:59.240]',-0.025,-,0.550,0.740,1.000,1.094,-,-"
"'[10:51:59.248]',0.240,-,0.115,0.425,1.000,1.116,-,-"
"'[10:51:59.256]',0.415,-,-0.090,0.255,1.000,1.150,-,-"
"'[10:51:59.264]',0.450,-,0.410,0.520,0.998,1.191,-,-"
"'[10:51:59.272]',0.275,-,0.865,0.810,0.995,1.238,-,-"
"'[10:51:59.280]',0.130,-,0.956,0.850,0.966,1.285,-,-"
"'[10:51:59.288]',-0.061,-,0.976,0.880,0.936,1.328,-,-"
"'[10:51:59.296]',-0.095,-,0.891,0.890,0.906,1.364,-,-"
"'[10:51:59.304]',-0.110,-,0.840,0.875,0.876,1.390,-,-"
"'[10:51:59.312]',-0.120,-,0.815,0.855,0.848,1.406,-,-"
"'[10:51:59.320]',-0.115,-,0.800,0.850,0.820,1.412,-,-"
"'[10:51:59.328]',-0.120,-,0.790,0.840,0.794,1.411,-,-"
"'[10:51:59.336]',-0.106,-,0.775,0.835,0.768,1.405,-,-"
"'[10:51:59.344]',-0.090,-,0.760,0.830,0.742,1.394,-,-"
"'[10:51:59.352]',-0.075,-,0.745,0.835,0.715,1.378,-,-"
"'[10:51:59.360]',-0.065,-,0.740,0.825,0.689,1.360,-,-"
"'[10:51:59.368]',-0.055,-,0.720,0.815,0.663,1.341,-,-"
"'[10:51:59.376]',-0.041,-,0.705,0.820,0.640,1.322,-,-"
"'[10:51:59.384]',-0.025,-,0.685,0.810,0.617,1.300,-,-"
"'[10:51:59.392]',-0.010,-,0.660,0.800,0.597,1.278,-,-"
"'[10:51:59.400]',0.010,-,0.645,0.790,0.577,1.256,-,-"
"'[10:51:59.408]',0.035,-,0.615,0.775,0.559,1.237,-,-"
"'[10:51:59.416]',0.070,-,0.570,0.755,0.540,1.222,-,-"
"'[10:51:59.424]',0.105,-,0.530,0.745,0.522,1.209,-,-"
"'[10:51:59.432]',0.140,-,0.485,0.730,0.504,1.195,-,-"
"'[10:51:59.440]',0.185,-,0.435,0.710,0.487,1.180,-,-"
"'[10:51:59.448]',0.230,-,0.405,0.705,0.471,1.165,-,-"
"'[10:51:59.456]',0.245,-,0.400,0.700,0.455,1.152,-,-"
"'[10:51:59.464]',0.240,-,0.425,0.710,0.439,1.140,-,-"
"'[10:51:59.472]',0.235,-,0.445,0.720,0.426,1.129,-,-"
"'[10:51:59.480]',0.195,-,0.490,0.735,0.413,1.120,-,-"
"'[10:51:59.488]',0.170,-,0.535,0.750,0.401,1.112,-,-"
"'[10:51:59.496]',0.125,-,0.590,0.760,0.390,1.104,-,-"
"'[10:51:59.504]',0.105,-,0.625,0.765,0.378,1.094,-,-"
"'[10:51:59.512]',0.095,-,0.650,0.770,0.367,1.083,-,-"
"'[10:51:59.520]',0.075,-,0.675,0.780,0.357,1.073,-,-"
"'[10:51:59.528]',0.055,-,0.695,0.785,0.346,1.064,-,-"
"'[10:51:59.536]',0.050,-,0.705,0.785,0.336,1.054,-,-"
"'[10:51:59.544]',0.044,-,0.710,0.780,0.326,1.043,-,-"
"'[10:51:59.552]',0.055,-,0.705,0.785,0.316,1.032,-,-"
"'[10:51:59.560]',0.035,-,0.715,0.785,0.306,1.022,-,-"
"'[10:51:59.568]',0.044,-,0.705,0.785,0.293,1.011,-,-"
"'[10:51:59.576]',0.040,-,0.705,0.795,0.281,1.002,-,-"
"'[10:51:59.584]',0.035,-,0.710,0.795,0.266,0.994,-,-"
"'[10:51:59.592]',0.035,-,0.705,0.795,0.250,0.986,-,-"
"'[10:51:59.600]',0.040,-,0.710,0.790,0.233,0.978,-,-"
"'[10:51:59.608]',0.044,-,0.705,0.800,0.216,0.972,-,-"
"'[10:51:59.616]',0.044,-,0.705,0.805,0.197,0.968,-,-"
"'[10:51:59.624]',0.070,-,0.690,0.810,0.179,0.965,-,-"
"'[10:51:59.632]',0.080,-,0.680,0.830,0.162,0.962,-,-"
"'[10:51:59.640]',0.100,-,0.665,0.835,0.145,0.957,-,-"
"'[10:51:59.648]',0.125,-,0.645,0.825,0.129,0.951,-,-"
"'[10:51:59.656]',0.165,-,0.615,0.810,0.113,0.944,-,-"
"'[10:51:59.664]',0.180,-,0.600,0.790,0.096,0.936,-,-"
"'[10:51:59.672]',0.170,-,0.605,0.760,0.079,0.928,-,-"
"'[10:51:59.680]',0.140,-,0.625,0.735,0.061,0.918,-,-"
"'[10:51:59.688]',0.120,-,0.640,0.735,0.043,0.907,-,-"
"'[10:51:59.696]',0.115,-,0.655,0.745,0.027,0.899,-,-"
"'[10:51:59.704]',0.070,-,0.695,0.750,0.012,0.891,-,-"
"'[10:51:59.712]',0.020,-,0.730,0.765,0.006,0.884,-,-"
"'[10:51:59.720]',-0.025,-,0.765,0.780,-0.000,0.880,-,-"
"'[10:51:59.728]',-0.041,-,0.775,0.780,-0.000,0.876,-,-"
"'[10:51:59.736]',-0.045,-,0.765,0.775,-0.000,0.870,-,-"
"'[10:51:59.744]',-0.065,-,0.775,0.785,-0.000,0.862,-,-"
"'[10:51:59.752]',-0.061,-,0.775,0.785,-0.000,0.853,-,-"
"'[10:51:59.760]',-0.095,-,0.845,0.850,-0.000,0.847,-,-"
"'[10:51:59.768]',-0.120,-,0.875,0.890,-0.000,0.845,-,-"
"'[10:51:59.776]',-0.045,-,0.695,0.810,-0.000,0.854,-,-"
"'[10:51:59.784]',0.245,-,0.230,0.510,-0.000,0.879,-,-"
"'[10:51:59.792]',0.460,-,-0.146,0.230,-0.000,0.924,-,-"
"'[10:51:59.800]',0.500,-,0.120,0.220,-0.000,0.991,-,-"
"'[10:51:59.808]',0.255,-,0.805,0.685,-0.000,1.078,-,-"
"'[10:51:59.816]',0.125,-,0.980,0.770,-0.000,1.164,-,-"
"'[10:51:59.824]',-0.035,-,1.005,0.835,-0.000,1.252,-,-"
"'[10:51:59.832]',-0.041,-,0.891,0.865,-0.000,1.354,-,-"
"'[10:51:59.840]',-0.035,-,0.820,0.850,-0.000,1.456,-,-"
"'[10:51:59.848]',-0.061,-,0.795,0.835,-0.000,1.548,-,-"
"'[10:51:59.856]',-0.065,-,0.785,0.830,-0.000,1.630,-,-"
"'[10:51:59.864]',-0.075,-,0.775,0.830,-0.000,1.700,-,-"
"'[10:51:59.872]',-0.065,-,0.765,0.830,-0.000,1.755,-,-"
"'[10:51:59.880]',-0.065,-,0.765,0.825,-0.000,1.795,-,-"
"'[10:51:59.888]',-0.061,-,0.755,0.830,-0.000,1.819,-,-"
"'[10:51:59.896]',-0.065,-,0.745,0.830,-0.000,1.828,-,-"
"'[10:51:59.904]',-0.035,-,0.720,0.820,-0.000,1.824,-,-"
"'[10:51:59.912]',-0.045,-,0.725,0.830,-0.000,1.806,-,-"
"'[10:51:59.920]',-0.055,-,0.715,0.825,-0.000,1.780,-,-"
"'[10:51:59.928]',-0.030,-,0.695,0.810,-0.000,1.749,-,-"
"'[10:51:59.936]',-0.025,-,0.680,0.805,-0.000,1.711,-,-"
"'[10:51:59.944]',-0.045,-,0.670,0.805,-0.000,1.670,-,-"
"'[10:51:59.952]',-0.015,-,0.640,0.800,-0.000,1.629,-,-"
"'[10:51:59.960]',0.020,-,0.595,0.790,-0.000,1.590,-,-"
"'[10:51:59.968]',0.060,-,0.550,0.775,-0.000,1.557,-,-"
"'[10:51:59.976]',0.095,-,0.505,0.755,-0.000,1.527,-,-"
"'[10:51:59.984]',0.140,-,0.470,0.745,-0.000,1.500,-,-"
"'[10:51:59.992]',0.150,-,0.460,0.750,-0.000,1.479,-,-"
"'[10:52:00.000]',0.140,-,0.485,0.765,-0.000,1.461,-,-"
"'[10:52:00.008]',0.150,-,0.505,0.765,-0.000,1.445,-,-"
"'[10:52:00.016]',0.105,-,0.555,0.775,-0.000,1.430,-,-"
"'[10:52:00.024]',0.070,-,0.605,0.795,-0.000,1.417,-,-"
"'[10:52:00.032]',0.030,-,0.645,0.805,-0.000,1.406,-,-"
"'[10:52:00.040]',0.010,-,0.685,0.815,-0.000,1.394,-,-"
"'[10:52:00.048]',-0.041,-,0.730,0.830,-0.000,1.382,-,-"
"'[10:52:00.056]',-0.050,-,0.750,0.820,-0.000,1.370,-,-"
"'[10:52:00.064]',-0.070,-,0.775,0.830,-0.000,1.358,-,-"
"'[10:52:00.072]',-0.075,-,0.775,0.830,-0.000,1.346,-,-"
"'[10:52:00.080]',-0.065,-,0.765,0.830,-0.000,1.334,-,-"
"'[10:52:00.088]',-0.075,-,0.775,0.830,-0.000,1.324,-,-"
"'[10:52:00.096]',-0.081,-,0.780,0.830,-0.000,1.313,-,-"
"'[10:52:00.104]',-0.070,-,0.775,0.830,-0.000,1.299,-,-"
"'[10:52:00.112]',-0.050,-,0.760,0.830,-0.000,1.283,-,-"
"'[10:52:00.120]',-0.041,-,0.755,0.815,-0.000,1.268,-,-"
"'[10:52:00.128]',-0.025,-,0.745,0.805,-0.000,1.254,-,-"
"'[10:52:00.136]',-0.015,-,0.735,0.790,-0.000,1.239,-,-"
"'[10:52:00.144]',0.010,-,0.725,0.785,-0.000,1.225,-,-"
"'[10:52:00.152]',0.030,-,0.715,0.770,-0.000,1.211,-,-"
"'[10:52:00.160]',0.030,-,0.710,0.775,-0.000,1.199,-,-"
"'[10:52:00.168]',0.024,-,0.715,0.805,-0.000,1.191,-,-"
"'[10:52:00.176]',0.020,-,0.725,0.820,-0.000,1.182,-,-"
"'[10:52:00.184]',0.035,-,0.715,0.830,-0.000,1.173,-,-"
"'[10:52:00.192]',0.030,-,0.705,0.840,-0.000,1.164,-,-"
"'[10:52:00.200]',0.024,-,0.710,0.840,-0.000,1.156,-,-"
"'[10:52:00.208]',0.055,-,0.680,0.825,-0.000,1.147,-,-"
"'[10:52:00.216]',-0.000,-,0.705,0.800,-0.000,1.136,-,-"
"'[10:52:00.224]',-0.025,-,0.725,0.770,-0.000,1.128,-,-"
"'[10:52:00.232]',-0.045,-,0.735,0.760,-0.000,1.120,-,-"
"'[10:52:00.240]',-0.095,-,0.770,0.775,-0.000,1.112,-,-"
"'[10:52:00.248]',-0.100,-,0.790,0.785,-0.000,1.105,-,-"
"'[10:52:00.256]',-0.135,-,0.830,0.790,-0.000,1.096,-,-"
"'[10:52:00.264]',-0.160,-,0.845,0.785,-0.000,1.086,-,-"
"'[10:52:00.272]',-0.146,-,0.840,0.775,-0.000,1.075,-,-"
"'[10:52:00.280]',-0.171,-,0.855,0.780,-0.000,1.064,-,-"
"'[10:52:00.288]',-0.155,-,0.840,0.775,-0.000,1.052,-,-"
"'[10:52:00.296]',-0.186,-,0.855,0.790,-0.000,1.043,-,-"
"'[10:52:00.304]',-0.216,-,0.905,0.830,-0.000,1.043,-,-"
"'[10:52:00.312]',-0.236,-,0.960,0.885,-0.000,1.060,-,-"
"'[10:52:00.320]',-0.231,-,0.900,0.895,-0.000,1.088,-,-"
"'[10:52:00.328]',-0.025,-,0.540,0.680,-0.000,1.133,-,-"
"'[10:52:00.336]',0.225,-,0.090,0.355,-0.000,1.204,-,-"
"'[10:52:00.344]',0.345,-,-0.035,0.245,-0.000,1.297,-,-"
"'[10:52:00.352]',0.235,-,0.705,0.605,-0.000,1.406,-,-"
"'[10:52:00.360]',0.090,-,1.045,0.835,-0.000,1.522,-,-"
"'[10:52:00.368]',-0.081,-,1.110,0.860,-0.000,1.639,-,-"
"'[10:52:00.376]',-0.171,-,1.045,0.890,-0.000,1.752,-,-"
"'[10:52:00.384]',-0.166,-,0.940,0.880,-0.000,1.853,-,-"
"'[10:52:00.392]',-0.186,-,0.905,0.865,-0.000,1.938,-,-"
"'[10:52:00.400]',-0.196,-,0.891,0.840,-0.000,2.004,-,-"
"'[10:52:00.408]',-0.180,-,0.860,0.835,-0.000,2.049,-,-"
"'[10:52:00.416]',-0.186,-,0.850,0.815,-0.000,2.070,-,-"
"'[10:52:00.424]',-0.171,-,0.845,0.835,-0.000,2.071,-,-"
"'[10:52:00.432]',-0.191,-,0.855,0.845,-0.000,2.056,-,-"
"'[10:52:00.440]',-0.166,-,0.830,0.825,-0.000,2.021,-,-"
"'[10:52:00.448]',-0.151,-,0.810,0.810,-0.000,1.969,-,-"
"'[10:52:00.456]',-0.180,-,0.815,0.830,-0.000,1.904,-,-"
"'[10:52:00.464]',-0.175,-,0.805,0.830,-0.000,1.830,-,-"
"'[10:52:00.472]',-0.151,-,0.790,0.815,-0.000,1.752,-,-"
"'[10:52:00.480]',-0.140,-,0.765,0.805,-0.000,1.674,-,-"
"'[10:52:00.488]',-0.126,-,0.750,0.805,-0.000,1.603,-,-"
"'[10:52:00.496]',-0.135,-,0.725,0.790,-0.000,1.541,-,-"
"'[10:52:00.504]',-0.095,-,0.685,0.780,-0.000,1.490,-,-"
"'[10:52:00.512]',-0.055,-,0.645,0.770,-0.000,1.452,-,-"
"'[10:52:00.520]',-0.021,-,0.600,0.770,-0.000,1.424,-,-"
"'[10:52:00.528]',0.010,-,0.560,0.755,-0.000,1.403,-,-"
"'[10:52:00.536]',0.070,-,0.530,0.730,-0.000,1.386,-,-"
"'[10:52:00.544]',0.095,-,0.525,0.735,0.003,1.374,-,-"
"'[10:52:00.552]',0.030,-,0.580,0.760,0.007,1.365,-,-"
"'[10:52:00.560]',0.035,-,0.595,0.760,0.029,1.357,-,-"
"'[10:52:00.568]',0.040,-,0.620,0.765,0.052,1.351,-,-"
"'[10:52:00.576]',-0.000,-,0.675,0.785,0.079,1.344,-,-"
"'[10:52:00.584]',-0.090,-,0.750,0.810,0.106,1.335,-,-"
"'[10:52:00.592]',-0.120,-,0.795,0.815,0.133,1.326,-,-"
"'[10:52:00.600]',-0.151,-,0.830,0.835,0.160,1.314,-,-"
"'[10:52:00.608]',-0.175,-,0.845,0.840,0.188,1.300,-,-"
"'[10:52:00.616]',-0.171,-,0.855,0.825,0.216,1.285,-,-"
"'[10:52:00.624]',-0.216,-,0.875,0.840,0.249,1.273,-,-"
"'[10:52:00.632]',-0.220,-,0.880,0.845,0.283,1.339,-,-"
"'[10:52:00.640]',-0.216,-,0.875,0.850,0.320,1.442,-,-"
"'[10:52:00.648]',-0.191,-,0.860,0.835,0.358,1.483,-,-"
"'[10:52:00.656]',-0.160,-,0.840,0.825,0.394,1.493,-,-"
"'[10:52:00.664]',-0.135,-,0.825,0.810,0.429,1.488,-,-"
"'[10:52:00.672]',-0.110,-,0.815,0.810,0.463,1.475,-,-"
"'[10:52:00.680]',-0.095,-,0.805,0.800,0.498,1.458,-,-"
"'[10:52:00.688]',-0.086,-,0.795,0.795,0.535,1.440,-,-"
"'[10:52:00.696]',-0.065,-,0.785,0.790,0.573,1.421,-,-"
"'[10:52:00.704]',-0.065,-,0.780,0.785,0.613,1.406,-,-"
"'[10:52:00.712]',-0.041,-,0.765,0.785,0.654,1.394,-,-"
"'[10:52:00.720]',-0.015,-,0.745,0.785,0.696,1.386,-,-"
"'[10:52:00.728]',0.010,-,0.735,0.800,0.738,1.378,-,-"
"'[10:52:00.736]',0.030,-,0.720,0.815,0.780,1.370,-,-"
"'[10:52:00.744]',0.065,-,0.695,0.825,0.822,1.360,-,-"
"'[10:52:00.752]',0.095,-,0.675,0.820,0.860,1.350,-,-"
"'[10:52:00.760]',0.130,-,0.640,0.805,0.898,1.341,-,-"
"'[10:52:00.768]',0.150,-,0.630,0.790,0.931,1.331,-,-"
"'[10:52:00.776]',0.140,-,0.630,0.755,0.965,1.320,-,-"
"'[10:52:00.784]',0.140,-,0.625,0.735,0.982,1.309,-,-"
